ADHD,ASD,AlzheimersDisease,BipolarDisorderAll,EducationalAttainment,Handedness,Intelligence,LanguageFunctionalConnectivity,MajorDepressiveDisorder,NeuroticismMeasurement,OCD,RedHair,Schizophrenia
NaN,NaN,NaN,NaN,-0.00640937001749013,0.0136196505502556,-0.0279519249986307,0.0603739260402349,NaN,0.0144371822803195,0.0392782118406188,0.014915086781121,NaN
NaN,NaN,NaN,NaN,0.0716271430421623,0.0707713373318285,0.051682752668569,0.0779168964906827,NaN,0.0394289922713794,0.0325479314739433,0.039994487276741,NaN
NaN,NaN,NaN,NaN,0.0597125067191658,0.0511448212795026,0.0436022923109906,0.0453536480971304,NaN,-0.00822214491708658,0.0395296061877326,-0.00447420875354262,NaN
NaN,NaN,NaN,NaN,-0.0164178058030266,-0.000126011034850144,-0.0214500721484068,0.0136891958623312,NaN,-0.00795467647525952,0.0305147013789929,0.0400686513569524,NaN
NaN,NaN,NaN,NaN,0.019995445958123,-0.0270418102933193,-0.00946213150531723,-0.0211036791932128,NaN,-0.0451984955907679,0.00482479059681335,-0.024410756258556,NaN
NaN,NaN,NaN,NaN,0.0405669824880664,0.00137612911447578,0.00886039956496626,-0.0143828366478368,NaN,-0.014121086099297,0.0661394578540766,0.0205401406306206,NaN
NaN,NaN,NaN,NaN,-0.0131569481715473,0.0326665661577778,-0.026057245735257,0.0416820669365996,NaN,-0.0457908239048241,0.0263623848597709,0.0239073349567412,NaN
NaN,NaN,NaN,NaN,0.0674904560825922,0.00122113292813474,0.0270810759287256,0.0702339017703303,NaN,0.017696791794127,0.055135077901411,0.0326433501920813,NaN
NaN,NaN,NaN,NaN,0.0599082096161116,-0.00578514997654284,0.0498942757623181,0.0600446574548988,NaN,0.0232207627672088,0.0386827375861294,0.0217395426332633,NaN
NaN,NaN,NaN,NaN,0.0174827921271619,-0.024202327934858,-0.00317892884269876,0.00685754684669848,NaN,-0.047916150917455,-0.0441112434335668,-0.0134168473048322,NaN
NaN,NaN,NaN,NaN,0.0127833091251019,-0.0207344439748737,-0.0152497044421937,0.00602626139724087,NaN,-0.0227704927152122,0.0374076351705638,0.00504717048243228,NaN
