                                                   p1                                                    p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  0.8161  0.0997   8.1826  2.7779e-16  0.1076     0.0252  1.0032     0.0058    0.2021       0.0039
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  0.7053  0.0728   9.6900  3.3259e-22  0.2007     0.0248  0.9882     0.0064    0.1757       0.0037
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  0.7616  0.0758  10.0433  9.8292e-24  0.1818     0.0252  0.9993     0.0062    0.1813       0.0041
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par10.sumstats.gz  0.9295  0.0768  12.1063  9.7827e-34  0.0784     0.0247  0.9993     0.0064    0.5021       0.0050
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par11.sumstats.gz  0.9312  0.0670  13.8966  6.6410e-44  0.0858     0.0233  1.0019     0.0059    0.6250       0.0054
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par12.sumstats.gz  0.6165  0.0748   8.2458  1.6409e-16  0.1533     0.0273  1.0061     0.0066    0.1638       0.0039
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par13.sumstats.gz  0.7898  0.0619  12.7539  2.9660e-37  0.2237     0.0259  1.0054     0.0064    0.1641       0.0035
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par14.sumstats.gz  0.8087  0.1200   6.7386  1.5994e-11  0.0813     0.0223  1.0054     0.0057    0.1944       0.0038
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par15.sumstats.gz  0.7228  0.1055   6.8522  7.2733e-12  0.0942     0.0249  1.0005     0.0063    0.1987       0.0036
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par16.sumstats.gz  0.7161  0.0985   7.2680  3.6492e-13  0.1003     0.0239  0.9943     0.0065    0.1825       0.0037
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par17.sumstats.gz  0.6184  0.0692   8.9367  4.0092e-19  0.1605     0.0236  0.9943     0.0065    0.1671       0.0035
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par18.sumstats.gz  0.7274  0.0780   9.3313  1.0455e-20  0.1522     0.0244  0.9992     0.0065    0.1707       0.0037
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par19.sumstats.gz  0.7534  0.0773   9.7434  1.9687e-22  0.1443     0.0273  1.0035     0.0064    0.1860       0.0037
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par20.sumstats.gz  1.1771  0.3826   3.0762  2.0968e-03  0.0258     0.0245  1.0085     0.0064    0.4209       0.0048
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par21.sumstats.gz  0.8219  0.0861   9.5469  1.3359e-21  0.0810     0.0219  0.9973     0.0058    0.3731       0.0045
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par22.sumstats.gz  1.1341  0.2811   4.0339  5.4862e-05  0.0279     0.0224  1.0082     0.0056    0.5626       0.0050
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par23.sumstats.gz  0.7840  0.0643  12.1995  3.1291e-34  0.1333     0.0260  0.9866     0.0062    0.3539       0.0044
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par24.sumstats.gz  0.6626  0.0778   8.5204  1.5905e-17  0.1346     0.0276  1.0065     0.0061    0.1658       0.0039
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par25.sumstats.gz  0.7014  0.1151   6.0954  1.0920e-09  0.0714     0.0214  0.9982     0.0060    0.1638       0.0035
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par26.sumstats.gz  0.6691  0.0738   9.0620  1.2811e-19  0.1529     0.0241  1.0086     0.0060    0.1673       0.0032
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par27.sumstats.gz  0.7592  0.0634  11.9747  4.8191e-33  0.2034     0.0262  1.0008     0.0067    0.1605       0.0033
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par28.sumstats.gz  0.8355  0.2008   4.1603  3.1779e-05  0.0458     0.0236  1.0036     0.0059    0.1788       0.0037
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par29.sumstats.gz  0.7832  0.1098   7.1353  9.6585e-13  0.0846     0.0207  0.9980     0.0054    0.1936       0.0033
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par30.sumstats.gz  0.8271  0.1856   4.4559  8.3553e-06  0.0468     0.0239  1.0081     0.0063    0.1633       0.0035
 ../results/ldsc/STAGE00DATA/munged/par05.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par31.sumstats.gz  0.6760  0.1063   6.3580  2.0438e-10  0.0802     0.0227  0.9971     0.0057    0.2048       0.0036
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  0.7089  0.0751   9.4416   3.6706e-21  0.1076     0.0252  1.0032     0.0058    0.2148       0.0038
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  0.7028  0.0518  13.5606   6.8572e-42  0.2007     0.0248  0.9882     0.0064    0.2246       0.0040
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  0.7099  0.0559  12.7073   5.3873e-37  0.1818     0.0252  0.9993     0.0062    0.1919       0.0039
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par10.sumstats.gz  0.6608  0.0914   7.2316   4.7725e-13  0.0784     0.0247  0.9993     0.0064    0.1812       0.0038
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par11.sumstats.gz  0.7252  0.0889   8.1560   3.4638e-16  0.0858     0.0233  1.0019     0.0059    0.1682       0.0038
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par12.sumstats.gz  0.9986  0.0279  35.8537  1.6101e-281  0.1533     0.0273  1.0061     0.0066    0.8032       0.0062
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par13.sumstats.gz  0.8327  0.0426  19.5609   3.3291e-85  0.2237     0.0259  1.0054     0.0064    0.3457       0.0046
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par14.sumstats.gz  0.7394  0.0925   7.9958   1.2878e-15  0.0813     0.0223  1.0054     0.0057    0.2191       0.0038
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par15.sumstats.gz  0.6331  0.0796   7.9513   1.8462e-15  0.0942     0.0249  1.0005     0.0063    0.2007       0.0038
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par16.sumstats.gz  0.7786  0.0782   9.9558   2.3790e-23  0.1003     0.0239  0.9943     0.0065    0.2054       0.0040
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par17.sumstats.gz  0.6399  0.0565  11.3306   9.2553e-30  0.1605     0.0236  0.9943     0.0065    0.2250       0.0039
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par18.sumstats.gz  0.6949  0.0607  11.4510   2.3257e-30  0.1522     0.0244  0.9992     0.0065    0.1897       0.0036
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par19.sumstats.gz  0.5856  0.0693   8.4463   3.0079e-17  0.1443     0.0273  1.0035     0.0064    0.1871       0.0036
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par20.sumstats.gz  0.9792  0.3956   2.4754   1.3309e-02  0.0258     0.0245  1.0085     0.0064    0.1812       0.0037
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par21.sumstats.gz  0.6014  0.0856   7.0243   2.1511e-12  0.0810     0.0219  0.9973     0.0058    0.1789       0.0036
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par22.sumstats.gz  0.9728  0.3408   2.8547   4.3079e-03  0.0279     0.0224  1.0082     0.0056    0.1788       0.0036
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par23.sumstats.gz  0.6252  0.0645   9.6999   3.0173e-22  0.1333     0.0260  0.9866     0.0062    0.1790       0.0036
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par24.sumstats.gz  1.0057  0.0443  22.6998  4.4966e-114  0.1346     0.0276  1.0065     0.0061    0.6141       0.0056
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par25.sumstats.gz  1.0107  0.0840  12.0262   2.5880e-33  0.0714     0.0214  0.9982     0.0060    0.5235       0.0052
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par26.sumstats.gz  0.6539  0.0614  10.6472   1.7976e-26  0.1529     0.0241  1.0086     0.0060    0.2521       0.0041
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par27.sumstats.gz  0.8426  0.0488  17.2572   9.8866e-67  0.2034     0.0262  1.0008     0.0067    0.3412       0.0045
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par28.sumstats.gz  0.8209  0.1767   4.6464   3.3770e-06  0.0458     0.0236  1.0036     0.0059    0.2236       0.0040
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par29.sumstats.gz  0.6216  0.0845   7.3555   1.9022e-13  0.0846     0.0207  0.9980     0.0054    0.1885       0.0033
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par30.sumstats.gz  0.7172  0.1555   4.6136   3.9574e-06  0.0468     0.0239  1.0081     0.0063    0.2117       0.0038
 ../results/ldsc/STAGE00DATA/munged/par06.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par31.sumstats.gz  0.6698  0.0870   7.6982   1.3800e-14  0.0802     0.0227  0.9971     0.0057    0.1762       0.0038
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  0.6990  0.0784   8.9185  4.7251e-19  0.2007     0.0248  0.9882     0.0064    0.2054       0.0034
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  0.6615  0.0857   7.7174  1.1873e-14  0.1818     0.0252  0.9993     0.0062    0.1891       0.0037
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par10.sumstats.gz  0.9095  0.1342   6.7749  1.2446e-11  0.0784     0.0247  0.9993     0.0064    0.2120       0.0036
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par11.sumstats.gz  0.9513  0.1214   7.8337  4.7363e-15  0.0858     0.0233  1.0019     0.0059    0.2019       0.0038
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par12.sumstats.gz  0.6778  0.0821   8.2572  1.4910e-16  0.1533     0.0273  1.0061     0.0066    0.2202       0.0038
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par13.sumstats.gz  0.8960  0.0835  10.7259  7.6906e-27  0.2237     0.0259  1.0054     0.0064    0.1954       0.0036
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par14.sumstats.gz  1.0126  0.0556  18.2175  3.7474e-74  0.0813     0.0223  1.0054     0.0057    0.7405       0.0054
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par15.sumstats.gz  0.8571  0.0812  10.5497  5.0984e-26  0.0942     0.0249  1.0005     0.0063    0.4231       0.0048
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par16.sumstats.gz  0.6646  0.0904   7.3537  1.9287e-13  0.1003     0.0239  0.9943     0.0065    0.2192       0.0032
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par17.sumstats.gz  0.6604  0.0838   7.8788  3.3058e-15  0.1605     0.0236  0.9943     0.0065    0.1877       0.0034
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par18.sumstats.gz  0.6230  0.0863   7.2182  5.2696e-13  0.1522     0.0244  0.9992     0.0065    0.1855       0.0036
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par19.sumstats.gz  0.7598  0.0916   8.2942  1.0928e-16  0.1443     0.0273  1.0035     0.0064    0.1848       0.0037
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par20.sumstats.gz  1.2656  0.5248   2.4115  1.5885e-02  0.0258     0.0245  1.0085     0.0064    0.1851       0.0037
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par21.sumstats.gz  0.8091  0.1155   7.0047  2.4757e-12  0.0810     0.0219  0.9973     0.0058    0.2233       0.0036
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par22.sumstats.gz  1.0943  0.3481   3.1440  1.6666e-03  0.0279     0.0224  1.0082     0.0056    0.2147       0.0037
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par23.sumstats.gz  0.7229  0.0921   7.8459  4.2999e-15  0.1333     0.0260  0.9866     0.0062    0.1949       0.0036
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par24.sumstats.gz  0.6531  0.0871   7.4961  6.5760e-14  0.1346     0.0276  1.0065     0.0061    0.1960       0.0040
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par25.sumstats.gz  0.8033  0.1275   6.3004  2.9691e-10  0.0714     0.0214  0.9982     0.0060    0.2316       0.0035
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par26.sumstats.gz  0.7193  0.0869   8.2767  1.2659e-16  0.1529     0.0241  1.0086     0.0060    0.1849       0.0038
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par27.sumstats.gz  0.8133  0.0771  10.5511  5.0198e-26  0.2034     0.0262  1.0008     0.0067    0.1979       0.0036
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par28.sumstats.gz  0.9430  0.1210   7.7951  6.4375e-15  0.0458     0.0236  1.0036     0.0059    0.5776       0.0052
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par29.sumstats.gz  0.9975  0.0829  12.0357  2.3077e-33  0.0846     0.0207  0.9980     0.0054    0.5168       0.0046
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par30.sumstats.gz  0.8095  0.1401   5.7764  7.6313e-09  0.0468     0.0239  1.0081     0.0063    0.3356       0.0043
 ../results/ldsc/STAGE00DATA/munged/par07.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par31.sumstats.gz  0.8118  0.0878   9.2431  2.3954e-20  0.0802     0.0227  0.9971     0.0057    0.3736       0.0042
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  0.7109  0.0528  13.4582   2.7540e-41  0.1818     0.0252  0.9993     0.0062    0.2383       0.0044
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par10.sumstats.gz  0.6990  0.1013   6.8993   5.2276e-12  0.0784     0.0247  0.9993     0.0064    0.2090       0.0038
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par11.sumstats.gz  0.7644  0.1005   7.6059   2.8290e-14  0.0858     0.0233  1.0019     0.0059    0.1737       0.0041
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par12.sumstats.gz  0.6731  0.0639  10.5310   6.2199e-26  0.1533     0.0273  1.0061     0.0066    0.2279       0.0042
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par13.sumstats.gz  0.7467  0.0476  15.6963   1.6031e-55  0.2237     0.0259  1.0054     0.0064    0.2066       0.0037
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par14.sumstats.gz  0.6980  0.0910   7.6688   1.7368e-14  0.0813     0.0223  1.0054     0.0057    0.2119       0.0032
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par15.sumstats.gz  0.7212  0.0775   9.3024   1.3726e-20  0.0942     0.0249  1.0005     0.0063    0.1844       0.0036
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par16.sumstats.gz  0.9729  0.0633  15.3720   2.5242e-53  0.1003     0.0239  0.9943     0.0065    0.5138       0.0057
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par17.sumstats.gz  0.9761  0.0329  29.6489  3.5050e-193  0.1605     0.0236  0.9943     0.0065    0.6735       0.0061
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par18.sumstats.gz  0.6898  0.0579  11.9087   1.0658e-32  0.1522     0.0244  0.9992     0.0065    0.2279       0.0041
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par19.sumstats.gz  0.6484  0.0655   9.9051   3.9567e-23  0.1443     0.0273  1.0035     0.0064    0.2282       0.0042
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par20.sumstats.gz  0.8416  0.3379   2.4910   1.2737e-02  0.0258     0.0245  1.0085     0.0064    0.2094       0.0039
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par21.sumstats.gz  0.6364  0.0948   6.7154   1.8749e-11  0.0810     0.0219  0.9973     0.0058    0.2020       0.0037
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par22.sumstats.gz  1.1065  0.3824   2.8936   3.8090e-03  0.0279     0.0224  1.0082     0.0056    0.1833       0.0039
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par23.sumstats.gz  0.6907  0.0727   9.5028   2.0429e-21  0.1333     0.0260  0.9866     0.0062    0.1793       0.0037
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par24.sumstats.gz  0.6566  0.0618  10.6272   2.2273e-26  0.1346     0.0276  1.0065     0.0061    0.2099       0.0038
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par25.sumstats.gz  0.7901  0.1037   7.6213   2.5122e-14  0.0714     0.0214  0.9982     0.0060    0.2285       0.0042
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par26.sumstats.gz  0.7437  0.0635  11.7089   1.1476e-31  0.1529     0.0241  1.0086     0.0060    0.1922       0.0036
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par27.sumstats.gz  0.6993  0.0529  13.2075   7.9398e-40  0.2034     0.0262  1.0008     0.0067    0.2065       0.0035
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par28.sumstats.gz  0.8153  0.1711   4.7659   1.8798e-06  0.0458     0.0236  1.0036     0.0059    0.2187       0.0035
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par29.sumstats.gz  0.6798  0.0889   7.6432   2.1183e-14  0.0846     0.0207  0.9980     0.0054    0.1862       0.0034
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par30.sumstats.gz  0.9077  0.1901   4.7757   1.7906e-06  0.0468     0.0239  1.0081     0.0063    0.1789       0.0033
 ../results/ldsc/STAGE00DATA/munged/par08.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par31.sumstats.gz  0.6052  0.0825   7.3394   2.1453e-13  0.0802     0.0227  0.9971     0.0057    0.1843       0.0038
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par10.sumstats.gz  0.7808  0.1123   6.9555   3.5133e-12  0.0784     0.0247  0.9993     0.0064    0.2071       0.0040
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par11.sumstats.gz  0.8218  0.0948   8.6675   4.4152e-18  0.0858     0.0233  1.0019     0.0059    0.1851       0.0039
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par12.sumstats.gz  0.6889  0.0627  10.9863   4.4489e-28  0.1533     0.0273  1.0061     0.0066    0.1890       0.0040
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par13.sumstats.gz  0.8369  0.0564  14.8482   7.1412e-50  0.2237     0.0259  1.0054     0.0064    0.2141       0.0041
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par14.sumstats.gz  0.7345  0.0983   7.4704   7.9937e-14  0.0813     0.0223  1.0054     0.0057    0.1885       0.0040
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par15.sumstats.gz  0.5636  0.0805   7.0011   2.5392e-12  0.0942     0.0249  1.0005     0.0063    0.1997       0.0038
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par16.sumstats.gz  0.7205  0.0790   9.1179   7.6561e-20  0.1003     0.0239  0.9943     0.0065    0.1993       0.0037
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par17.sumstats.gz  0.7509  0.0598  12.5526   3.8463e-36  0.1605     0.0236  0.9943     0.0065    0.2436       0.0039
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par18.sumstats.gz  0.9727  0.0281  34.6268  1.0001e-262  0.1522     0.0244  0.9992     0.0065    0.7611       0.0062
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par19.sumstats.gz  0.8279  0.0557  14.8738   4.8736e-50  0.1443     0.0273  1.0035     0.0064    0.3716       0.0045
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par20.sumstats.gz  1.0251  0.4079   2.5131   1.1967e-02  0.0258     0.0245  1.0085     0.0064    0.2146       0.0040
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par21.sumstats.gz  0.7572  0.1041   7.2729   3.5185e-13  0.0810     0.0219  0.9973     0.0058    0.1837       0.0037
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par22.sumstats.gz  1.2111  0.4062   2.9814   2.8695e-03  0.0279     0.0224  1.0082     0.0056    0.1937       0.0038
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par23.sumstats.gz  0.6567  0.0638  10.3002   7.0347e-25  0.1333     0.0260  0.9866     0.0062    0.1961       0.0039
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par24.sumstats.gz  0.6964  0.0683  10.1943   2.1027e-24  0.1346     0.0276  1.0065     0.0061    0.1944       0.0039
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par25.sumstats.gz  0.7642  0.1050   7.2814   3.3041e-13  0.0714     0.0214  0.9982     0.0060    0.1893       0.0037
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par26.sumstats.gz  0.8191  0.0641  12.7723   2.3400e-37  0.1529     0.0241  1.0086     0.0060    0.2306       0.0043
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par27.sumstats.gz  0.8224  0.0602  13.6710   1.5129e-42  0.2034     0.0262  1.0008     0.0067    0.1954       0.0039
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par28.sumstats.gz  0.8887  0.1819   4.8845   1.0371e-06  0.0458     0.0236  1.0036     0.0059    0.1853       0.0039
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par29.sumstats.gz  0.6417  0.0817   7.8530   4.0629e-15  0.0846     0.0207  0.9980     0.0054    0.1883       0.0037
 ../results/ldsc/STAGE00DATA/munged/par09.sumstats.gz  ../results/ldsc/STAGE00DATA/munged/par30.sumstats.gz  0.8039  0.1672   4.8091   1.5159e-06  0.0468     0.0239  1.0081     0.0063    0.1893       0.0036
