Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.up	Vagina	2864	6	0.448071510746721	1	ENSG00000100592:ENSG00000044524:ENSG00000120071:ENSG00000115808:ENSG00000163792:ENSG00000167553
DEG.down	Adipose_Tissue	1601	9	0.00272968392368227	0.081890517710468	ENSG00000003249:ENSG00000139549:ENSG00000015413:ENSG00000187741:ENSG00000138030:ENSG00000258839:ENSG00000204991:ENSG00000042832:ENSG00000108379
DEG.down	Adrenal_Gland	3492	10	0.111382034124564	1	ENSG00000100592:ENSG00000165617:ENSG00000187741:ENSG00000119514:ENSG00000084764:ENSG00000186868:ENSG00000258839:ENSG00000167523:ENSG00000204991:ENSG00000115808
DEG.down	Bladder	105	0	1	1	
DEG.down	Blood	6212	20	0.00704440048505503	0.211332014551651	ENSG00000084693:ENSG00000185324:ENSG00000182871:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000092964:ENSG00000138080:ENSG00000119514:ENSG00000141013:ENSG00000008869:ENSG00000138030:ENSG00000150556:ENSG00000084764:ENSG00000258839:ENSG00000073969:ENSG00000127922:ENSG00000167523:ENSG00000115808:ENSG00000042832
DEG.down	Blood_Vessel	1722	5	0.218083816313412	1	ENSG00000003249:ENSG00000119514:ENSG00000186868:ENSG00000042832:ENSG00000075399
DEG.down	Brain	5569	12	0.34199553114006	1	ENSG00000084693:ENSG00000182871:ENSG00000100592:ENSG00000138080:ENSG00000044524:ENSG00000187741:ENSG00000120071:ENSG00000139636:ENSG00000127922:ENSG00000155926:ENSG00000119777:ENSG00000167553
DEG.down	Breast	1007	4	0.118723862800314	1	ENSG00000003249:ENSG00000139549:ENSG00000187741:ENSG00000042832
DEG.down	Cervix_Uteri	47	0	1	1	
DEG.down	Colon	1387	5	0.116495059650419	1	ENSG00000260456:ENSG00000138028:ENSG00000003249:ENSG00000015413:ENSG00000042832
DEG.down	Esophagus	1689	7	0.0371939437689468	1	ENSG00000260456:ENSG00000138028:ENSG00000165617:ENSG00000155926:ENSG00000204991:ENSG00000042832:ENSG00000108379
DEG.down	Fallopian_Tube	1	0	1	1	
DEG.down	Heart	9435	22	0.1346661764675	1	ENSG00000084693:ENSG00000185324:ENSG00000177946:ENSG00000138028:ENSG00000131165:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000141013:ENSG00000008869:ENSG00000120071:ENSG00000138030:ENSG00000139636:ENSG00000186868:ENSG00000258839:ENSG00000073969:ENSG00000155926:ENSG00000158792:ENSG00000141002:ENSG00000167553:ENSG00000075399:ENSG00000158805
DEG.down	Kidney	5433	13	0.204192094730932	1	ENSG00000260456:ENSG00000138028:ENSG00000100592:ENSG00000165617:ENSG00000092964:ENSG00000119514:ENSG00000008869:ENSG00000120071:ENSG00000150556:ENSG00000073969:ENSG00000115808:ENSG00000108379:ENSG00000158805
DEG.down	Liver	8059	24	0.00744229583322162	0.223268874996649	ENSG00000084693:ENSG00000177946:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000092964:ENSG00000138080:ENSG00000044524:ENSG00000141013:ENSG00000008869:ENSG00000120071:ENSG00000139636:ENSG00000084764:ENSG00000258839:ENSG00000073969:ENSG00000155926:ENSG00000167523:ENSG00000115808:ENSG00000141002:ENSG00000167552:ENSG00000123416:ENSG00000167553:ENSG00000158805
DEG.down	Lung	911	7	0.00149574534801718	0.0448723604405153	ENSG00000260456:ENSG00000138028:ENSG00000003249:ENSG00000139549:ENSG00000015413:ENSG00000186868:ENSG00000108379
DEG.down	Muscle	6908	22	0.00495067717960925	0.148520315388278	ENSG00000084693:ENSG00000185324:ENSG00000138028:ENSG00000204291:ENSG00000182871:ENSG00000100592:ENSG00000165617:ENSG00000140995:ENSG00000092964:ENSG00000138080:ENSG00000141013:ENSG00000008869:ENSG00000120071:ENSG00000138030:ENSG00000139636:ENSG00000258839:ENSG00000158792:ENSG00000141002:ENSG00000167552:ENSG00000167553:ENSG00000075399:ENSG00000158805
DEG.down	Nerve	909	7	0.00147708563106104	0.0443125689318312	ENSG00000178773:ENSG00000003249:ENSG00000187741:ENSG00000186868:ENSG00000204991:ENSG00000042832:ENSG00000108379
DEG.down	Ovary	1539	7	0.0240227142022258	0.720681426066773	ENSG00000178773:ENSG00000003249:ENSG00000186868:ENSG00000073969:ENSG00000155926:ENSG00000042832:ENSG00000108379
DEG.down	Pancreas	9668	27	0.00981385285236558	0.294415585570967	ENSG00000084693:ENSG00000177946:ENSG00000131165:ENSG00000204291:ENSG00000100592:ENSG00000165617:ENSG00000140995:ENSG00000092964:ENSG00000138080:ENSG00000044524:ENSG00000120071:ENSG00000139636:ENSG00000150556:ENSG00000084764:ENSG00000258839:ENSG00000073969:ENSG00000127922:ENSG00000155926:ENSG00000167523:ENSG00000204991:ENSG00000115808:ENSG00000141002:ENSG00000042832:ENSG00000167552:ENSG00000167553:ENSG00000075399:ENSG00000158805
DEG.down	Pituitary	1937	7	0.0681753504732177	1	ENSG00000100592:ENSG00000044524:ENSG00000138030:ENSG00000155926:ENSG00000115808:ENSG00000042832:ENSG00000167553
DEG.down	Prostate	744	4	0.0502246198079572	1	ENSG00000260456:ENSG00000138028:ENSG00000138030:ENSG00000108379
DEG.down	Salivary_Gland	1870	3	0.686700134943397	1	ENSG00000165617:ENSG00000092964:ENSG00000138030
DEG.down	Skin	2151	9	0.0176533068576647	0.529599205729941	ENSG00000138028:ENSG00000165617:ENSG00000003249:ENSG00000044524:ENSG00000119514:ENSG00000138030:ENSG00000186868:ENSG00000155926:ENSG00000204991
DEG.down	Small_Intestine	1384	6	0.0438234463006291	1	ENSG00000260456:ENSG00000138028:ENSG00000003249:ENSG00000141013:ENSG00000084764:ENSG00000186868
DEG.down	Spleen	2075	11	0.00141958264004025	0.0425874792012075	ENSG00000143994:ENSG00000260456:ENSG00000204291:ENSG00000178773:ENSG00000003249:ENSG00000119514:ENSG00000141013:ENSG00000150556:ENSG00000204991:ENSG00000042832:ENSG00000108379
DEG.down	Stomach	2622	9	0.053148885076586	1	ENSG00000260456:ENSG00000100592:ENSG00000015413:ENSG00000092964:ENSG00000186868:ENSG00000258839:ENSG00000115808:ENSG00000042832:ENSG00000075399
DEG.down	Testis	2951	6	0.477586237868228	1	ENSG00000003249:ENSG00000140995:ENSG00000092964:ENSG00000044524:ENSG00000155926:ENSG00000167553
DEG.down	Thyroid	1042	5	0.0447940055422758	1	ENSG00000260456:ENSG00000138028:ENSG00000015413:ENSG00000138030:ENSG00000186868
DEG.down	Uterus	846	8	0.000168817995699798	0.00506453987099394	ENSG00000178773:ENSG00000003249:ENSG00000139549:ENSG00000187741:ENSG00000119514:ENSG00000186868:ENSG00000042832:ENSG00000108379
DEG.down	Vagina	649	2	0.342667269908165	1	ENSG00000138028:ENSG00000186868
DEG.twoside	Adipose_Tissue	3520	12	0.0275084673385469	0.825254020156408	ENSG00000204291:ENSG00000003249:ENSG00000139549:ENSG00000015413:ENSG00000138080:ENSG00000187741:ENSG00000138030:ENSG00000258839:ENSG00000155926:ENSG00000204991:ENSG00000042832:ENSG00000108379
DEG.twoside	Adrenal_Gland	5041	10	0.471969460734306	1	ENSG00000100592:ENSG00000165617:ENSG00000187741:ENSG00000119514:ENSG00000084764:ENSG00000186868:ENSG00000258839:ENSG00000167523:ENSG00000204991:ENSG00000115808
DEG.twoside	Bladder	948	4	0.100841683315543	1	ENSG00000084693:ENSG00000138080:ENSG00000044524:ENSG00000119514
DEG.twoside	Blood	8508	22	0.0524291471576393	1	ENSG00000084693:ENSG00000185324:ENSG00000182871:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000092964:ENSG00000138080:ENSG00000187741:ENSG00000119514:ENSG00000141013:ENSG00000008869:ENSG00000138030:ENSG00000150556:ENSG00000084764:ENSG00000258839:ENSG00000073969:ENSG00000127922:ENSG00000155926:ENSG00000167523:ENSG00000115808:ENSG00000042832
DEG.twoside	Blood_Vessel	4425	11	0.196418316087146	1	ENSG00000204291:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000138080:ENSG00000044524:ENSG00000119514:ENSG00000186868:ENSG00000042832:ENSG00000167553:ENSG00000075399
DEG.twoside	Brain	8790	22	0.0718699540259141	1	ENSG00000084693:ENSG00000138028:ENSG00000182871:ENSG00000178773:ENSG00000120088:ENSG00000100592:ENSG00000003249:ENSG00000092964:ENSG00000157851:ENSG00000138080:ENSG00000044524:ENSG00000187741:ENSG00000120071:ENSG00000138030:ENSG00000139636:ENSG00000186868:ENSG00000073969:ENSG00000127922:ENSG00000155926:ENSG00000204991:ENSG00000119777:ENSG00000167553
DEG.twoside	Breast	2985	5	0.666566763820671	1	ENSG00000204291:ENSG00000003249:ENSG00000139549:ENSG00000187741:ENSG00000042832
DEG.twoside	Cervix_Uteri	3076	6	0.519261572942832	1	ENSG00000204291:ENSG00000138080:ENSG00000044524:ENSG00000120071:ENSG00000139636:ENSG00000158805
DEG.twoside	Colon	2967	9	0.0982634541449395	1	ENSG00000260456:ENSG00000138028:ENSG00000204291:ENSG00000003249:ENSG00000015413:ENSG00000138080:ENSG00000119514:ENSG00000204991:ENSG00000042832
DEG.twoside	Esophagus	2953	11	0.0194875046666391	0.584625139999172	ENSG00000260456:ENSG00000138028:ENSG00000204291:ENSG00000100592:ENSG00000165617:ENSG00000119514:ENSG00000155926:ENSG00000204991:ENSG00000042832:ENSG00000167553:ENSG00000108379
DEG.twoside	Fallopian_Tube	491	2	0.233507942198108	1	ENSG00000138080:ENSG00000163792
DEG.twoside	Heart	10049	22	0.219676852008817	1	ENSG00000084693:ENSG00000185324:ENSG00000177946:ENSG00000138028:ENSG00000131165:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000141013:ENSG00000008869:ENSG00000120071:ENSG00000138030:ENSG00000139636:ENSG00000186868:ENSG00000258839:ENSG00000073969:ENSG00000155926:ENSG00000158792:ENSG00000141002:ENSG00000167553:ENSG00000075399:ENSG00000158805
DEG.twoside	Kidney	6796	16	0.184442584425506	1	ENSG00000260456:ENSG00000138028:ENSG00000100592:ENSG00000165617:ENSG00000015413:ENSG00000092964:ENSG00000119514:ENSG00000008869:ENSG00000120071:ENSG00000138030:ENSG00000150556:ENSG00000073969:ENSG00000260259:ENSG00000115808:ENSG00000108379:ENSG00000158805
DEG.twoside	Liver	9595	27	0.00880726620453976	0.264217986136193	ENSG00000084693:ENSG00000177946:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000092964:ENSG00000138080:ENSG00000044524:ENSG00000141013:ENSG00000008869:ENSG00000120071:ENSG00000138030:ENSG00000139636:ENSG00000084764:ENSG00000258839:ENSG00000073969:ENSG00000260259:ENSG00000155926:ENSG00000167523:ENSG00000115808:ENSG00000141002:ENSG00000167552:ENSG00000123416:ENSG00000167553:ENSG00000108379:ENSG00000158805
DEG.twoside	Lung	5173	10	0.507062243083554	1	ENSG00000260456:ENSG00000138028:ENSG00000003249:ENSG00000139549:ENSG00000015413:ENSG00000138080:ENSG00000186868:ENSG00000260259:ENSG00000155926:ENSG00000108379
DEG.twoside	Muscle	8051	24	0.00734572545606115	0.220371763681834	ENSG00000084693:ENSG00000185324:ENSG00000138028:ENSG00000204291:ENSG00000182871:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000092964:ENSG00000138080:ENSG00000141013:ENSG00000008869:ENSG00000120071:ENSG00000138030:ENSG00000139636:ENSG00000186868:ENSG00000258839:ENSG00000158792:ENSG00000141002:ENSG00000167552:ENSG00000167553:ENSG00000075399:ENSG00000158805
DEG.twoside	Nerve	6820	14	0.393882124773982	1	ENSG00000204291:ENSG00000178773:ENSG00000165617:ENSG00000003249:ENSG00000139549:ENSG00000044524:ENSG00000187741:ENSG00000008869:ENSG00000139636:ENSG00000186868:ENSG00000204991:ENSG00000042832:ENSG00000108379:ENSG00000158805
DEG.twoside	Ovary	7253	21	0.0186923776105411	0.560771328316234	ENSG00000084693:ENSG00000221819:ENSG00000138028:ENSG00000204291:ENSG00000178773:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000138080:ENSG00000141013:ENSG00000120071:ENSG00000139636:ENSG00000186868:ENSG00000258839:ENSG00000073969:ENSG00000127922:ENSG00000155926:ENSG00000163792:ENSG00000042832:ENSG00000108379:ENSG00000158805
DEG.twoside	Pancreas	10415	28	0.0140931522730608	0.422794568191824	ENSG00000084693:ENSG00000177946:ENSG00000131165:ENSG00000204291:ENSG00000100592:ENSG00000165617:ENSG00000140995:ENSG00000015413:ENSG00000092964:ENSG00000138080:ENSG00000044524:ENSG00000120071:ENSG00000139636:ENSG00000150556:ENSG00000084764:ENSG00000258839:ENSG00000073969:ENSG00000127922:ENSG00000155926:ENSG00000167523:ENSG00000204991:ENSG00000115808:ENSG00000141002:ENSG00000042832:ENSG00000167552:ENSG00000167553:ENSG00000075399:ENSG00000158805
DEG.twoside	Pituitary	7125	22	0.00727455078785578	0.218236523635674	ENSG00000185324:ENSG00000177946:ENSG00000178773:ENSG00000120088:ENSG00000100592:ENSG00000157851:ENSG00000044524:ENSG00000141013:ENSG00000138030:ENSG00000139636:ENSG00000186868:ENSG00000258839:ENSG00000073969:ENSG00000260259:ENSG00000155926:ENSG00000158792:ENSG00000167523:ENSG00000204991:ENSG00000115808:ENSG00000042832:ENSG00000167553:ENSG00000075399
DEG.twoside	Prostate	4077	9	0.349749144018818	1	ENSG00000260456:ENSG00000185324:ENSG00000138028:ENSG00000204291:ENSG00000138080:ENSG00000044524:ENSG00000138030:ENSG00000258839:ENSG00000108379
DEG.twoside	Salivary_Gland	3769	6	0.721321121333366	1	ENSG00000138028:ENSG00000165617:ENSG00000092964:ENSG00000119514:ENSG00000138030:ENSG00000167553
DEG.twoside	Skin	5291	17	0.0143275464977559	0.429826394932676	ENSG00000177946:ENSG00000138028:ENSG00000178773:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000044524:ENSG00000187741:ENSG00000119514:ENSG00000138030:ENSG00000150556:ENSG00000186868:ENSG00000155926:ENSG00000204991:ENSG00000115808:ENSG00000167553:ENSG00000108379
DEG.twoside	Small_Intestine	4170	12	0.0817168051392826	1	ENSG00000260456:ENSG00000138028:ENSG00000003249:ENSG00000015413:ENSG00000187741:ENSG00000119514:ENSG00000141013:ENSG00000138030:ENSG00000084764:ENSG00000186868:ENSG00000155926:ENSG00000204991
DEG.twoside	Spleen	6383	20	0.00956459448349209	0.286937834504763	ENSG00000143994:ENSG00000260456:ENSG00000185324:ENSG00000204291:ENSG00000178773:ENSG00000003249:ENSG00000015413:ENSG00000138080:ENSG00000187741:ENSG00000119514:ENSG00000141013:ENSG00000139636:ENSG00000150556:ENSG00000155926:ENSG00000204991:ENSG00000163792:ENSG00000042832:ENSG00000075399:ENSG00000108379:ENSG00000158805
DEG.twoside	Stomach	3731	11	0.0825320270099023	1	ENSG00000260456:ENSG00000100592:ENSG00000015413:ENSG00000092964:ENSG00000119514:ENSG00000150556:ENSG00000186868:ENSG00000258839:ENSG00000115808:ENSG00000042832:ENSG00000075399
DEG.twoside	Testis	15330	30	0.409961131561962	1	ENSG00000143994:ENSG00000084693:ENSG00000260456:ENSG00000186143:ENSG00000177946:ENSG00000178773:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000139549:ENSG00000015413:ENSG00000092964:ENSG00000157851:ENSG00000044524:ENSG00000187741:ENSG00000141013:ENSG00000120071:ENSG00000139636:ENSG00000150556:ENSG00000258839:ENSG00000126856:ENSG00000260259:ENSG00000127922:ENSG00000155926:ENSG00000167523:ENSG00000204991:ENSG00000163792:ENSG00000167553:ENSG00000075399:ENSG00000108379
DEG.twoside	Thyroid	6764	23	0.00157525680139409	0.0472577040418227	ENSG00000084693:ENSG00000221819:ENSG00000260456:ENSG00000185324:ENSG00000138028:ENSG00000204291:ENSG00000165617:ENSG00000015413:ENSG00000044524:ENSG00000119514:ENSG00000141013:ENSG00000008869:ENSG00000120071:ENSG00000138030:ENSG00000186868:ENSG00000258839:ENSG00000260259:ENSG00000155926:ENSG00000158792:ENSG00000167523:ENSG00000204991:ENSG00000042832:ENSG00000158805
DEG.twoside	Uterus	6435	18	0.0424272305695281	1	ENSG00000084693:ENSG00000138028:ENSG00000204291:ENSG00000178773:ENSG00000120088:ENSG00000003249:ENSG00000139549:ENSG00000138080:ENSG00000044524:ENSG00000187741:ENSG00000119514:ENSG00000120071:ENSG00000138030:ENSG00000139636:ENSG00000186868:ENSG00000163792:ENSG00000042832:ENSG00000108379
DEG.twoside	Vagina	3513	8	0.332067647801056	1	ENSG00000138028:ENSG00000100592:ENSG00000044524:ENSG00000120071:ENSG00000186868:ENSG00000115808:ENSG00000163792:ENSG00000167553
