Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Esophagus_Muscularis	6.4758997789e-10	4.82608573035e-09	0.446628007119
A03.556.500.760.Salivary.Glands	6.99954766416e-10	5.89279089365e-09	0.452724217767
A15.378.316.580.Monocytes	7.01345228565e-10	5.95654360636e-09	0.453135386949
A10.165.114.830.750.Subcutaneous.Fat	5.89005005189e-10	5.3249448168e-09	0.455961851134
A11.329.Connective.Tissue.Cells	5.92147847326e-10	5.69957360118e-09	0.458626988597
A10.690.467.Muscle..Smooth	5.85141494301e-10	5.87514077987e-09	0.460332469031
A05.360.319.114.630.Ovary	5.24968770437e-10	5.5144072531e-09	0.46207818665
A07.541.560.Heart.Ventricles	4.56879990909e-10	5.10008524221e-09	0.46430937071
A15.382.520.604.800.Palatine.Tonsil	4.48183247737e-10	5.40086504578e-09	0.466932288266
A03.556.249.249.356.668.Colon..Sigmoid	4.58917379404e-10	6.16239133784e-09	0.470317941234
A03.556.124.526.767.Rectum	4.17385605564e-10	6.29959666663e-09	0.473587036335
A03.556.124.Intestines	3.2731755997e-10	6.12693367158e-09	0.478697545188
A03.734.414.Islets.of.Langerhans	2.87956784809e-10	5.51639677422e-09	0.479184603405
A14.549.885.Tongue	2.94386025459e-10	6.06123015704e-09	0.480631510019
Esophagus_Gastroesophageal_Junction	2.28524485661e-10	5.12469267709e-09	0.482215933857
A11.872.378.Hematopoietic.Stem.Cells	4.9395734836e-11	6.30331001356e-09	0.496873730569
A15.382.490.315.583.Neutrophils	3.12593877747e-11	5.84396769595e-09	0.497866067606
A11.329.228.Fibroblasts	2.80359977933e-11	5.76938919026e-09	0.498061371749
A06.407.Endocrine.Glands	-9.28178868098e-12	5.22644161026e-09	0.500708492751
Adipose_Subcutaneous	-6.02332485448e-11	4.90693017299e-09	0.504896948854
A05.360.319.679.Uterus	-1.33831843589e-10	5.14005274236e-09	0.51038610917
Muscle_Skeletal	-1.68024072593e-10	4.72490740202e-09	0.514183935359
A11.329.114.Adipocytes	-3.66791721506e-10	5.79298520848e-09	0.525242773415
A02.835.583.443.800.800.Synovial.Fluid	-4.12259297517e-10	5.76173364967e-09	0.52852048492
A10.272.497.Epidermis	-4.55789438971e-10	6.13476431559e-09	0.529612634274
A07.541.510.110.Aortic.Valve	-7.39596901407e-10	4.78977414665e-09	0.561357413494
A14.549.167.Dentition	-1.21569514429e-09	6.14182332935e-09	0.578452889998
A03.556.124.369.Intestinal.Mucosa	-1.23365699202e-09	6.050626902e-09	0.580779926101
A11.627.635.Myeloid.Progenitor.Cells	-1.38037965182e-09	6.4009468912e-09	0.585370651936
A05.360.319.679.490.Endometrium	-1.18656268573e-09	5.23115434366e-09	0.589720541954
A05.360.319.Genitalia..Female	-1.29264395265e-09	5.30911095477e-09	0.59618187067
A07.541.358.Heart.Atria	-1.2601557488e-09	5.02613390847e-09	0.59898496742
A11.436.Epithelial.Cells	-1.78875736033e-09	6.05168469489e-09	0.616224600532
Thyroid	-1.33348885486e-09	4.4585784628e-09	0.617561969421
A15.145.229.188.Blood.Platelets	-1.78322150103e-09	5.49755841234e-09	0.627169553571
Uterus	-1.70075050215e-09	5.1159455817e-09	0.630221890389
A15.145.846.Serum	-2.27788513295e-09	6.03821078346e-09	0.647004248176
Spleen	-2.48902034901e-09	6.08208669464e-09	0.658817456012
Cervix_Ectocervix	-2.09386931251e-09	4.9274288865e-09	0.664560361068
A15.382.812.Mononuclear.Phagocyte.System	-2.53226005169e-09	5.81202239212e-09	0.668470418437
Pancreas	-2.18340300539e-09	4.79817838824e-09	0.675462760991
A11.443.Erythroid.Cells	-2.192190324e-09	4.77123071517e-09	0.677048114558
A15.145.229.Blood.Cells	-2.68591166848e-09	5.83512318276e-09	0.67734982414
A05.360.444.492.362.Foreskin	-2.3788202853e-09	5.1304748137e-09	0.678556019463
A02.835.583.443.800.Synovial.Membrane	-2.19552818568e-09	4.70436905384e-09	0.679642670343
Heart_Left_Ventricle	-2.13866144216e-09	4.39757815773e-09	0.686632366747
A11.436.348.Hepatocytes	-3.1142512282e-09	6.27192448688e-09	0.690242692268
A14.549.167.646.Periodontium	-3.6448280723e-09	6.2132353542e-09	0.721271604716
Kidney_Cortex	-3.31708645566e-09	5.48272346312e-09	0.727412850313
Brain_Cerebellar_Hemisphere	-2.99144305591e-09	4.88318262998e-09	0.729929934994
A15.382.812.260.Dendritic.Cells	-3.7713757614e-09	6.00872019879e-09	0.734883514609
A11.872.040.Adult.Stem.Cells	-3.59217676443e-09	5.59781114869e-09	0.739469564074
Fallopian_Tube	-3.17949287499e-09	4.71782571999e-09	0.749822669571
A10.336.707.Prostate	-3.6017543286e-09	5.02739532822e-09	0.763135680163
A11.627.340.360.Granulocyte.Precursor.Cells	-4.32481303032e-09	6.03030824958e-09	0.763368304909
A06.407.312.782.Testis	-3.29762217817e-09	4.56906366837e-09	0.764769205097
A07.231.Blood.Vessels	-4.9180565393e-09	6.36925061205e-09	0.779989049006
A02.835.232.834.151.Cervical.Vertebrae	-4.41408138546e-09	5.45409462718e-09	0.790833051595
A05.360.490.Germ.Cells	-4.11213253794e-09	4.9018988067e-09	0.799233257775
A15.145.Blood	-5.28067955847e-09	6.26780316552e-09	0.800248402466
A11.497.497.600.Oocytes	-4.556538204e-09	5.23749407002e-09	0.807845538801
Stomach	-4.63663786601e-09	5.17675336455e-09	0.814784200529
A10.165.450.300.Cicatrix	-4.24789417374e-09	4.69527757629e-09	0.81719214923
A11.872.190.260.Embryoid.Bodies	-5.48951901915e-09	5.9027314283e-09	0.823813527567
Testis	-4.40701894141e-09	4.27501543453e-09	0.848700959693
A03.620.Liver	-6.62482530574e-09	6.12651565424e-09	0.860226282849
A06.407.900.Thyroid.Gland	-5.31847492698e-09	4.81345357042e-09	0.865402593573
A05.360.444.Genitalia..Male	-5.64944012974e-09	4.86079059776e-09	0.87743246093
A05.360.Genitalia	-6.28869820847e-09	5.35400577177e-09	0.87991823594
Liver	-6.73889060929e-09	5.45644834644e-09	0.891590780805
A11.872.700.500.Induced.Pluripotent.Stem.Cells	-7.27201066334e-09	5.84138539475e-09	0.893417946808
Cervix_Endocervix	-7.4119460731e-09	4.87956367242e-09	0.935615885256
Heart_Atrial_Appendage	-6.21512284033e-09	4.09051296823e-09	0.935669000183
A05.810.453.324.Kidney.Cortex	-9.29055400796e-09	5.05189413478e-09	0.967044163907
