Name	Coefficient	Coefficient_std_error	Coefficient_P_value
A10.690.Muscles	1.37616230953e-08	5.88513323585e-09	0.0096840132866
A11.118.637.555.567.562.440.Precursor.Cells..B.Lymphoid	1.07709582045e-08	5.55897338684e-09	0.0263372142338
A08.186.211.653.Mesencephalon	1.13622210487e-08	6.18786452859e-09	0.0331632743912
Brain_Substantia_nigra	8.00040891979e-09	4.50351382345e-09	0.0378267955767
A02.633.567.850.Quadriceps.Muscle	9.3873705511e-09	5.42775910058e-09	0.041858815347
Muscle_Skeletal	9.23358557903e-09	5.60775991086e-09	0.049822930779
A09.371.Eye	9.04934104414e-09	5.71591345102e-09	0.0566897995137
Brain_Frontal_Cortex_(BA9)	7.30803865569e-09	4.63949032523e-09	0.0576072948402
Nerve_Tibial	6.53541521357e-09	4.19007062989e-09	0.0594108243119
A11.627.624.249.Monocyte.Macrophage.Precursor.Cells	9.00096064227e-09	5.819946521e-09	0.0609833608529
Brain_Putamen_(basal_ganglia)	6.71274828086e-09	4.50366144062e-09	0.0680452150961
Brain_Hypothalamus	7.09178887381e-09	5.00718451897e-09	0.0783405288191
A07.231.908.670.874.Umbilical.Veins	8.26101844701e-09	6.16835945573e-09	0.0902435145018
A15.145.300.Fetal.Blood	8.27563836211e-09	6.39317581484e-09	0.0977552326237
Artery_Coronary	6.91114544757e-09	5.37728857885e-09	0.0993529456171
Brain_Cortex	5.63645968408e-09	4.48687995945e-09	0.104520074113
A11.872.378.590.635.Granulocyte.Macrophage.Progenitor.Cells	7.30896553651e-09	5.91080766734e-09	0.108128468785
Esophagus_Gastroesophageal_Junction	6.4181842805e-09	5.19329249328e-09	0.108255238699
A08.186.211.464.710.225.Entorhinal.Cortex	7.00180572009e-09	6.06251580335e-09	0.124058724295
Brain_Hippocampus	4.51864091878e-09	4.06087113555e-09	0.132912849892
A03.556.875.Upper.Gastrointestinal.Tract	7.09960007882e-09	7.04096056411e-09	0.156648431025
A10.615.550.599.Mouth.Mucosa	6.09778708108e-09	6.09875851745e-09	0.158693799134
Esophagus_Muscularis	6.34530179946e-09	6.35237902987e-09	0.158924985398
A03.556.875.500.Esophagus	5.62326983024e-09	5.92192152862e-09	0.171165788686
A07.541.510.110.Aortic.Valve	4.85908684542e-09	5.39906646171e-09	0.184063721596
A04.411.Lung	6.04749579002e-09	6.77426581112e-09	0.186004627564
Brain_Anterior_cingulate_cortex_(BA24)	3.81409471446e-09	4.45477441748e-09	0.195948742149
A14.549.Mouth	4.69690220243e-09	5.56153957962e-09	0.199185890952
Brain_Amygdala	3.4972478786e-09	4.15900877864e-09	0.200206195917
A08.186.211.730.885.287.500.670.Parietal.Lobe	4.18198886555e-09	5.18995187173e-09	0.210183219976
Brain_Caudate_(basal_ganglia)	3.38824576683e-09	4.29384754023e-09	0.2150287768
Testis	4.021666633e-09	5.11049781229e-09	0.215657837423
A07.231.908.Veins	4.68651594853e-09	6.15442158491e-09	0.22318293026
A11.627.635.Myeloid.Progenitor.Cells	4.28363342392e-09	5.87885357334e-09	0.23310754037
A11.436.275.Endothelial.Cells	4.14032817284e-09	5.73952791251e-09	0.235340685853
A08.186.211.730.317.Diencephalon	4.74484304082e-09	7.05484585064e-09	0.250612008415
A04.531.520.Nasal.Mucosa	3.44608358958e-09	5.54929727143e-09	0.267301591033
Vagina	3.24133723858e-09	5.29013952149e-09	0.270033063723
A15.145.846.Serum	4.14189481841e-09	6.79387438239e-09	0.271046387747
A14.549.885.Tongue	3.3189204766e-09	5.46418431997e-09	0.271794266849
A05.360.319.679.690.Myometrium	3.70123550839e-09	6.14854271916e-09	0.273597202501
A03.556.875.875.Stomach	3.97858006545e-09	6.86612332601e-09	0.28114254653
Brain_Spinal_cord_(cervical_c-1)	2.61687623508e-09	4.74634565828e-09	0.290698432805
Heart_Atrial_Appendage	2.77610258627e-09	5.12800923562e-09	0.294129500426
A07.541.Heart	2.84841992977e-09	5.28900100719e-09	0.295096842509
A08.186.211.730.885.287.249.487.Corpus.Striatum	2.44951413096e-09	4.62821909093e-09	0.298313831527
Bladder	2.5830945744e-09	5.28682087277e-09	0.312565544077
A06.407.900.Thyroid.Gland	2.27008704279e-09	4.98617978973e-09	0.324455413409
Brain_Cerebellum	1.99643944316e-09	4.94946132914e-09	0.343339867253
Brain_Nucleus_accumbens_(basal_ganglia)	1.59974977058e-09	4.14978227609e-09	0.34993272647
A08.186.211.730.885.287.249.Basal.Ganglia	1.64487906866e-09	4.85724729507e-09	0.367438856122
A14.724.Pharynx	1.70047105951e-09	5.13704894761e-09	0.370314313094
A15.382.520.604.800.Palatine.Tonsil	2.25617140568e-09	6.83984641758e-09	0.370753997561
A11.443.Erythroid.Cells	1.71316144191e-09	5.48931804296e-09	0.377486051017
Cervix_Ectocervix	1.67306887252e-09	5.37750526029e-09	0.377853324894
Cervix_Endocervix	1.93951863093e-09	6.43803892644e-09	0.381608414771
Heart_Left_Ventricle	1.32450549739e-09	4.95038847672e-09	0.39452060157
A11.872.580.Mesenchymal.Stem.Cells	1.30026918099e-09	5.24388698613e-09	0.402083049442
A08.186.211.464.Limbic.System	1.23167927256e-09	4.98585380057e-09	0.402440655624
Ovary	1.09532381299e-09	4.91969832797e-09	0.41190767887
A10.549.400.Lymph.Nodes	1.28810722312e-09	5.9936195159e-09	0.41491754388
A03.556.124.526.767.Rectum	1.45397410714e-09	7.04833274552e-09	0.418283660547
A08.186.211.464.405.Hippocampus	9.96810121498e-10	4.94130905365e-09	0.420063916234
Brain_Cerebellar_Hemisphere	7.22778500846e-10	4.55150942951e-09	0.436913327971
A15.382.Immune.System	1.12147649288e-09	7.30929672294e-09	0.439028995622
Colon_Sigmoid	9.70017815996e-10	6.44403139505e-09	0.4401733784
A07.541.560.Heart.Ventricles	6.52456747673e-10	5.18159998475e-09	0.449898413956
A14.549.167.646.Periodontium	7.6588238889e-10	6.21919862885e-09	0.45099491815
A14.724.557.Nasopharynx	5.78395171898e-10	4.77337663507e-09	0.451777767568
A11.118.637.555.567.569.T.Lymphocytes	6.80624344487e-10	5.92343625448e-09	0.454260752793
A15.382.490.555.567.622.Lymphocytes..Null	5.11203159299e-10	5.30243996001e-09	0.461597855363
A11.329.171.Chondrocytes	3.80138893544e-10	5.57784341951e-09	0.472832481757
A07.231.114.Arteries	3.72416023428e-10	5.95924503581e-09	0.475084789163
Small_Intestine_Terminal_Ileum	2.34436504815e-10	5.83125064316e-09	0.483965455979
A08.186.211.730.885.287.500.571.735.Visual.Cortex	1.53061138721e-10	5.81843393572e-09	0.489506537603
A15.382.520.604.700.Spleen	1.57884681595e-10	7.51410223713e-09	0.491618128353
Pituitary	7.03869553165e-11	5.05702808941e-09	0.494447445153
Pancreas	6.19633096798e-11	4.76115054994e-09	0.494808169578
A08.186.211.730.885.287.500.Cerebral.Cortex	4.37327626857e-11	4.8218203042e-09	0.496381738062
A15.145.229.637.555.Leukocytes..Mononuclear	-1.99669798195e-12	7.33286402412e-09	0.500108629757
A02.165.Cartilage	-1.44364508603e-10	5.14025606186e-09	0.511202853549
Adipose_Subcutaneous	-1.72140945181e-10	5.25934591985e-09	0.513055243488
A03.734.Pancreas	-2.04900863908e-10	5.12210152711e-09	0.515954744518
Uterus	-3.062211147e-10	5.67472382395e-09	0.521517397215
Artery_Tibial	-2.62989925054e-10	4.84696836317e-09	0.521635450372
A10.549.Lymphoid.Tissue	-3.93639152653e-10	6.08915102523e-09	0.525772063876
A08.186.211.132.Brain.Stem	-3.34260935604e-10	4.59604893641e-09	0.52898867234
A11.872.378.590.817.Megakaryocyte.Erythroid.Progenitor.Cells	-4.23037935411e-10	5.3360383668e-09	0.531594805572
A15.382.490.555.567.537.Killer.Cells..Natural	-5.48404079317e-10	6.34302027462e-09	0.534448780828
A08.186.211.730.885.287.500.270.Frontal.Lobe	-6.6669171024e-10	5.49272106198e-09	0.548303906233
A11.627.340.360.Granulocyte.Precursor.Cells	-7.23626199074e-10	5.78756394102e-09	0.549750584138
A08.186.211.Brain	-6.32691049833e-10	4.81714729078e-09	0.552247393348
A11.329.372.600.Macrophages..Alveolar	-7.25077315726e-10	5.41436418166e-09	0.553266035644
A10.165.114.830.500.750.Subcutaneous.Fat..Abdominal	-1.01752337873e-09	6.62679525122e-09	0.561016466941
A03.556.124.684.Intestine..Small	-9.87849000356e-10	5.82052165892e-09	0.567384156477
A11.329.Connective.Tissue.Cells	-1.14327138282e-09	6.05188281523e-09	0.574918982594
A10.615.550.Mucous.Membrane	-1.14267776005e-09	5.88848791178e-09	0.576932743248
A10.165.114.830.750.Subcutaneous.Fat	-1.36140645672e-09	6.76925129698e-09	0.579696163223
A15.378.316.Bone.Marrow.Cells	-1.25237554167e-09	5.8560453976e-09	0.584671994432
A09.371.729.Retina	-1.08757998766e-09	5.05474702509e-09	0.585178759681
A03.556.249.249.356.668.Colon..Sigmoid	-1.38377234528e-09	6.32067639905e-09	0.586646889694
A08.186.211.730.317.357.Hypothalamus	-1.44342037667e-09	6.56270544146e-09	0.587042182215
A11.436.Epithelial.Cells	-1.54260425397e-09	5.66704777942e-09	0.607268175242
A07.231.Blood.Vessels	-1.87444718614e-09	6.10495488377e-09	0.62059240478
A08.186.211.865.428.Metencephalon	-1.45638603103e-09	4.58696762039e-09	0.624569849429
A08.186.211.132.810.428.200.Cerebellum	-1.59398669039e-09	4.63092602148e-09	0.634653841331
Artery_Aorta	-1.90364467091e-09	5.09755646944e-09	0.645590465479
Skin_Sun_Exposed_(Lower_leg)	-2.45028448993e-09	6.51696367415e-09	0.646536198858
A11.872.190.260.Embryoid.Bodies	-2.5702610326e-09	6.52435082528e-09	0.653190628126
A10.272.497.Epidermis	-2.53612330054e-09	6.11387947885e-09	0.660860994824
A10.272.Epithelium	-2.4403372506e-09	5.7536147861e-09	0.664268083762
A05.810.890.Urinary.Bladder	-2.65603152525e-09	6.01475057582e-09	0.670605704628
A15.382.812.Mononuclear.Phagocyte.System	-2.69759179324e-09	6.04730771797e-09	0.672230793962
A05.360.319.679.Uterus	-2.21632433832e-09	4.95143195812e-09	0.67278366926
A11.118.637.555.567.569.200.700.T.Lymphocytes..Regulatory	-3.12255319118e-09	6.83089852189e-09	0.676208278667
Thyroid	-2.55420845884e-09	5.44209498535e-09	0.680587710163
A03.556.249.249.209.Cecum	-3.30775854198e-09	6.78767896711e-09	0.68698352418
A10.165.450.300.425.Keloid	-2.43980222039e-09	4.93496787017e-09	0.689484859697
Fallopian_Tube	-2.44270494885e-09	4.6855679036e-09	0.698929899621
A10.690.467.Muscle..Smooth	-4.00321022109e-09	7.11433165851e-09	0.71317924938
A15.382.490.315.583.Neutrophils	-3.94637310975e-09	6.89224846198e-09	0.716535913713
Prostate	-3.28763719791e-09	5.73465641321e-09	0.716776768175
A15.145.Blood	-3.59118172232e-09	6.2084946194e-09	0.718513196192
A11.118.637.555.567.562.B.Lymphocytes	-3.96258437236e-09	6.78227615216e-09	0.720475897208
A11.872.378.Hematopoietic.Stem.Cells	-3.2394266186e-09	5.25576311719e-09	0.731170551186
Liver	-3.42204024112e-09	5.47781048912e-09	0.7339191309
