Name	Coefficient	Coefficient_std_error	Coefficient_P_value
A09.371.729.Retina	1.08967396857e-08	4.13382217678e-09	0.0041945331423
Brain_Cortex	1.04942611457e-08	4.16894513783e-09	0.00591380808046
A05.810.890.Urinary.Bladder	1.30375886294e-08	5.43045294642e-09	0.00817899050061
A08.186.211.464.Limbic.System	1.10878528307e-08	4.85984650503e-09	0.0112587510276
Brain_Frontal_Cortex_(BA9)	8.77995972558e-09	4.03106689661e-09	0.0147002849619
A08.186.211.730.885.287.500.Cerebral.Cortex	1.02283650209e-08	4.887158648e-09	0.0181787608159
A08.186.211.464.405.Hippocampus	1.00707397798e-08	4.93041677311e-09	0.0205473269061
A15.382.520.604.800.Palatine.Tonsil	1.10292651158e-08	5.72325958451e-09	0.0269838938463
Brain_Hippocampus	7.92090086962e-09	4.22378362006e-09	0.030375089641
A15.145.300.Fetal.Blood	1.19775707134e-08	6.3917745944e-09	0.0304718426785
A08.186.211.653.Mesencephalon	8.90732264379e-09	4.79082100895e-09	0.0314960226339
A08.186.211.730.885.287.249.Basal.Ganglia	9.29603035074e-09	5.12730254649e-09	0.0349124389229
Cells_EBV-transformed_lymphocytes	9.80239699742e-09	5.54632074533e-09	0.0385832006724
Muscle_Skeletal	8.0235224115e-09	4.65173525074e-09	0.0422777024176
Brain_Anterior_cingulate_cortex_(BA24)	7.03057767065e-09	4.16934553277e-09	0.0458733952601
Brain_Substantia_nigra	6.87501864932e-09	4.13375593537e-09	0.0481421152481
A05.360.319.114.630.Ovary	8.90341806257e-09	5.36794221945e-09	0.0485954106253
A08.186.211.730.885.287.500.670.Parietal.Lobe	8.37339617624e-09	5.04986604849e-09	0.0486443804242
A14.724.Pharynx	8.39034636341e-09	5.30301646946e-09	0.0568038170532
Brain_Amygdala	6.93528470092e-09	4.39743181862e-09	0.0573837741276
Brain_Putamen_(basal_ganglia)	6.67685726771e-09	4.24586347793e-09	0.057910853711
A05.360.319.114.373.Fallopian.Tubes	8.30003849697e-09	5.37487589179e-09	0.0612664492441
A11.118.637.555.567.562.440.Precursor.Cells..B.Lymphoid	7.98276453262e-09	5.19106348275e-09	0.0620500078205
A08.186.211.730.885.287.500.270.Frontal.Lobe	7.06500068442e-09	4.59822575078e-09	0.0622125140469
A08.186.211.730.885.287.500.571.735.Visual.Cortex	6.56377845922e-09	4.35469917908e-09	0.0658686424874
A06.407.312.Gonads	8.0495767114e-09	5.35532359825e-09	0.0664068746946
A03.556.124.526.767.Rectum	9.29277200044e-09	6.20405014374e-09	0.0670853700455
A08.186.211.464.710.225.Entorhinal.Cortex	6.89247869033e-09	4.68913267397e-09	0.070796656177
A11.872.378.590.635.Granulocyte.Macrophage.Progenitor.Cells	8.84963299282e-09	6.04624424077e-09	0.0716437254782
A03.556.500.760.Salivary.Glands	7.88929591311e-09	5.58361604629e-09	0.0788371715853
A06.407.Endocrine.Glands	7.23761544816e-09	5.13563646521e-09	0.0793743047826
Brain_Nucleus_accumbens_(basal_ganglia)	5.7362340192e-09	4.1524558001e-09	0.0835768345315
A11.872.378.Hematopoietic.Stem.Cells	7.56778271858e-09	5.5297057901e-09	0.0855670539438
A14.549.167.646.Periodontium	7.53214774841e-09	5.61223154257e-09	0.0897826015933
Artery_Aorta	6.03183740731e-09	4.49434748993e-09	0.089782737643
A11.627.635.Myeloid.Progenitor.Cells	7.27759029565e-09	5.49838475447e-09	0.0928201311414
Brain_Spinal_cord_(cervical_c-1)	5.92631613943e-09	4.48954251013e-09	0.0934130460794
Brain_Caudate_(basal_ganglia)	5.60242657741e-09	4.25794600099e-09	0.0941276376252
Heart_Left_Ventricle	5.49068893139e-09	4.25914707867e-09	0.0986725852528
A03.556.500.760.464.Parotid.Gland	7.15673256383e-09	5.70861697043e-09	0.104980646601
A08.186.211.Brain	5.64460303942e-09	4.62377973083e-09	0.11108526944
Esophagus_Gastroesophageal_Junction	5.07916682444e-09	4.21305235355e-09	0.113989958521
Thyroid	5.23924444592e-09	4.3773078841e-09	0.115670779439
A08.186.211.132.Brain.Stem	5.51388144436e-09	4.66060335149e-09	0.118388091163
A08.186.211.132.810.428.200.Cerebellum	5.52495793793e-09	4.733719302e-09	0.121575007959
A11.627.624.249.Monocyte.Macrophage.Precursor.Cells	6.7269929756e-09	5.89117970762e-09	0.126752915064
Esophagus_Muscularis	5.16448379922e-09	4.57315304311e-09	0.129384632999
A08.186.211.865.428.Metencephalon	5.28300097209e-09	4.81039148924e-09	0.136048190191
Prostate	5.33720681379e-09	4.8854888525e-09	0.137315226884
A10.615.550.599.Mouth.Mucosa	6.11276118653e-09	5.70118793259e-09	0.141817173414
A11.872.Stem.Cells	5.46063831173e-09	5.22409159847e-09	0.147946796046
A11.118.637.555.567.569.200.700.T.Lymphocytes..Regulatory	5.7453879064e-09	5.61802641441e-09	0.153231915108
A10.272.497.Epidermis	5.02809707335e-09	4.94703386653e-09	0.154722751484
A14.549.885.Tongue	5.56650248208e-09	5.5477485594e-09	0.157838664979
A08.186.211.730.885.287.249.487.Corpus.Striatum	4.84380535744e-09	4.84688550323e-09	0.158809072693
A03.556.124.Intestines	5.54119778003e-09	5.58072804796e-09	0.160375288296
Brain_Hypothalamus	4.30562575948e-09	4.34275208843e-09	0.160732711754
A10.165.114.830.500.750.Subcutaneous.Fat..Abdominal	5.02655088096e-09	5.0770427239e-09	0.161073649841
A05.360.319.Genitalia..Female	5.36860982685e-09	5.44952925477e-09	0.16227492416
A11.497.497.600.Oocytes	4.53948405466e-09	4.77949720893e-09	0.171111323572
A10.615.789.Serous.Membrane	5.20822452074e-09	5.69627143111e-09	0.18027391839
A08.186.211.730.317.357.Hypothalamus	5.35190180073e-09	5.8768222327e-09	0.181232122236
Artery_Coronary	3.89734443974e-09	4.2942734074e-09	0.18205329607
A05.810.453.Kidney	4.09980414542e-09	4.66932019164e-09	0.189963664768
A05.360.Genitalia	4.58665513237e-09	5.24248960894e-09	0.190814109019
A10.690.Muscles	4.58534938445e-09	5.24455385549e-09	0.190975583742
A11.443.Erythroid.Cells	4.27020591243e-09	4.89218199829e-09	0.191368807811
A15.382.680.Phagocytes	4.69482068414e-09	5.45466636536e-09	0.194702184694
A07.541.Heart	3.53255115435e-09	4.10839336916e-09	0.194939280758
Heart_Atrial_Appendage	3.88802242008e-09	4.52688764737e-09	0.195205241988
A03.556.124.684.Intestine..Small	5.35343458191e-09	6.38315976346e-09	0.200824181749
A09.371.Eye	4.32054475038e-09	5.16643186413e-09	0.201500817729
A15.145.Blood	5.14567931012e-09	6.60326089314e-09	0.217912294954
A15.382.Immune.System	4.7097730066e-09	6.08895042434e-09	0.219614728868
Esophagus_Mucosa	3.88245991436e-09	5.03813255588e-09	0.220467619373
Breast_Mammary_Tissue	3.34522101966e-09	4.38468029767e-09	0.222751423782
A14.549.Mouth	3.82171755529e-09	5.27081939835e-09	0.234204280022
A11.872.190.260.Embryoid.Bodies	4.00869566006e-09	5.52925484664e-09	0.234226797634
A10.336.707.Prostate	2.99777410752e-09	4.22822319477e-09	0.239164890317
A11.872.040.Adult.Stem.Cells	3.57886099903e-09	5.04987091073e-09	0.239254257888
A03.556.Gastrointestinal.Tract	3.73281290937e-09	5.30301880244e-09	0.24074647026
A03.556.249.249.356.668.Colon..Sigmoid	4.20695869004e-09	5.98710915877e-09	0.241130885755
A02.835.583.443.800.800.Synovial.Fluid	4.53470257757e-09	6.57682380013e-09	0.245255170344
Whole_Blood	3.64519387631e-09	5.43956766849e-09	0.251388844135
A07.541.358.100.Atrial.Appendage	2.62590337649e-09	4.14953878285e-09	0.263426207697
A15.382.490.555.567.537.Killer.Cells..Natural	3.75062775017e-09	5.93647878068e-09	0.263760963416
A06.407.900.Thyroid.Gland	2.98277577145e-09	4.7713639538e-09	0.265939223391
A15.145.229.188.Blood.Platelets	3.13856475578e-09	5.05830315728e-09	0.26747163651
A05.360.319.679.Uterus	3.06245399809e-09	5.09862686264e-09	0.274038930725
A08.186.211.730.317.Diencephalon	3.31034382359e-09	5.53420298375e-09	0.274866289856
A15.382.812.Mononuclear.Phagocyte.System	2.95854358692e-09	5.08896912489e-09	0.280497568165
A03.556.249.249.356.Colon	3.33911891788e-09	5.74486344066e-09	0.280540852261
A03.556.249.124.Ileum	3.67850871415e-09	6.37194645759e-09	0.281869253548
A14.724.557.Nasopharynx	2.82923562633e-09	4.96442825344e-09	0.284372218338
A07.541.510.110.Aortic.Valve	2.44501181579e-09	4.48391685446e-09	0.292778819779
A10.165.450.300.425.Keloid	2.40910420197e-09	4.58034522823e-09	0.299456040844
A07.541.358.Heart.Atria	2.1955387178e-09	4.2703200987e-09	0.303577355972
A11.627.340.360.Granulocyte.Precursor.Cells	2.89702879655e-09	5.94443250025e-09	0.313004586925
A11.620.520.Myocytes..Smooth.Muscle	2.57988607868e-09	5.38106333456e-09	0.315813543599
A11.329.171.Chondrocytes	2.38649877246e-09	5.29797635158e-09	0.326191276579
A10.549.Lymphoid.Tissue	2.56118433026e-09	5.90603587613e-09	0.332269350425
A10.615.Membranes	2.11159547992e-09	4.98897611365e-09	0.336055605984
A03.556.124.369.Intestinal.Mucosa	1.75803491332e-09	4.89914906777e-09	0.359855541092
A06.407.312.782.Testis	1.49504276998e-09	4.63271275398e-09	0.373455801128
A11.118.637.555.567.569.T.Lymphocytes	1.98176458911e-09	6.16441295614e-09	0.373921543965
A15.382.812.522.Macrophages	1.63359374798e-09	5.12444222734e-09	0.374944892773
Lung	1.45411932407e-09	4.63239694157e-09	0.376797681613
A15.145.229.637.555.567.569.200.CD4.Positive.T.Lymphocytes	1.74346386674e-09	5.55780168005e-09	0.376875715955
A10.615.550.Mucous.Membrane	1.57552935807e-09	5.28170038768e-09	0.38273723707
Small_Intestine_Terminal_Ileum	1.67155278761e-09	5.65665153537e-09	0.38380514853
A14.549.167.Dentition	1.50760973857e-09	5.38186699279e-09	0.389689787026
A10.549.400.Lymph.Nodes	1.58820875064e-09	6.03404750668e-09	0.396195185239
A11.329.Connective.Tissue.Cells	1.3342183171e-09	5.07105778592e-09	0.396235003072
A02.633.567.850.Quadriceps.Muscle	1.32507352005e-09	5.11125772213e-09	0.397722690302
Colon_Transverse	1.17490141338e-09	4.58932074138e-09	0.398972448708
Artery_Tibial	9.8871561969e-10	4.2057103081e-09	0.407069884474
Brain_Cerebellar_Hemisphere	8.75925140977e-10	4.36646700492e-09	0.42050461705
A15.382.490.555.567.Lymphocytes	1.17901590768e-09	5.94112678621e-09	0.42134654674
A15.382.490.315.583.Neutrophils	1.05147746822e-09	5.87002099516e-09	0.428919110187
A05.360.319.887.Vulva	9.42679649843e-10	5.51100109582e-09	0.432090590738
Colon_Sigmoid	7.681979984e-10	4.60410022287e-09	0.433743706648
A11.329.114.Adipocytes	8.44184811038e-10	5.12693468788e-09	0.434607049054
A10.165.114.830.750.Subcutaneous.Fat	6.82679292347e-10	4.88988761596e-09	0.444483901339
A11.329.372.600.Macrophages..Alveolar	7.03033225043e-10	5.11655890832e-09	0.445355922838
Bladder	5.61222486863e-10	4.20432716376e-09	0.44690417253
