Name	Coefficient	Coefficient_std_error	Coefficient_P_value
A07.231.908.670.874.Umbilical.Veins	1.26243411233e-08	5.43672554457e-09	0.0101151585283
A08.186.211.730.885.287.249.Basal.Ganglia	1.03544014999e-08	4.81514318691e-09	0.0157624704888
A08.186.211.730.885.287.249.487.Corpus.Striatum	9.95059814867e-09	4.77344840086e-09	0.0185540720804
A08.186.211.730.885.287.500.670.Parietal.Lobe	9.73916932915e-09	4.78098911504e-09	0.020821934768
A07.231.Blood.Vessels	1.15229155957e-08	5.83135066785e-09	0.0240757700224
A11.872.190.260.Embryoid.Bodies	1.05463769565e-08	5.36982206724e-09	0.0247645447477
A07.231.908.Veins	1.06639462094e-08	5.56843821889e-09	0.0277418202757
A11.436.275.Endothelial.Cells	1.1011193878e-08	5.9568062033e-09	0.0322645659128
Lung	1.00689558334e-08	5.5133689711e-09	0.0339040433603
A05.360.444.492.362.Foreskin	8.32511699674e-09	4.7361187135e-09	0.0393913562872
A08.186.211.653.Mesencephalon	8.6297938104e-09	4.92797851157e-09	0.0399571681538
A10.272.497.Epidermis	1.02812397104e-08	6.121005531e-09	0.0465112414065
A08.186.211.464.Limbic.System	7.99165652353e-09	4.78839414627e-09	0.0475622764114
A08.186.211.730.885.287.500.Cerebral.Cortex	7.45598046432e-09	4.50801137343e-09	0.0490698491331
A08.186.211.132.Brain.Stem	7.81426011194e-09	4.78498304012e-09	0.0512260859813
A15.145.846.Serum	7.95272636366e-09	5.24178118246e-09	0.0646106032019
A02.835.232.834.151.Cervical.Vertebrae	7.32598274979e-09	5.12360014301e-09	0.0763799510945
A08.186.211.464.710.225.Entorhinal.Cortex	6.51138652972e-09	4.63188748273e-09	0.0798956373598
Brain_Cerebellar_Hemisphere	6.25726557797e-09	4.5083414398e-09	0.0825790712508
Brain_Frontal_Cortex_(BA9)	5.54954158807e-09	4.06637920943e-09	0.0861677306144
A08.186.211.Brain	5.9484441941e-09	4.51553146182e-09	0.0938640488853
Brain_Hippocampus	5.08609312254e-09	3.92202948108e-09	0.0973497731866
Brain_Cerebellum	5.67832957993e-09	4.44099254478e-09	0.100515939985
Brain_Putamen_(basal_ganglia)	5.65343431439e-09	4.50189739492e-09	0.104596196648
A08.186.211.730.885.287.500.571.735.Visual.Cortex	5.96911402998e-09	4.77179284952e-09	0.105482486186
A08.186.211.464.405.Hippocampus	5.4480409616e-09	4.50012874044e-09	0.113016486079
Brain_Anterior_cingulate_cortex_(BA24)	4.55714249893e-09	4.03637452763e-09	0.129444963357
Brain_Nucleus_accumbens_(basal_ganglia)	4.8848822909e-09	4.40295229442e-09	0.133616735831
A08.186.211.730.885.287.500.270.Frontal.Lobe	5.72052756691e-09	5.16618429921e-09	0.134081633077
A15.145.300.Fetal.Blood	7.75509363302e-09	7.05752174814e-09	0.135918731813
A05.810.890.Urinary.Bladder	6.45922770437e-09	5.8826373399e-09	0.136098833645
A10.165.450.300.425.Keloid	5.19102977159e-09	4.76017717478e-09	0.137743860985
Brain_Caudate_(basal_ganglia)	4.59616600542e-09	4.29250189809e-09	0.142142519862
Adipose_Visceral_(Omentum)	5.02751919284e-09	4.77013302747e-09	0.145951105562
Brain_Cortex	4.45975398742e-09	4.31016029894e-09	0.150402831237
A03.556.875.Upper.Gastrointestinal.Tract	5.91903095652e-09	5.75059524082e-09	0.151671678592
A11.872.040.Adult.Stem.Cells	5.59402761028e-09	5.48104914301e-09	0.153719017644
A11.872.378.590.817.Megakaryocyte.Erythroid.Progenitor.Cells	5.50014290248e-09	5.43062282539e-09	0.155577493853
A11.872.700.500.Induced.Pluripotent.Stem.Cells	5.18417872084e-09	5.30742083279e-09	0.164339217028
A11.872.190.Embryonic.Stem.Cells	5.03026081527e-09	5.27793261707e-09	0.170276266952
Brain_Amygdala	3.80135810586e-09	4.16438905684e-09	0.180667314996
A02.165.Cartilage	4.56753303644e-09	5.06985044825e-09	0.183815251514
