Name	Coefficient	Coefficient_std_error	Coefficient_P_value
A14.549.167.Dentition	1.30026217453e-08	7.15376792024e-09	0.0345633602266
Esophagus_Muscularis	1.02374447582e-08	6.9784724899e-09	0.0711875284084
A08.186.211.730.317.Diencephalon	1.06372951906e-08	7.49547710251e-09	0.0779259169586
Esophagus_Gastroesophageal_Junction	8.30620934358e-09	6.14913908969e-09	0.0883809978461
A08.186.211.730.885.287.500.571.735.Visual.Cortex	8.0303768612e-09	6.05867987001e-09	0.0925137171032
Adipose_Visceral_(Omentum)	8.9843819354e-09	7.16336303832e-09	0.104882326155
A11.118.637.555.567.562.B.Lymphocytes	9.66293292435e-09	7.74507425135e-09	0.106084572179
Esophagus_Mucosa	7.41115700552e-09	6.23838071474e-09	0.117417945305
A06.407.900.Thyroid.Gland	8.21117650717e-09	7.03418103732e-09	0.121539540811
Brain_Cerebellum	7.12418410511e-09	6.15568398437e-09	0.12356790618
A08.186.211.464.Limbic.System	5.94404229383e-09	5.2399963474e-09	0.128321783786
Brain_Nucleus_accumbens_(basal_ganglia)	4.82734302136e-09	4.87568812342e-09	0.16106642024
A03.556.875.875.Stomach	7.7200386338e-09	7.91401074676e-09	0.164658620738
A08.186.211.653.Mesencephalon	5.66201305654e-09	5.98285962833e-09	0.171979345994
A08.186.211.464.710.225.Entorhinal.Cortex	5.3148523268e-09	5.65523887814e-09	0.173657410965
Brain_Cortex	5.07931004166e-09	5.47217098412e-09	0.176649977452
Brain_Putamen_(basal_ganglia)	4.75455092029e-09	5.15577844103e-09	0.178217591661
A08.186.211.730.885.287.500.670.Parietal.Lobe	5.12994942781e-09	5.64984681204e-09	0.181944323189
Vagina	5.70808065064e-09	6.74335864827e-09	0.198644066934
A09.371.729.Retina	4.98419578201e-09	5.98555745087e-09	0.202505931181
Brain_Hypothalamus	4.30987081977e-09	5.23631514802e-09	0.205233175637
A11.872.580.Mesenchymal.Stem.Cells	5.05942627105e-09	6.79569154982e-09	0.22828551167
A03.556.Gastrointestinal.Tract	5.07229095433e-09	7.10478907698e-09	0.237636586704
A08.186.211.730.885.287.500.Cerebral.Cortex	3.8458390709e-09	5.42442355151e-09	0.239166655881
A07.231.908.Veins	4.94364678136e-09	7.14644414804e-09	0.244543037967
A08.186.211.464.405.Hippocampus	3.52523048617e-09	5.12058952018e-09	0.245587143319
Small_Intestine_Terminal_Ileum	4.28510401105e-09	6.3313314066e-09	0.249263476685
Brain_Hippocampus	3.07536922734e-09	4.66912085882e-09	0.255056643864
A08.186.211.Brain	3.48213226825e-09	5.46524945776e-09	0.26201663547
A08.186.211.730.885.287.249.487.Corpus.Striatum	3.59855667589e-09	5.69966708993e-09	0.263901729671
A11.329.Connective.Tissue.Cells	3.59456188537e-09	5.98969721088e-09	0.274211752909
A11.329.629.Osteoblasts	3.79712887957e-09	6.44631519723e-09	0.277917669247
A11.382.Endocrine.Cells	4.05536367162e-09	7.10181921065e-09	0.283989088163
A10.615.550.599.Mouth.Mucosa	3.65903844671e-09	6.46289945514e-09	0.285642336338
A03.556.249.249.356.668.Colon..Sigmoid	3.62543810269e-09	6.5339597554e-09	0.289494939951
A11.118.637.Leukocytes	4.54568034052e-09	8.25040947434e-09	0.290829104513
A11.872.653.Neural.Stem.Cells	3.16793794628e-09	5.92378665354e-09	0.296400102977
A06.407.071.140.Adrenal.Cortex	3.38565374842e-09	6.50943081672e-09	0.301491651122
A15.145.229.637.555.567.562.725.Plasma.Cells	3.29756487015e-09	6.55125546984e-09	0.307359622758
A07.231.Blood.Vessels	3.1614527297e-09	6.66859588935e-09	0.317721173908
A10.615.550.Mucous.Membrane	3.44592841151e-09	7.30002809308e-09	0.318447987097
