Name	Coefficient	Coefficient_std_error	Coefficient_P_value	partition
Brain_Cortex	4.30791212178e-09	4.64245402822e-09	0.176719719573	29
A07.231.908.670.874.Umbilical.Veins	4.63381030525e-09	5.07225846164e-09	0.180474156983	29
Brain_Frontal_Cortex_(BA9)	4.16090269947e-09	4.7260057882e-09	0.189314040429	29
Brain_Putamen_(basal_ganglia)	3.92969476181e-09	4.55062977825e-09	0.193917666199	29
A03.556.249.249.356.668.Colon..Sigmoid	5.17087556313e-09	6.17251620273e-09	0.201092383209	29
A11.329.629.Osteoblasts	4.00318759181e-09	4.79300463502e-09	0.201798436982	29
A11.329.171.Chondrocytes	5.23940394355e-09	6.29700691713e-09	0.2026912873	29
A09.371.729.Retina	3.89424169284e-09	4.82102948919e-09	0.209613965194	29
Muscle_Skeletal	3.83711865227e-09	4.80129470949e-09	0.212091819291	29
A03.556.124.526.767.Rectum	4.67355734403e-09	6.19424555716e-09	0.22527456769	29
A11.872.580.Mesenchymal.Stem.Cells	3.50902869227e-09	4.93271071404e-09	0.238424586458	29
A11.443.Erythroid.Cells	3.38970713325e-09	4.80677516317e-09	0.240344878461	29
A15.145.300.Fetal.Blood	3.993937827e-09	5.68482462849e-09	0.241164591124	29
Vagina	3.62694880288e-09	5.44869568292e-09	0.252815981087	29
Heart_Left_Ventricle	3.17718719056e-09	4.84122859795e-09	0.255822942744	29
A06.407.900.Thyroid.Gland	2.97739115367e-09	4.56481842318e-09	0.257120778709	29
Brain_Hypothalamus	3.13631387458e-09	4.83216251399e-09	0.25815310985	29
A07.541.560.Heart.Ventricles	3.24493565099e-09	5.13492695997e-09	0.263714956955	29
Esophagus_Gastroesophageal_Junction	3.21989683967e-09	5.22249692861e-09	0.268767916389	29
A11.872.378.590.817.Megakaryocyte.Erythroid.Progenitor.Cells	2.87886143889e-09	4.69714044289e-09	0.269972353539	29
A07.231.908.Veins	3.343660048e-09	5.63331078058e-09	0.276406064929	29
A05.360.319.679.690.Myometrium	3.21042873802e-09	5.45417571491e-09	0.278058609811	29
A04.531.520.Nasal.Mucosa	3.28913354916e-09	5.64578041675e-09	0.280087153953	29
Uterus	3.07768430559e-09	5.42130603745e-09	0.28511879032	29
A11.872.190.260.Embryoid.Bodies	3.30589691511e-09	6.08727673503e-09	0.293536305574	29
Brain_Nucleus_accumbens_(basal_ganglia)	2.05096170017e-09	4.06761241767e-09	0.307054243061	29
Nerve_Tibial	1.93414607177e-09	3.97620822611e-09	0.313331242154	29
A07.541.358.100.Atrial.Appendage	2.58742960139e-09	5.50190259892e-09	0.319077826791	29
Brain_Amygdala	1.8761790441e-09	4.00484338127e-09	0.319721576184	29
Brain_Caudate_(basal_ganglia)	1.84827028215e-09	4.33568914159e-09	0.334947485585	29
A08.186.211.730.885.287.500.670.Parietal.Lobe	2.14210165979e-09	5.1123328014e-09	0.33760562051	29
Artery_Coronary	2.16086563351e-09	5.20735558239e-09	0.339084091226	29
A03.556.124.684.Intestine..Small	2.48793091871e-09	6.15033963631e-09	0.342915454117	29
A11.627.635.Myeloid.Progenitor.Cells	2.36958711306e-09	5.87684088418e-09	0.343397741789	29
A08.186.211.464.710.225.Entorhinal.Cortex	2.22863018067e-09	5.57359446987e-09	0.344631621846	29
A10.615.550.Mucous.Membrane	2.47992070046e-09	6.48087195205e-09	0.350988785086	29
A04.411.Lung	2.30811348718e-09	6.09628450594e-09	0.352488795675	29
A08.186.211.865.428.Metencephalon	1.77072045227e-09	4.6992585235e-09	0.353157969897	29
A03.556.249.249.209.Cecum	2.47448728115e-09	6.58354771178e-09	0.353510769712	29
A11.118.637.555.567.562.440.Precursor.Cells..B.Lymphoid	1.9824362385e-09	5.2800132251e-09	0.353659020606	29
A07.541.358.Heart.Atria	1.78783890484e-09	5.38853384295e-09	0.370025511231	29
A11.382.Endocrine.Cells	1.53342972205e-09	5.02789143343e-09	0.380188920645	29
A10.165.450.300.425.Keloid	1.48709347766e-09	5.06839742979e-09	0.384606277186	29
A15.382.520.604.800.Palatine.Tonsil	1.74772279706e-09	6.15731414232e-09	0.388264585791	29
A03.556.124.Intestines	1.8064168127e-09	6.43617052966e-09	0.389483141057	29
Brain_Cerebellum	1.23389434771e-09	4.82583279482e-09	0.399096936085	29
Cervix_Ectocervix	1.4299836398e-09	5.59690198479e-09	0.399170183955	29
A08.186.211.132.810.428.200.Cerebellum	1.14374841937e-09	4.70771546434e-09	0.404021329473	29
A03.556.124.369.Intestinal.Mucosa	1.40934624047e-09	6.12076856673e-09	0.408946262399	29
A08.186.211.132.Brain.Stem	1.04572385813e-09	4.67110005507e-09	0.411428839365	29
Esophagus_Mucosa	1.16983990729e-09	5.4343771423e-09	0.414779733056	29
Testis	9.64385895165e-10	4.51235897305e-09	0.415382315036	29
Pancreas	9.92770168238e-10	4.79497048138e-09	0.41798772352	29
A08.186.211.730.317.357.Hypothalamus	1.25200089015e-09	6.04802056562e-09	0.418001014524	29
A11.436.348.Hepatocytes	1.18701758952e-09	6.3762732234e-09	0.426158995744	29
A05.360.490.Germ.Cells	9.54836798649e-10	5.3283405749e-09	0.428890466871	29
A03.556.Gastrointestinal.Tract	1.01019321258e-09	6.18280913331e-09	0.435106704865	29
Brain_Anterior_cingulate_cortex_(BA24)	7.01274969836e-10	4.48919689704e-09	0.437932209024	29
Esophagus_Muscularis	9.32889664789e-10	6.00391508938e-09	0.438260787326	29
A11.436.329.Granulosa.Cells	6.95400246251e-10	5.22674534383e-09	0.447078297403	29
