ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000078018	MAP2	2.22160027845891	2.35266918691971	1.42009043005866	4.14041765095437	3.43063660497669	3.97702200982007	1.34029552402964	5.35452175918195	5.51335598386821	5.16676518024231	5.59508932633736	5.62389466170312	5.59825014612096	5.55572860091895	5.13020129736454	5.49462867920862	5.32979507643326	4.8657380099103	4.07951802089928	4.77451538057398	2.23723310019114	2.83734353792959	0.160176345546177	2.14135400583089	1.93090937395622	1.85535963689405	1.35131926463022	2.58470940547173	2.07120924876647	2.74346987087209	1.89951099377371	1.37696031313701	1.22128024317503	1.31232980714558	2.09039369766057	0.816106173741507	3.80390461138023	2.662145513453	0.749696167584317	3.42691011790082	2.57247701665013	2.02919407919141	4.96860348968139	2.41844633831483	3.47728483165566	3.74065898081831	1.17405749407618	0.888547704176917	1.60441298823258	2.55089433787521	3.97531594970301	1.7726332812148	2.35552426770256	0.149495934823801
ENSG00000144406	UNC80	0.0366689300950012	0.024876748998434	1.36118324897837	0.0277368666538847	0.0280521446863168	0.0266570402465353	0.353477227090514	2.44211981530038	3.27716565615806	2.70139833611082	5.35385144835581	5.47981908637381	3.6916335513799	3.73355560689054	2.45764845916674	3.07448913443921	3.16068240199304	2.29273130867607	1.70036268019122	2.32276714035518	0.0480664262825885	0.0123126667137193	0.0337220600382662	0.0319911601232863	0.177854249228933	0.44305807656608	0.258552950774186	0.202076174363115	0.0321823742974027	0.101640050253602	0.906367032649722	0.0820284403769584	0.0257344921528075	0.140157004931374	0.0588279021899011	0.0266652322181675	0.0963646904509429	0.19867786231173	0.0159181091446886	0.193587251698729	0.650014081601246	0.551043594783549	4.54192909797564	0.923418732873959	0.118128769896167	0.134905303437132	0.194466923056725	0.410720282257778	0.378906356437781	3.11760790043264	0.647799444972271	0.187542200553412	0.106560011302499	0.0145322532069618
ENSG00000139549	DHH	1.21679708910618	1.06874706956099	0.419538409807206	0.659760271187069	1.57215493874231	0.813685083510941	1.15945521875724	0.213554867883881	0.1854721738833	0.18956778081781	0.405966235966356	0.589310875585004	0.254812630236798	0.205348462629926	0.240693740689824	0.314922827413047	0.185837208167014	0.186679780998826	1.09853281973662	0.336512613680412	1.1500022234946	0.0791371819150193	0.0520997626857732	0.814800107540732	1.10466010132326	0.714295225825166	0.615508523811583	1.08506127245933	0.535347415514912	1.05970234480334	1.02841689969912	0.655646988394628	0.396025420637581	0.307662790420494	1.00738020038565	0.135777883692081	1.0425898210434	0.639601692685193	0.174989246924783	5.47363693057308	0.67514504032229	0.119215187295127	0.955665547855375	0.884063654213672	0.591010581637158	0.60627858976667	0.752089141385912	0.537063693087036	0.48861115016513	5.22457512214326	0.84686406969993	1.11745906421776	0.931811274208658	0.0519875002199398
ENSG00000139636	LMBR1L	5.10311533487714	4.67573044327569	4.81651014656471	5.13266426125779	4.94603920889412	5.03926673453338	5.246500577852	2.94559337543981	3.24943150385331	3.12898257890565	5.43588594129397	5.54018555131731	3.96765049911123	3.64260106137053	3.1300414871614	3.47522418165223	3.34472641861572	2.94523212288499	3.52094758289194	3.08904433930461	5.07048784063771	4.41528464810513	4.1316023472245	5.3589667428797	5.52990554995971	5.23390674828547	4.72939266750199	5.18419550774559	4.55484607598561	5.05692903345899	5.36646726374148	3.77819787721032	3.35795399073288	4.20799588329948	4.57332130553338	3.39239629902336	5.23822027620915	4.46978719107954	3.30031567338723	5.59704620429749	5.57664965491079	3.25876507277205	5.6269582143052	5.34133663457679	4.76285066771027	4.89742147409373	5.04142252876172	5.38731546077738	4.12947083102979	5.6724253419715	5.31065710938794	5.54284910093332	5.18296962153522	4.3283219162333
ENSG00000123416	TUBA1B	5.6724253419715	5.67231266573908	5.63948064912988	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.649431386874	5.6724253419715	5.62682338307616	5.67081142924773	5.6724253419715	5.6724253419715	5.6724253419715	5.65193813322869	5.66424688447006	5.57140693550449	5.59530645439517	5.6724253419715	5.67224054597392	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.67235684425506	5.6724253419715	5.6724253419715	5.6724253419715	5.64774740305775	5.45716693702536	5.53098126753286	5.59300256647127	4.61925054002409	5.67214599348933	5.67112509933	5.33006516339948	5.6724253419715	5.6724253419715	4.99637886106737	5.6724253419715	5.65716613120866	5.67102384829139	5.66947166165413	5.66947773014911	5.6724253419715	5.65190997862537	5.6721613567065	5.67137478392139	5.6724253419715	5.6724253419715	5.591973142981
ENSG00000167552	TUBA1A	5.64822121658835	5.65671352078577	5.59812386193554	5.6724253419715	5.66978093633094	5.67241722012693	5.64288862734141	5.6724253419715	5.67047005742621	5.66944345572464	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.66789838761249	5.67213518028532	5.6724253419715	5.6724253419715	5.64885890299641	5.67207846697562	5.13570788265341	5.6239883726837	5.6724253419715	5.66563047697768	5.47172900926159	5.6724253419715	5.41640927868414	5.6724253419715	5.6724253419715	5.55641557541869	5.31888171097541	4.86561168833553	5.32900802043363	2.72800572125975	5.66742822051252	5.450807169175	3.38355379769159	5.6724253419715	5.6724253419715	4.11782405719209	5.6724253419715	5.63783218315536	5.6399873308239	5.65479133138565	5.50598587132754	5.63961389229028	5.18303263802695	5.65710238094106	5.39274207373995	5.6724253419715	5.62376557691536	5.40205249627197
ENSG00000167553	TUBA1C	4.36164296435014	4.35629025240558	3.89503399799005	5.11986951644975	4.91534130013006	4.57821618056125	4.37992546170147	1.77670683350123	1.68109975944742	1.51002405797285	2.40477413690271	2.43316334516401	1.84200274861653	1.84784812368523	1.69895469580938	2.06818957345239	1.49015272538592	1.43726729086918	3.03835386335237	2.16621701027872	4.08871700510957	5.58730050033116	5.65557535960219	3.7535750843087	3.59237131653329	3.87867532103631	4.55460307285874	4.13948935836397	5.6551367335339	4.29527651790154	3.96641352204142	3.25882048380572	2.59859154684511	3.90275100391864	4.37188402077623	2.76548392643081	4.54011446678222	4.93780555498697	2.85272665579887	4.02939300557831	3.91460975438429	2.71030298971908	2.82079401918528	3.71879886909818	5.27093259339291	5.23547949900735	4.56150724167749	3.65089430279134	4.3706974416613	3.40839272659731	4.28145123616653	4.06676418325846	4.88048849859447	2.74198199180825
ENSG00000140297	GCNT3	0.0534947310004101	0.0469337410616312	0.460453179709092	0.0483329181564621	0.0449387709528893	0.0266819850176956	0.372987643822501	0.0258812459278628	0.0309121912378506	0.0288816145726474	0.117651260732114	0.10632524683299	0.0355360319285849	0.034494193793124	0.0269431622470246	0.0802794516343422	0.0652332637173037	0.020501018594954	0.0393906810745562	0.0308914072557921	0.0951062997702925	0.0853391818019724	0.902216680564001	0.94891846295766	1.04781316864318	0.579817948352868	3.25523302301966	0.0888446183800563	2.90000988765894	0.0871252549274829	0.737748929985486	0.041948786448618	0.0545945536355045	1.53802106754339	2.9925396913864	0.168980658364776	0.342876650683647	4.6619724393109	0.0236994559852273	0.0610768358486729	0.198072248052323	0.535387638041535	0.144653016895876	0.779487316139306	0.195474204698389	0.140616627804867	3.29845733064063	0.144599193632185	1.54133938849039	1.85825293802527	0.696981101484589	0.150984542570202	3.00207169893436	0.0281588301086526
ENSG00000140307	GTF2A2	4.93968737847272	4.97323846341178	4.76341182035148	5.35777117215734	5.29070748176248	5.25071355370809	5.05988203254361	4.06452380446111	4.18698096058263	4.25304509790622	4.94873832604521	4.7467583310569	4.1762821674958	4.44195992598095	4.07385292577638	4.52303737759766	4.28128764160631	4.09845792644508	4.91709057852079	4.47588422475136	4.9794215365763	5.33945080972623	5.58239905563269	5.3666152707124	5.29434470843023	5.13399710632527	4.95725069325007	5.03037292623851	4.83058318731563	5.08196841641984	5.26620370871132	4.44852128342645	3.92236975409258	4.49324957959527	5.13797508765038	3.51776568695989	4.89392882213169	4.86412203856625	4.47850574692647	5.20500587893043	5.30411540038263	3.24462032111483	5.36394745203149	5.0995984226706	4.5197564905975	4.5433698251657	4.75004409197123	4.81670845366532	4.49251438885403	5.67039226888241	5.08417940999949	5.28235286495992	5.3943388351354	3.79996840657735
ENSG00000140299	BNIP2	5.36095405663228	5.02299533718806	4.10898974803715	5.31542460427488	5.25122523203087	5.4952503764521	5.0194513323322	2.92461965932209	2.7780831337479	3.12442711840214	4.15994945467866	4.09397511383109	2.86077134791624	2.86447352813868	2.89877080432195	3.20601435601402	3.11097736746501	2.9236451519586	3.62130479311251	3.21252909406814	5.18816495995592	5.17017518075519	5.14054259222488	5.05048359856045	5.15110455845105	4.98426184374557	4.58535704055556	5.00177618318754	4.38769744121842	5.01729895562565	5.16053586604486	3.89794279930454	3.41446196044073	3.519188782427	4.09966871504811	3.6741846013213	5.29324675875021	4.60244397857268	4.09524000546707	5.19634607955816	4.84560791563867	3.06556013704993	4.07943194233665	4.6942842091532	4.58130953763679	4.64125449530557	4.74660863572551	4.94140910518367	4.17707675288209	4.18949269350774	4.94439953567954	5.26862953537079	5.02530440501738	4.14097550660806
ENSG00000187741	FANCA	1.07369577522304	0.995229872721533	1.06368942893673	0.701003839725685	0.884812733614167	0.458392596026932	1.00082186830176	0.607467388325931	0.865522394393192	0.806487724958065	2.33749798245664	2.42702435162275	1.28424264477199	1.21341844017147	0.541185617155524	0.571553997425535	0.853276274401878	0.658717801638874	0.628798357360709	0.446970154694726	1.12817740190531	3.07950853035877	4.48287926309338	1.1834881153558	0.968744855301183	0.711540771971929	1.77180650569874	0.53754231922509	2.47077675076364	0.559013919511778	1.05600430170214	0.672858676758925	0.377077108721396	0.801875393004062	1.18491398530227	1.27082623010393	1.95341055040864	1.31599400812952	0.267310296579056	0.989459475103716	1.15754959937702	0.678569282626576	1.30513788261972	1.23041020386267	1.72772313108904	1.63746511718184	2.30990079320197	2.54945789749242	1.20381407032204	4.69490715567189	1.35977329878724	1.05201326418346	1.68886131765188	1.57297028590711
ENSG00000204991	SPIRE2	1.26542214094728	1.55774838986266	1.6344032479213	0.494437650674932	0.696797331969302	0.389256492049787	2.61063009071324	2.69419714663252	3.29708904882033	3.04866314621288	5.18819815824201	5.19548062374325	3.77423236882994	3.6444101239194	2.55488076587246	3.13205088222214	3.20205432303932	2.64136083101443	1.92965238475032	2.32953313179784	1.81321138781158	1.34019069338692	0.306573043647557	1.69666936895501	2.00836853865235	1.66234239839908	3.47349525501978	1.2479191888438	1.99195050830017	1.43948766706892	2.74187239855033	0.721142236396532	0.382867331153631	1.67811495542845	2.41137306417268	2.01040727345077	2.14712121487395	1.95368836280242	0.203895308360237	1.04524735646017	1.93601672831775	1.07663155225727	4.83027834228466	2.79306214960483	1.75195331080046	1.64476039172395	3.1113634654758	1.24971718157496	2.55666959590464	3.44150776316126	3.54723492422712	1.72891120975959	2.03996643612514	0.406386057060885
ENSG00000141002	TCF25	5.65655521734656	5.55959154448937	5.6209300906409	5.67211972614663	5.64761654406718	5.67208789232032	5.65585813866121	4.7335269164599	5.12324097045119	4.96700457769712	5.59369446548493	5.63213891605266	5.45519093619421	5.39443625683793	4.72026954378534	5.10771378373796	5.10350318447685	4.78682333553919	5.08401032775353	4.78790589826911	5.63924082794094	5.66230618786479	5.63413431683407	5.62454017856073	5.6724253419715	5.65257307709421	5.57285204329221	5.62067580684391	5.47734698674306	5.63098383892273	5.6724253419715	4.89533347401834	4.21755075821066	4.95563781021008	5.17434188104781	4.63036177754178	5.66959776785641	5.59734073790928	4.8151278750739	5.6723449093779	5.67130373932217	4.73244428380776	5.67111812594841	5.65770535004128	5.64550676218631	5.65406592777192	5.60506013132218	5.66676514191552	5.48777875062911	5.66959619928596	5.67099388932132	5.67216096376589	5.64772669082528	5.16246663326921
