Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.twoside	3_yrs	4009	5	0.897942441601908	1	ENSG00000120071:ENSG00000139636:ENSG00000078018:ENSG00000123352:ENSG00000167553
DEG.twoside	4_yrs	336	0	1	1	
DEG.twoside	8_yrs	2380	4	0.665294208677952	1	ENSG00000120071:ENSG00000139636:ENSG00000073969:ENSG00000181929
DEG.twoside	11_yrs	1558	3	0.56486521174514	1	ENSG00000186665:ENSG00000139636:ENSG00000073969
DEG.twoside	13_yrs	2126	3	0.775588351618034	1	ENSG00000186665:ENSG00000139636:ENSG00000167553
DEG.twoside	15_yrs	219	2	0.0625318842297235	1	ENSG00000073969:ENSG00000144406
DEG.twoside	18_yrs	3275	4	0.884411310072591	1	ENSG00000120071:ENSG00000139636:ENSG00000123352:ENSG00000167553
DEG.twoside	19_yrs	2206	3	0.797694448217033	1	ENSG00000186665:ENSG00000073969:ENSG00000144406
DEG.twoside	21_yrs	2520	5	0.514889994579736	1	ENSG00000186665:ENSG00000139636:ENSG00000073969:ENSG00000167553:ENSG00000144406
DEG.twoside	23_yrs	2017	3	0.742533969521804	1	ENSG00000186665:ENSG00000139636:ENSG00000167553
DEG.twoside	30_yrs	3290	4	0.886720018828153	1	ENSG00000186665:ENSG00000140307:ENSG00000073969:ENSG00000167550
DEG.twoside	36_yrs	2196	6	0.218682545138775	1	ENSG00000186665:ENSG00000140307:ENSG00000238083:ENSG00000073969:ENSG00000167553:ENSG00000144406
DEG.twoside	37_yrs	1754	4	0.41575016118716	1	ENSG00000186665:ENSG00000073969:ENSG00000167553:ENSG00000144406
DEG.twoside	40_yrs	1746	3	0.645099259936756	1	ENSG00000120071:ENSG00000167553:ENSG00000144406
