ensg	symbol	8_pcw	9_pcw	12_pcw	13_pcw	16_pcw	17_pcw	19_pcw	21_pcw	24_pcw	26_pcw	37_pcw	4_mos	10_mos	1_yrs	2_yrs	3_yrs	4_yrs	8_yrs	11_yrs	13_yrs	15_yrs	18_yrs	19_yrs	21_yrs	23_yrs	30_yrs	36_yrs	37_yrs	40_yrs
ENSG00000073969	NSF	3.9960958928289	3.99840074335963	4.84037982557556	4.32600470186562	4.12707470746653	3.94411625270437	3.57545198649487	4.32927220010638	4.82023331990902	3.79469102384429	4.75186603539202	5.27452506006709	5.60896183173862	5.6724253419715	2.42155023504456	4.30492690164653	5.61986193720494	5.6724253419715	5.6724253419715	5.6011224568346	5.6724253419715	4.37456731802246	5.6724253419715	5.6724253419715	5.52910923312885	5.6724253419715	5.6724253419715	5.6724253419715	5.64502884068555
ENSG00000078018	MAP2	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.64945857784991	5.6724253419715	5.6724253419715	4.63689253782106	5.41488217688225	5.5959434042318	5.6724253419715	5.6724253419715	3.07811235770448	4.60434894309064	5.41813107460513	5.62836046903856	5.6724253419715	5.52120984877064	5.6724253419715	4.60279275410223	5.65233302916059	5.6724253419715	5.49352704796619	5.58320022652311	5.6724253419715	5.60170671100865	5.59795077029379
ENSG00000108379	WNT3	1.66304089938261	1.53713968909012	1.55745147739584	1.58838787466315	2.04479152393861	2.3164818734921	1.6840017729818	2.19656730431923	1.77719839153701	0.699320010646208	1.40828758392082	1.41351470194611	1.30054427011282	1.47102563269733	0.404970984019347	0.792011716676267	0.931767966509741	1.18800102569574	0.940956759163742	1.25995750016515	1.06666328222319	0.710220386872266	1.52849165026018	1.52785449925654	1.06135111587435	1.70572983074177	1.53204435320122	1.37636441628892	1.10945014707904
ENSG00000120071	KANSL1	3.69739841018909	4.56717056188903	3.93622477629619	4.1073343943702	3.96227836386421	3.79719103959608	3.04526430767542	3.79140274934462	3.79292428380319	2.79004245449437	3.34662423534471	2.7455233402089	2.37708669556285	2.84806284186405	1.84747662512745	2.38463313628333	1.85477862436669	2.35033542456191	2.4978862473545	3.08945646146264	3.00122658627533	2.325449271296	3.09720653782037	2.78955497988148	2.85496088431261	3.01081939269472	3.26027867049216	3.18998371533243	2.27861522590357
ENSG00000120088	CRHR1	1.48291403022522	1.84296900835866	1.84448953515471	1.76254953768473	2.34860785786998	2.51469101879446	2.29841156939503	2.2203322972349	2.30483170235894	1.75518636234015	2.77257347801309	3.02873650057019	3.07230564689329	3.13520522535269	1.42991995211015	2.36627194135541	2.66247119371521	2.54591843684983	2.81491823629877	2.98339737795868	2.82323566122187	2.21073956774891	3.21478333815715	2.54673448281693	2.29308604862419	3.37540900154781	3.17155912230535	2.86732242135154	2.38851909357006
ENSG00000123352	SPATS2	3.49782309085472	3.57213775448493	3.58590902522777	3.56848102159014	3.3189163083337	3.23548492439751	2.96780234555275	3.19660923123439	3.22978964992797	2.20673008407335	2.44025065169552	2.57019052037368	3.07001004530551	2.86496008164735	1.02926394302441	1.73291574411806	2.31285607789955	2.57962656349764	2.81719043671536	2.33456853212197	2.87255084319135	1.53104592712844	2.63728348427447	2.57625117518268	2.0856024008228	2.43475350310045	2.55479351053645	2.62061571701891	2.3085562566419
ENSG00000123416	TUBA1B	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.64906473371095	5.6724253419715	5.55517641805417	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715
ENSG00000135451	TROAP	2.29102570524155	3.25706654242525	0.516072449848852	0.859679919852053	0.856552947742037	0.845081186903048	0.553075617528911	0.439161880913453	0.668585870990636	0.51524175479702	0.658117536582405	0.275048023674253	0.0855784969339372	0.0566364598185626	0.00836050747694957	0.055555707351729	0.023565273162975	0.0415326335971028	0.0158056358863378	0.0186513386571031	0.0137174254197288	0.0310130668190091	0.0110067938381345	0.0115872611945099	0.0129173498537689	0.0206571452810134	0.0136671919724851	0.0241226821693149	0.00488484434111035
ENSG00000139549	DHH	0.144754721199628	0.0578442035101927	0.0814189253104427	0.0714851491546328	0.158539054414591	0.158502131054923	0.145775627315745	0.188852886506879	0.179185871493078	0.28916640853936	0.376003460243357	0.260793011524962	0.144208126427498	0.180242694756012	0.332701616849114	0.35590005382351	0.206192975385784	0.164302761993233	0.12269128169704	0.142801583807296	0.249665697400523	0.172265429715489	0.149805020875184	0.206620028097786	0.199198867524665	0.233493304158806	0.176319516979352	0.155640539101846	0.140367344926678
ENSG00000139636	LMBR1L	3.00189648236903	3.19557057850431	3.64213566879581	3.58990865013051	3.79735878416194	3.83658931889528	3.98888255787494	3.4638516588085	3.63444902382156	2.25681164964031	3.45832454727155	2.60029005011916	2.58309715743335	2.26546992615714	1.71002057562448	2.09378987163434	2.31609273123039	2.02236824210346	1.78398225851377	2.26953387559395	2.0750193672101	1.81695802472365	2.41831896685108	1.58893450534671	1.9327727541256	2.52758121424182	2.57963669934038	2.60359316717669	1.90299799186117
