Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.down	3_yrs	2598	6	0.650019114717378	1	ENSG00000177946:ENSG00000100592:ENSG00000165617:ENSG00000120071:ENSG00000167523:ENSG00000137801
DEG.down	4_yrs	74	0	1	1	
DEG.down	8_yrs	1535	9	0.0123607623715705	0.358462108775543	ENSG00000182871:ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000187741:ENSG00000120071:ENSG00000204991:ENSG00000137801:ENSG00000158805
DEG.down	11_yrs	910	3	0.400297968105856	1	ENSG00000186665:ENSG00000100592:ENSG00000137801
DEG.down	13_yrs	1375	5	0.259060930127392	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000137801
DEG.down	15_yrs	69	0	1	1	
DEG.down	18_yrs	2450	3	0.955905564673736	1	ENSG00000100592:ENSG00000165617:ENSG00000120071
DEG.down	19_yrs	1211	4	0.360113296989075	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524
DEG.down	21_yrs	1392	3	0.688432045328047	1	ENSG00000186665:ENSG00000044524:ENSG00000137801
DEG.down	23_yrs	1081	4	0.285034683729197	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524
DEG.down	30_yrs	1901	5	0.524728588504419	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000100575
DEG.down	36_yrs	1450	4	0.497270839547271	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524
DEG.down	37_yrs	816	5	0.0519128588028382	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000137801
DEG.down	40_yrs	1105	4	0.298734056278121	1	ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000120071
DEG.twoside	8_pcw	4335	5	0.991944438968431	1	ENSG00000120088:ENSG00000140995:ENSG00000123243:ENSG00000073969:ENSG00000167523
DEG.twoside	9_pcw	3857	5	0.97776177871167	1	ENSG00000177946:ENSG00000120088:ENSG00000165617:ENSG00000140995:ENSG00000120071
DEG.twoside	12_pcw	4114	11	0.459252851003935	1	ENSG00000170017:ENSG00000186665:ENSG00000182871:ENSG00000120088:ENSG00000100592:ENSG00000165617:ENSG00000140995:ENSG00000123243:ENSG00000120071:ENSG00000187123:ENSG00000172575
DEG.twoside	13_pcw	3551	10	0.395806130150004	1	ENSG00000170017:ENSG00000182871:ENSG00000120088:ENSG00000100592:ENSG00000165617:ENSG00000140995:ENSG00000120071:ENSG00000187123:ENSG00000073969:ENSG00000172575
DEG.twoside	16_pcw	2412	7	0.400149289749174	1	ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000120071:ENSG00000073969:ENSG00000172575:ENSG00000137801
DEG.twoside	17_pcw	1283	7	0.0386240105085338	1	ENSG00000100592:ENSG00000165617:ENSG00000123243:ENSG00000258839:ENSG00000172575:ENSG00000167523:ENSG00000204991
DEG.twoside	19_pcw	1495	6	0.167314838081434	1	ENSG00000100592:ENSG00000258839:ENSG00000172575:ENSG00000167523:ENSG00000204991:ENSG00000075399
DEG.twoside	21_pcw	1337	5	0.240867212241534	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000073969:ENSG00000204991
DEG.twoside	24_pcw	1192	4	0.349049047035163	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524
DEG.twoside	26_pcw	38	0	1	1	
DEG.twoside	37_pcw	2992	6	0.783911911059138	1	ENSG00000186665:ENSG00000182871:ENSG00000044524:ENSG00000123243:ENSG00000186866:ENSG00000137801
DEG.twoside	4_mos	983	5	0.0974481976611676	1	ENSG00000170017:ENSG00000204291:ENSG00000044524:ENSG00000120071:ENSG00000187123
DEG.twoside	10_mos	776	1	0.863399349801511	1	ENSG00000186665
DEG.twoside	1_yrs	1936	3	0.877438879401013	1	ENSG00000186665:ENSG00000073969:ENSG00000172575
DEG.twoside	2_yrs	5070	9	0.923988703722832	1	ENSG00000177946:ENSG00000182871:ENSG00000100592:ENSG00000003249:ENSG00000120071:ENSG00000186868:ENSG00000073969:ENSG00000167523:ENSG00000141002
DEG.twoside	3_yrs	4009	8	0.818889234034302	1	ENSG00000177946:ENSG00000182871:ENSG00000100592:ENSG00000165617:ENSG00000123243:ENSG00000120071:ENSG00000167523:ENSG00000137801
DEG.twoside	4_yrs	336	0	1	1	
DEG.twoside	8_yrs	2380	11	0.0292970661111253	0.849614917222633	ENSG00000182871:ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000187741:ENSG00000120071:ENSG00000073969:ENSG00000172575:ENSG00000204991:ENSG00000137801:ENSG00000158805
DEG.twoside	11_yrs	1558	5	0.350668018258922	1	ENSG00000186665:ENSG00000100592:ENSG00000073969:ENSG00000172575:ENSG00000137801
DEG.twoside	13_yrs	2126	5	0.628879283951076	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000137801
DEG.twoside	15_yrs	219	1	0.424511050101933	1	ENSG00000073969
DEG.twoside	18_yrs	3275	4	0.975208827246238	1	ENSG00000100592:ENSG00000165617:ENSG00000123243:ENSG00000120071
DEG.twoside	19_yrs	2206	6	0.481278864427974	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000073969:ENSG00000172575
DEG.twoside	21_yrs	2520	6	0.61882553152312	1	ENSG00000170017:ENSG00000186665:ENSG00000044524:ENSG00000073969:ENSG00000172575:ENSG00000137801
DEG.twoside	23_yrs	2017	4	0.759804547331903	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524
DEG.twoside	30_yrs	3290	9	0.443762793101412	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000044524:ENSG00000073969:ENSG00000100575:ENSG00000075399
DEG.twoside	36_yrs	2196	6	0.476667859458018	1	ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000238083:ENSG00000073969
DEG.twoside	37_yrs	1754	9	0.0273506707492556	0.793169451728411	ENSG00000221819:ENSG00000186665:ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000141013:ENSG00000073969:ENSG00000172575:ENSG00000137801
DEG.twoside	40_yrs	1746	4	0.64885122745873	1	ENSG00000100592:ENSG00000165617:ENSG00000044524:ENSG00000120071
