Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.down	Blood_Vessel	1722	3	0.132375849509814	1	ENSG00000003249:ENSG00000119514:ENSG00000186868
DEG.down	Brain	5569	3	0.807987316070203	1	ENSG00000182871:ENSG00000044524:ENSG00000120071
DEG.down	Breast	1007	1	0.531649417045146	1	ENSG00000003249
DEG.down	Cervix_Uteri	47	0	1	1	
DEG.down	Colon	1387	1	0.650554660198517	1	ENSG00000003249
DEG.down	Esophagus	1689	3	0.126871461450489	1	ENSG00000165617:ENSG00000204991:ENSG00000108379
DEG.down	Fallopian_Tube	1	0	1	1	
DEG.down	Heart	9435	10	0.128565594253428	1	ENSG00000177946:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000141013:ENSG00000120071:ENSG00000186868:ENSG00000258839:ENSG00000073969:ENSG00000141002
DEG.down	Kidney	5433	6	0.202644432281903	1	ENSG00000165617:ENSG00000119514:ENSG00000120071:ENSG00000150556:ENSG00000073969:ENSG00000108379
DEG.down	Liver	8059	10	0.051513183537253	1	ENSG00000177946:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000044524:ENSG00000141013:ENSG00000120071:ENSG00000258839:ENSG00000073969:ENSG00000141002
DEG.down	Lung	911	3	0.0287955257899358	0.863865773698073	ENSG00000003249:ENSG00000186868:ENSG00000108379
DEG.down	Muscle	6908	7	0.236520613065865	1	ENSG00000182871:ENSG00000165617:ENSG00000140995:ENSG00000141013:ENSG00000120071:ENSG00000258839:ENSG00000141002
DEG.down	Nerve	909	4	0.00414402560363229	0.124320768108969	ENSG00000003249:ENSG00000186868:ENSG00000204991:ENSG00000108379
DEG.down	Ovary	1539	4	0.0250412996420347	0.751238989261042	ENSG00000003249:ENSG00000186868:ENSG00000073969:ENSG00000108379
DEG.down	Pancreas	9668	10	0.146358992419876	1	ENSG00000177946:ENSG00000165617:ENSG00000140995:ENSG00000044524:ENSG00000120071:ENSG00000150556:ENSG00000258839:ENSG00000073969:ENSG00000204991:ENSG00000141002
DEG.down	Pituitary	1937	1	0.772820550323445	1	ENSG00000044524
DEG.down	Prostate	744	1	0.427649168918861	1	ENSG00000108379
DEG.down	Salivary_Gland	1870	1	0.76048183811653	1	ENSG00000165617
DEG.down	Skin	2151	6	0.00397192891587323	0.119157867476197	ENSG00000165617:ENSG00000003249:ENSG00000044524:ENSG00000119514:ENSG00000186868:ENSG00000204991
DEG.down	Small_Intestine	1384	3	0.0806443756995751	1	ENSG00000003249:ENSG00000141013:ENSG00000186868
DEG.down	Spleen	2075	6	0.00332061071484315	0.0996183214452945	ENSG00000003249:ENSG00000119514:ENSG00000141013:ENSG00000150556:ENSG00000204991:ENSG00000108379
DEG.down	Stomach	2622	2	0.589783439058468	1	ENSG00000186868:ENSG00000258839
DEG.down	Testis	2951	3	0.375849256003324	1	ENSG00000003249:ENSG00000140995:ENSG00000044524
DEG.down	Thyroid	1042	1	0.544043393682835	1	ENSG00000186868
DEG.down	Uterus	846	4	0.00320544887379861	0.0961634662139582	ENSG00000003249:ENSG00000119514:ENSG00000186868:ENSG00000108379
DEG.down	Vagina	649	1	0.38491464986835	1	ENSG00000186868
DEG.twoside	Adipose_Tissue	3520	4	0.259943445312453	1	ENSG00000003249:ENSG00000258839:ENSG00000204991:ENSG00000108379
DEG.twoside	Adrenal_Gland	5041	5	0.313995180136802	1	ENSG00000165617:ENSG00000119514:ENSG00000186868:ENSG00000258839:ENSG00000204991
DEG.twoside	Bladder	948	2	0.154868343249015	1	ENSG00000044524:ENSG00000119514
DEG.twoside	Blood	8508	8	0.279771206426621	1	ENSG00000182871:ENSG00000165617:ENSG00000003249:ENSG00000119514:ENSG00000141013:ENSG00000150556:ENSG00000258839:ENSG00000073969
DEG.twoside	Blood_Vessel	4425	5	0.222417896785987	1	ENSG00000165617:ENSG00000003249:ENSG00000044524:ENSG00000119514:ENSG00000186868
DEG.twoside	Brain	8790	8	0.314374365815968	1	ENSG00000182871:ENSG00000003249:ENSG00000044524:ENSG00000120071:ENSG00000164627:ENSG00000186868:ENSG00000073969:ENSG00000204991
DEG.twoside	Breast	2985	1	0.902267988075102	1	ENSG00000003249
DEG.twoside	Cervix_Uteri	3076	2	0.679758629742199	1	ENSG00000044524:ENSG00000120071
DEG.twoside	Colon	2967	3	0.379205212445933	1	ENSG00000003249:ENSG00000119514:ENSG00000204991
DEG.twoside	Esophagus	2953	4	0.169759764775871	1	ENSG00000165617:ENSG00000119514:ENSG00000204991:ENSG00000108379
DEG.twoside	Fallopian_Tube	491	0	1	1	
DEG.twoside	Heart	10049	10	0.178439608044398	1	ENSG00000177946:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000141013:ENSG00000120071:ENSG00000186868:ENSG00000258839:ENSG00000073969:ENSG00000141002
DEG.twoside	Kidney	6796	6	0.389871735769832	1	ENSG00000165617:ENSG00000119514:ENSG00000120071:ENSG00000150556:ENSG00000073969:ENSG00000108379
DEG.twoside	Liver	9595	11	0.0662942895947154	1	ENSG00000177946:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000044524:ENSG00000141013:ENSG00000120071:ENSG00000258839:ENSG00000073969:ENSG00000141002:ENSG00000108379
DEG.twoside	Lung	5173	3	0.762542183056535	1	ENSG00000003249:ENSG00000186868:ENSG00000108379
DEG.twoside	Muscle	8051	9	0.115956318266185	1	ENSG00000182871:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000141013:ENSG00000120071:ENSG00000186868:ENSG00000258839:ENSG00000141002
DEG.twoside	Nerve	6820	6	0.393403034146095	1	ENSG00000165617:ENSG00000003249:ENSG00000044524:ENSG00000186868:ENSG00000204991:ENSG00000108379
DEG.twoside	Ovary	7253	10	0.0261759137327769	0.785277411983308	ENSG00000221819:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000141013:ENSG00000120071:ENSG00000186868:ENSG00000258839:ENSG00000073969:ENSG00000108379
DEG.twoside	Pancreas	10415	10	0.212617888327845	1	ENSG00000177946:ENSG00000165617:ENSG00000140995:ENSG00000044524:ENSG00000120071:ENSG00000150556:ENSG00000258839:ENSG00000073969:ENSG00000204991:ENSG00000141002
DEG.twoside	Pituitary	7125	7	0.263027746357481	1	ENSG00000177946:ENSG00000044524:ENSG00000141013:ENSG00000186868:ENSG00000258839:ENSG00000073969:ENSG00000204991
DEG.twoside	Prostate	4077	3	0.59737271675978	1	ENSG00000044524:ENSG00000258839:ENSG00000108379
DEG.twoside	Salivary_Gland	3769	2	0.787136085340606	1	ENSG00000165617:ENSG00000119514
DEG.twoside	Skin	5291	9	0.00992428351246931	0.297728505374079	ENSG00000177946:ENSG00000165617:ENSG00000003249:ENSG00000044524:ENSG00000119514:ENSG00000150556:ENSG00000186868:ENSG00000204991:ENSG00000108379
DEG.twoside	Small_Intestine	4170	5	0.187716068078181	1	ENSG00000003249:ENSG00000119514:ENSG00000141013:ENSG00000186868:ENSG00000204991
DEG.twoside	Spleen	6383	6	0.329802866126738	1	ENSG00000003249:ENSG00000119514:ENSG00000141013:ENSG00000150556:ENSG00000204991:ENSG00000108379
DEG.twoside	Stomach	3731	4	0.296149751643566	1	ENSG00000119514:ENSG00000150556:ENSG00000186868:ENSG00000258839
DEG.twoside	Testis	15330	14	0.185608570682724	1	ENSG00000177946:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000044524:ENSG00000141013:ENSG00000120071:ENSG00000164627:ENSG00000176681:ENSG00000150556:ENSG00000258839:ENSG00000126856:ENSG00000204991:ENSG00000108379
DEG.twoside	Thyroid	6764	9	0.0452278560699676	1	ENSG00000221819:ENSG00000165617:ENSG00000044524:ENSG00000119514:ENSG00000141013:ENSG00000120071:ENSG00000186868:ENSG00000258839:ENSG00000204991
DEG.twoside	Uterus	6435	6	0.337268899867182	1	ENSG00000003249:ENSG00000044524:ENSG00000119514:ENSG00000120071:ENSG00000186868:ENSG00000108379
DEG.twoside	Vagina	3513	3	0.491213300534862	1	ENSG00000044524:ENSG00000120071:ENSG00000186868
