ensg	symbol	8_pcw	9_pcw	12_pcw	13_pcw	16_pcw	17_pcw	19_pcw	21_pcw	24_pcw	26_pcw	37_pcw	4_mos	10_mos	1_yrs	2_yrs	3_yrs	4_yrs	8_yrs	11_yrs	13_yrs	15_yrs	18_yrs	19_yrs	21_yrs	23_yrs	30_yrs	36_yrs	37_yrs	40_yrs
ENSG00000115226	FNDC4	4.32903262992384	4.13096787519677	5.15227286421453	5.0748997238123	5.23964218357827	5.43857704488001	5.67195235333801	5.50961935870371	5.55653406508358	4.22537570487071	5.60211429831824	5.21982130238965	4.80369152901265	4.51584991048536	4.07745444657113	4.47266682777986	5.39675425302174	5.16292789255457	4.89669941931681	4.80419394599359	4.48335930456673	4.6056657187846	5.06407443691051	4.57918716875404	4.61554796015205	5.40639691087765	4.85691306940661	4.97670543321718	5.17887619471041
ENSG00000119514	GALNT12	0.864878066285456	0.58592104697472	0.401869261998001	0.350019409980798	0.5043666946323	0.657645801294265	0.545388587565863	0.630567177780668	0.358550028822861	0.34470190508532	0.783458047301645	0.523118967304583	0.566952235735017	0.432583139051884	0.486320097431067	0.509537767850635	0.699415274685132	0.488548131749777	0.54191926207651	0.610483721134076	0.93467236531297	0.675835974808221	0.602201279173951	0.607099694964625	0.547245552154814	0.667723015293635	0.776312808904942	0.951092964309954	0.698976858463042
ENSG00000119777	TMEM214	2.26145299215774	2.53989887873586	1.89450705070336	2.0158313598374	2.32844622025913	2.24175989688044	2.04494131135451	2.20554055930538	2.57886609010816	2.42702126654294	3.13880410862352	2.70921041836699	2.46298898472516	2.77057368115369	2.27259322032415	2.91850568613321	2.42415964767127	2.72803582281001	2.8807234318598	3.23217826238124	2.70440592842881	2.71031474430666	3.37566365476094	2.90866607514634	2.95861082386372	3.51267611492206	3.15845848581523	3.28118205528267	2.57177585248597
ENSG00000120071	KANSL1	3.69739841018909	4.56717056188903	3.93622477629619	4.1073343943702	3.96227836386421	3.79719103959608	3.04526430767542	3.79140274934462	3.79292428380319	2.79004245449437	3.34662423534471	2.7455233402089	2.37708669556285	2.84806284186405	1.84747662512745	2.38463313628333	1.85477862436669	2.35033542456191	2.4978862473545	3.08945646146264	3.00122658627533	2.325449271296	3.09720653782037	2.78955497988148	2.85496088431261	3.01081939269472	3.26027867049216	3.18998371533243	2.27861522590357
ENSG00000120088	CRHR1	1.48291403022522	1.84296900835866	1.84448953515471	1.76254953768473	2.34860785786998	2.51469101879446	2.29841156939503	2.2203322972349	2.30483170235894	1.75518636234015	2.77257347801309	3.02873650057019	3.07230564689329	3.13520522535269	1.42991995211015	2.36627194135541	2.66247119371521	2.54591843684983	2.81491823629877	2.98339737795868	2.82323566122187	2.21073956774891	3.21478333815715	2.54673448281693	2.29308604862419	3.37540900154781	3.17155912230535	2.86732242135154	2.38851909357006
ENSG00000123243	ITIH5	1.18090111553491	1.27166181145668	1.02517849432909	0.790118803928314	1.51229764026388	0.988005510600876	0.737217448389318	1.32343603197212	1.5695577440895	2.39295643789323	4.10782435646014	2.37748257868528	1.55074680028873	2.05777633570613	2.21529035263866	2.76751136608339	1.00940258090762	1.18564495250149	1.42269352754055	1.96724549716048	1.43868730422049	2.65689568929897	1.87417876675008	1.82637079105233	2.02931230459085	2.04080810499421	1.8600326460162	1.74282830651211	1.64270031255692
ENSG00000126790	L3HYPDH	0.736494254726964	1.09830431066458	0.451182507010429	0.514213827993453	0.665263540948793	1.0338507183024	0.837220237133071	0.859485368307141	0.542890230785976	1.12968537019257	1.16117605941064	0.903984670934455	0.611320107622539	0.849691454751517	0.898281669559553	1.2585534647638	1.14141449059962	0.981662772134015	0.800198964792682	0.860262955481694	1.04278005354424	1.30448639090492	0.958704113053714	0.950462570895164	0.84742153011954	0.74920354412895	1.31284748979358	1.07578553813017	0.985988186264137
ENSG00000130037	KCNA5	1.22336850546288	0.598584079065512	0.732495745713124	0.674152417229199	1.22860292487669	1.538478608788	1.35299609469323	1.42489599830225	1.17489642759231	0.92568316302823	0.936011693073879	1.21446121601884	1.09562927623486	1.23986791898429	0.875289312845504	1.24655001981787	1.20049727185134	1.22395341653984	0.988964582511418	1.21088948794383	0.732926023507319	1.21549383797099	1.06757341321857	1.33008497587775	1.13139030477387	1.08239266916885	1.13188761218093	0.856208693093941	1.36469735760603
ENSG00000131165	CHMP1A	5.31286934812636	4.85190746151735	5.1883777151628	5.06454003177326	5.30834365764585	5.1248075133746	5.48923669330323	5.25868060799958	5.36518076849709	4.46015876672705	5.51414122857927	5.14160762445079	5.01923322553036	4.81501642110702	4.27947666009979	4.78816716818101	4.7530701044011	4.73609605122857	4.87258534595539	4.75487454589036	4.30359774443457	4.3234938160287	4.8271762075235	4.50527263685969	4.59006648093098	5.07048617355976	4.46107098791579	4.21621827560111	4.28706929146033
ENSG00000131966	ACTR10	4.53919726690042	4.30585850281963	4.90457864078096	4.6013884024553	4.52849003805672	4.52183710863561	4.53428555407464	4.59744247166507	5.06964880031764	3.98380136785206	4.55483959312986	4.65258915612522	5.19470726326654	4.76951961254702	2.95754600092919	3.68692210989006	5.25085040423851	4.99953798456898	5.01356862616122	4.24475068835855	4.95399367403237	3.70073780184619	4.49906391733475	4.70488687038521	4.06395124660044	4.35195575990291	4.42418048649303	4.58144388749325	4.92757864060682
ENSG00000138028	CGREF1	2.12991174515526	2.03344899108615	2.66069580438606	2.69368436815587	2.96758101844758	3.37948031559549	3.57004035309739	3.5357150817276	3.19280408001933	2.6131706495833	3.47797037785022	3.94664798704472	4.32027350272742	3.92853571707725	2.4570755314475	3.24713730098255	4.13893752703456	3.99610112512723	4.09479133913141	4.00419963035663	3.93539270599142	3.13272819032451	4.09561270681232	3.58118128374574	3.37944593492746	4.38608358968139	3.74019350593991	3.73589154172089	4.02950221658242
ENSG00000138030	KHK	2.33703986989279	2.14768946187501	2.59799407812509	2.71477453861899	2.88307428105015	3.14773677938478	3.44526115167352	3.13856851503733	3.042916043294	2.31011559994996	3.07305350171012	3.13832955777172	3.73455162334646	3.05702789533654	2.07831294004394	2.60377999617948	3.54887283464584	3.17074367520524	3.32907489426609	3.12036120976578	3.10163097633569	2.57587340289841	3.30308528184424	3.04883671758903	2.90303894754592	3.63275253155789	3.06561262676951	2.93402825944412	3.45208428010374
ENSG00000138039	LHCGR	0.0199991275179242	0.0588528946065931	0.00715659670055538	0.0102407428263111	0.00649947055242391	0.0123569310192961	0.0126992537662767	0.0114164137783161	0.00712771329283653	0.020700960375575	0.0116210929775467	0.0162046298750272	0.00935352776934016	0.0270764870708913	0.0423605480808985	0.0264253040128041	0.0216312649216423	0.0456108594569327	0.0127070233117169	0.0152069820406956	0.0182334925757397	0.0156751547045161	0.011380646955996	0.0210911210337022	0.0216378298761974	0.0156623500285928	0.027068002077739	0.0304794065464312	0.0181140131325089
ENSG00000138073	PREB	3.80152889214822	3.56201681743828	3.51862057739554	3.44557881637859	3.58777007587735	3.66469565355764	3.60097458919404	3.43578732549156	3.69222715130925	3.62697032533043	3.6415528116238	3.79258585075799	3.70942158754821	3.50008255458866	3.13531295949498	3.87023168591989	4.12665334722798	3.75608228511221	3.58758456339957	3.66899773113537	3.50016449500044	3.30776430217664	3.87843584431241	3.3517376493974	3.43519434150084	3.96919286502329	3.71360735594998	3.74134550338925	3.5852408368926
ENSG00000138080	EMILIN1	1.74952427877548	0.938983842679834	0.969226058869532	0.900618864258285	1.27512571811947	1.13549311831206	1.42491355178188	1.26454543269183	1.12395004670756	1.66696924244559	2.88109140138663	1.73660699155352	0.92064394956198	1.16799575962332	2.60806062038417	2.1093301671271	0.806701588934095	0.817403263738898	0.607463718647081	1.32394741379754	0.629810263905985	2.2526659815758	1.17691427743961	1.15132745568557	1.44712964171239	1.2976976612743	0.876158439602098	0.880371691796795	0.792028475361643
ENSG00000139970	RTN1	5.61709081561168	5.63775143816134	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	4.77899376351362	5.57909241344842	5.60900581936565	5.6724253419715	5.6724253419715	3.05018627305341	4.94133066825756	5.6724253419715	5.6724253419715	5.6724253419715	5.58774544249442	5.6724253419715	5.04169409982659	5.6724253419715	5.6724253419715	5.55409718453025	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715
ENSG00000140995	DEF8	3.17522140575534	3.01961611359206	3.44381905702335	3.40086450992718	3.76256644737159	4.1715067803079	4.071914095883	4.04798282656988	3.91797597202867	3.56723587867459	4.12814427492333	4.43082191203425	4.3885549413608	4.24658459700344	3.45029780559071	4.11342760456474	4.48201665692661	4.15915207640797	3.96175608584784	4.38832022291614	4.11358998102402	3.90629791203986	4.58591211008469	3.94192463929107	4.10940805049232	4.84984250459049	4.4136060615015	4.38507517517098	4.33177320458627
ENSG00000141002	TCF25	5.03117087450634	4.98067728231113	4.87718386654209	5.15080649584623	5.2006123657967	5.26201037876319	5.36927672271983	5.23802620251619	5.15918834135117	4.52749612589941	5.1755519651091	5.06142467245196	5.55709064379714	5.18973015280654	4.1254823740286	4.57568510852623	5.20161934782231	4.95830634167122	5.02362890743	5.12912707264429	5.01502034300071	4.65986579014563	5.45631109913233	5.05553862427317	5.04568115739736	5.5907076246016	5.07491550457791	4.95934755094609	5.06256480882994
ENSG00000141013	GAS8	1.94756112843337	2.33304581270949	1.88277274566729	1.88406600372356	2.4164896004728	2.84283048679387	2.80097108998218	2.60859131906799	2.11214530890381	2.38454515597898	2.85731853805536	2.52274924650496	2.09241499008798	1.98939104943597	2.07442474991289	2.47400750414385	2.03525084001798	2.20990734300175	1.7364848267976	2.95581311258718	2.03432888012342	2.78773346027623	2.60058471979503	1.92457550007249	2.45264341732629	2.9941948743427	2.80337876796776	3.10671247744436	2.8293695735569
ENSG00000157851	DPYSL5	5.61489791976499	5.6724253419715	5.6724253419715	5.65936179254105	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	4.57625206610901	5.33359261123631	5.25607685977282	4.25030737175276	4.67949041786295	3.66005751068443	4.21124985913878	3.48158334506953	3.49461082567137	3.57509445304595	4.24328261611729	3.93173551994285	3.87703130403052	4.49150056840959	3.86292692123993	4.57492261268431	4.36404941390545	3.84254245392863	3.83025954381234	3.14133384233024
ENSG00000158805	ZNF276	1.75673914036273	2.45314435766493	1.75532367311734	1.99087934469626	2.32434928215558	2.7271675875913	2.7108949630351	2.372689260383	1.92731939780537	2.35453048703095	2.29068958054151	1.96449317311208	1.48363688966463	1.80829021265956	2.20154214140845	2.12493299967069	1.74202847232646	1.40377918326213	1.21188800518041	2.38741482549638	1.94810325840991	2.4730208663601	2.36147843175829	1.37020981246002	2.28388790284294	2.71882294960171	2.64333689553651	2.81525102708974	2.06124612709589
ENSG00000159314	ARHGAP27	0.417518719209323	0.364781513619674	0.373614009658568	0.404825563418364	0.685312428996853	0.721703980659948	0.989304217185721	0.694384626751344	0.564487636271554	0.865625822413762	1.18156372856506	0.983708214773676	0.576957562845055	1.02519694140898	1.12489343694236	1.11520125735076	0.997053627256122	0.897888534261618	0.402994648566982	1.06092293659218	0.755061677129642	0.996284202791528	1.23060937720255	0.756966949085813	1.03055876505022	1.39878507932314	1.35315538145453	1.26018369319457	0.928523088917997
ENSG00000162368	CMPK1	4.90154962211066	4.28702429599158	5.19705481910703	4.75767144556703	4.5523750135674	4.63564610865984	4.36699648949756	4.61008934233057	5.00340693178302	4.63389708291812	4.23976873366097	4.92973677160997	5.22969328304774	4.63696627883976	3.90887539242249	4.4381442140968	5.03520028972913	4.96192968160345	5.2222189228092	4.32512621157978	5.01828541871437	4.41274471308307	4.31882716718059	5.10915765202266	4.57105347425875	4.06589715895471	4.47058994030007	4.57676316670715	5.22943918914429
ENSG00000165617	DACT1	4.85720049747127	5.00752581009196	5.31653948592064	5.39051786840032	5.26454143549777	5.20239988250724	5.01996282344719	5.17554132428935	5.13152405679636	2.64185373950673	4.35626422408189	2.72305107826709	2.70863694629824	2.94254836001621	0.651985030768655	1.70037266396014	1.55246402545077	1.83856435840198	2.52470125083255	1.93092198301039	2.7389792117426	1.13824740369485	1.85464403497543	2.2041397370458	1.56516750108413	1.76086089275036	1.64244470455291	1.71244711611687	1.3512327872796
ENSG00000165660	FAM175B	3.27264880395553	2.94141835252031	3.26800245032089	2.91015973433478	2.83059112762849	2.92188757822584	2.46554497029796	2.91825421936296	2.8804999601628	2.46885582714114	2.50908193853942	2.60630375274453	2.8645318152158	2.62667370795068	1.29106732238282	2.22876546322863	2.34013878338489	2.93896593593145	2.92529752433406	2.4502803612616	2.88905951672512	1.97735574672853	2.46350549015537	2.98510678654177	2.5892021654593	2.1238722892917	2.43583402822217	2.6929309193437	2.43560282433527
ENSG00000167523	SPATA33	2.48163422631348	1.99148788914392	2.08750458969795	2.02874992376613	2.27695745364548	2.44479327507532	2.44987286116117	2.29799574948418	1.95622870467884	1.65716831905862	1.68957251915368	1.71043009649175	1.4819816250358	1.70356724892184	1.0971173491238	1.18267546376574	1.55980263952025	1.35730495232689	1.29249317912869	1.48142114741375	1.33728687562465	1.36026455433125	1.48275627846609	1.38229589136971	1.27116073271885	1.85135028654286	1.44608093563044	1.291529347808	1.45620117266282
ENSG00000170820	FSHR	0	0.0149244334308237	0.00134530285092314	0.0106930320532046	0.00736071846925687	0.00128339311174683	0.0121787638962626	0.00217437014762537	0.0106915664603273	0.00410946103077516	0.000788581177259692	0.0256906489473651	0.0156875134412052	0.0241548079841594	0.0057136506316034	0.012051858584871	0.0395024925207944	0.0478887196377262	0.0148348867305105	0.0214826118377501	0.0558557697580835	0.00406782391055432	0.0911590369183859	0.0401595951147174	0.0380277306724639	0.0608505605234415	0.113078903864127	0.0495695922034103	0.0384660892070623
ENSG00000175745	NR2F1	4.93687929543824	4.8548409557449	4.26980703082107	4.02990372310994	4.90852465031998	5.09422530836432	5.08247207961043	4.94170237811968	5.03807497237028	4.90266172056733	5.50043858763529	4.83536664067309	4.14885408641513	4.35371669391742	3.74348908642798	4.29873593059031	3.87479426110465	3.92987909142455	3.78481852813928	4.29119841751042	4.21672481514453	4.23509132562686	4.05832883814313	3.94853316691383	4.25352345050256	4.26344146849319	3.88680414535911	3.90086969176771	4.08054031586653
ENSG00000176681	LRRC37A	0.101679247544799	0.0272559077578771	0.0768963327735793	0.0548150546485978	0.0247788379707944	0.143099033334908	0.104023578632399	0.074702163215334	0.0806451675399546	0.172176283063077	0.142391037211446	0.0514849045140833	0.0109834028856212	0.0120924533565096	0.0808107046821874	0.240764728388755	0.0474958105530625	0.0876483417833078	0.0911175673156626	0.0163093090123961	0.252946020010831	0.0205570892132605	0.109366835999688	0.0564861787764383	0.00845705279776583	0.0108127967883118	0.0693967307741576	0.0647515838033865	0.131090251454862
ENSG00000176809	LRRC37A3	0.407112588361885	0.633284062216189	0.63139742470149	0.677080502005434	0.869445421146445	1.22644486127972	1.11450756805141	1.10921597968041	1.02427641406476	0.834700413370964	0.832006344436021	1.03421355397978	0.851423172758186	0.76902895919897	0.482033879529262	0.836686979598875	0.54314587579117	0.5673838225446	0.585940096852121	0.84820766150305	0.736578564718681	0.922808806737978	0.844651109719919	0.488609194782298	0.722347980345341	0.82664791622664	1.09774175202836	1.22707221765512	0.8287747487909
ENSG00000177946	CENPBD1	2.81924489322758	1.93222630925728	2.88325935074057	2.66623767921184	2.92640431536139	2.98484447704016	2.82671245132775	3.00320998998374	2.72293820016263	2.41409661187476	2.23502356704117	2.36814866811757	1.98266642091872	2.51213928281532	1.49732344085386	1.89452682939874	2.21535746890358	2.02842552374693	2.55309519936265	2.21830077708752	2.49810921394173	2.20784055813727	2.73282842469208	2.50250413470776	2.33767446162992	2.62723770869648	2.54252750301963	2.64479997653224	2.45414390562304
ENSG00000178773	CPNE7	0.558804895066868	0.549631422288533	0.666969811562434	0.676328185173649	1.74218136723417	2.70046580374337	3.21171245081113	3.12528304397384	3.15545262162526	1.0457876346932	3.33926419797154	3.49941986664068	3.61281552985075	2.99832074887697	1.20246538567464	1.99839514684304	3.18615276234019	2.90037612338626	2.44663282366487	2.80800773695931	1.93866070365275	1.54430073068931	3.03087227382777	2.78606179295027	2.09032335617134	3.43533743106263	2.7792883055353	2.60215492656141	2.57644639266782
ENSG00000184922	FMNL1	1.29333078244287	1.55869282834763	2.16669434725386	2.33539619935828	2.54063224048318	2.81557182706264	2.88170054284485	3.02353661830471	2.81526701607343	2.86255131933764	3.13272237476196	4.27954768464227	4.66964446521875	4.77451149738914	2.77003653326114	3.71846032772203	3.74535023538262	4.06464317913614	3.49499564867379	4.1510037803247	3.80608746095754	3.33172212783571	4.33273225191726	3.72745885943981	3.66689678489668	4.545480556703	3.7814221810593	3.70815546671826	3.68368419263242
ENSG00000185294	SPPL2C	0.0111891190026135	0.0101761304494492	0.0321913879865356	0.0686841072312528	0.222628127892448	0.22536494412105	0.323826058629748	0.220715799964174	0.159438575293258	0	0.196434365814096	0.273693570198849	0.373681684693858	0.361729668432911	0.0523062752593147	0.146396592038744	0.0547817567857366	0.145584675860441	0.185178042703572	0.195948492436144	0.224721366875434	0.0899860408406116	0.274884412979395	0.140587561110144	0.135975621779764	0.224866304286515	0.387805201858329	0.163122784302418	0.0697032298313634
ENSG00000185324	CDK10	2.34286514822789	2.46913780982328	1.9903539295553	2.13355001346975	2.68629774364469	3.19223545799148	3.64524137246543	2.98550024749564	2.37948895648958	2.48339587823372	2.91685012161125	2.96057866525523	3.07883343540128	2.20978787100752	2.33548480092649	2.64114112809302	2.83286544136078	2.71845879823808	2.24578679692648	2.55197422094506	2.39757666233406	2.75104305512923	2.76866728713847	2.07686373610673	2.54879159810978	3.12581522760482	2.81324749750558	2.76810431130986	3.07646634266166
ENSG00000185652	NTF3	0.39153824042106	0.261192762338042	0.385346936562081	0.491280914789458	1.00379360533786	1.29296042409585	1.48203292868187	1.25599274174145	1.12476869928666	0.360461769175452	0.583274913320742	0.585494709829098	0.491542411622871	0.334985583019345	0.160135049303538	0.253472438423455	0.551243896891866	0.357976887866086	0.219543558297153	0.228935627178499	0.434284851191983	0.284552391505434	0.169843981160769	0.160472437899183	0.242270779074366	0.277370570161517	0.236538342267465	0.196089519066587	0.252220086873871
ENSG00000185829	ARL17A	0.15068271005721	0.342653753548877	0.282488349872632	0.276767272151848	0.221089791565109	0.234783982514407	0.270144491917602	0.133307326130418	0.263401893052553	0.252856961853803	0.174778628055722	0.324448746177048	0.10874278105311	0.121171762604197	0.149495962592511	0.129059970402093	0.09913028570147	0.12687054074354	0.195513593229608	0.188074382753592	0.318876789096496	0.467030288459843	0.2632167890857	0.217337600304985	0.138740775481216	0.0539966263697161	0.603469540883086	0.207775484892405	0.0841236075887394
ENSG00000186564	FOXD2	0.446004980076276	0.254750263039056	0.0900341782467982	0.0237297933297847	0.153673774130935	0.0321595017951687	0.0236099725230157	0.0128815284684808	0.0458703084120176	0.0708006306697151	0.263479534830442	0.0676796871934061	0.0626915320581689	0.0360775747875467	0.138368380915645	0.148723126559253	0.0429009775946649	0.0560512077673423	0.0403151833385495	0.0752161722023264	0.0184842086322013	0.115665590931585	0.0423127277711345	0.0629447170414432	0.0636501837608687	0.0568593585320172	0.0463446006955854	0.058700144396675	0.0746006066469432
ENSG00000186665	C17orf58	3.55173480558303	3.7070938799876	3.84458432601809	3.69321695036823	3.63172221114733	3.79046736311011	3.66819971376028	3.94106092201189	3.89375821549084	3.09593038757758	4.01476090713918	3.54761217629592	2.42550117604845	2.61401376979466	2.48608166910939	2.92621863756615	3.18616422823457	2.75422615841994	2.66984231932815	2.52293775553951	2.73613713762557	2.79529883285506	2.4675723602016	2.29854521760592	2.72300014456509	2.6057286323221	2.53911982300266	2.40279546149196	3.00086415743531
ENSG00000186868	MAPT	5.32485768515056	5.53103196833832	5.6724253419715	5.66171363027969	5.67195449405246	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.25101102881497	5.63935708626829	5.64144759228382	5.6724253419715	5.6724253419715	4.53132040648887	5.38397970336453	5.14893420827078	5.56773745699505	5.61781288861196	5.6724253419715	5.6724253419715	5.30755859204389	5.6724253419715	5.6724253419715	5.65939912511775	5.6724253419715	5.67208669896135	5.6724253419715	5.51191345641238
ENSG00000187741	FANCA	1.99699315206499	2.90486562617701	1.48645574964162	1.73069453720906	1.92686835953112	2.15994884836871	1.95523612568761	1.82599499106196	1.65488322833444	1.59050616919197	1.63846505983288	1.39085039556879	1.1394444055961	1.30732903811048	1.24494827710303	1.28608141694638	1.31214666504451	0.979884228262231	1.0975400373277	1.60008596293406	1.3765492748591	1.46416812330297	1.62659622159664	0.903581948325194	1.42804397372766	1.87328193263582	1.85107909892852	1.92219962222408	1.35281404007075
ENSG00000189319	FAM53B	3.98687610072836	4.55510172852655	3.21764941655275	3.33841437940589	3.23685644965476	3.24924496934773	3.33663059378777	2.74426948363812	2.27258881961493	3.42625685155254	2.37079725242239	2.44678477245963	2.08252407198125	2.47817417326653	3.11540547567893	2.97443476354986	1.90696670504597	2.03142696391399	2.27691503992201	3.06780595907968	2.64713983769044	2.78073864510908	3.15458814617154	2.92424598717113	3.16785537132079	3.16031572547279	2.84587567356674	2.94395339036553	2.41578089484811
ENSG00000196860	TOMM20L	1.14300775141424	0.771776595578952	1.20643113838071	1.21126419592862	1.06118942281652	1.44425936059292	1.48681419056045	1.21179035246112	1.13929742734143	0.913473963619431	0.727704846359396	0.808080579511291	0.797567540405213	0.718419770270814	0.757683675527862	0.734360342992636	1.74761636940002	0.939548027366157	1.03704344475496	0.617438248282015	1.20153207288404	0.944228791823551	0.702942921198131	0.863150214864818	0.901065563955912	0.588397178632683	0.652300623212259	0.929670385408619	1.4467029217813
ENSG00000198211	TUBB3	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	5.6724253419715	4.68656537442579	5.61109642219073	5.6724253419715	5.66788022478858	5.62137971540311	5.65037767187023	5.6724253419715	5.33065773820633	5.61911270815107	5.6724253419715	5.66388896795325	5.6724253419715	5.6219498272571	5.37332532100344	5.62542394314552
