Category	GeneSet	N_genes	N_overlap	p	adjP	genes
DEG.twoside	Brain_Spinal_cord_cervical_c-1	7371	18	0.0504290613746263	1	ENSG00000084693:ENSG00000185324:ENSG00000178773:ENSG00000100592:ENSG00000165617:ENSG00000157851:ENSG00000138080:ENSG00000044524:ENSG00000165660:ENSG00000189319:ENSG00000119514:ENSG00000123243:ENSG00000120071:ENSG00000107902:ENSG00000186868:ENSG00000258839:ENSG00000158792:ENSG00000119777
DEG.twoside	Brain_Substantia_nigra	8873	19	0.132540258640908	1	ENSG00000084693:ENSG00000185324:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000157851:ENSG00000138080:ENSG00000044524:ENSG00000165660:ENSG00000119514:ENSG00000120071:ENSG00000107902:ENSG00000186868:ENSG00000258839:ENSG00000138073:ENSG00000158792:ENSG00000167523:ENSG00000119777:ENSG00000158805
DEG.twoside	Breast_Mammary_Tissue	2985	4	0.74917991917503	1	ENSG00000003249:ENSG00000187741:ENSG00000123243:ENSG00000107902
DEG.twoside	Cells_Cultured_fibroblasts	6516	21	0.00115328829216027	0.0622775677766547	ENSG00000115163:ENSG00000177946:ENSG00000178773:ENSG00000100592:ENSG00000165617:ENSG00000138080:ENSG00000044524:ENSG00000113391:ENSG00000165660:ENSG00000189319:ENSG00000187741:ENSG00000119514:ENSG00000107902:ENSG00000084764:ENSG00000258839:ENSG00000203791:ENSG00000073969:ENSG00000204991:ENSG00000075399:ENSG00000108379:ENSG00000158805
DEG.twoside	Cells_EBV-transformed_lymphocytes	7523	16	0.172613804440825	1	ENSG00000115163:ENSG00000177946:ENSG00000178773:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000138080:ENSG00000165660:ENSG00000187741:ENSG00000119514:ENSG00000141013:ENSG00000107902:ENSG00000084764:ENSG00000258839:ENSG00000203791:ENSG00000075399
DEG.twoside	Cervix_Ectocervix	197	0	1	1	
DEG.twoside	Cervix_Endocervix	1854	5	0.197590874455669	1	ENSG00000084693:ENSG00000138080:ENSG00000113391:ENSG00000120071:ENSG00000203791
DEG.twoside	Colon_Sigmoid	3329	8	0.189145420426149	1	ENSG00000143994:ENSG00000084693:ENSG00000003249:ENSG00000015413:ENSG00000138080:ENSG00000119514:ENSG00000123243:ENSG00000108379
DEG.twoside	Colon_Transverse	3200	7	0.286142123193325	1	ENSG00000138028:ENSG00000178773:ENSG00000003249:ENSG00000119514:ENSG00000123243:ENSG00000186868:ENSG00000204991
DEG.twoside	Esophagus_Gastroesophageal_Junction	2861	11	0.00692875684275635	0.374152869508843	ENSG00000084693:ENSG00000178773:ENSG00000100592:ENSG00000003249:ENSG00000138080:ENSG00000119514:ENSG00000123243:ENSG00000186868:ENSG00000073969:ENSG00000204991:ENSG00000108379
DEG.twoside	Esophagus_Mucosa	5849	13	0.167367494080444	1	ENSG00000115163:ENSG00000138028:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000044524:ENSG00000187741:ENSG00000119514:ENSG00000123243:ENSG00000138030:ENSG00000084764:ENSG00000258839:ENSG00000075399
DEG.twoside	Esophagus_Muscularis	3091	12	0.00433974829139406	0.234346407735279	ENSG00000084693:ENSG00000178773:ENSG00000100592:ENSG00000003249:ENSG00000138080:ENSG00000044524:ENSG00000119514:ENSG00000123243:ENSG00000186868:ENSG00000073969:ENSG00000204991:ENSG00000108379
DEG.twoside	Fallopian_Tube	491	2	0.198648513993984	1	ENSG00000138080:ENSG00000163792
DEG.twoside	Heart_Atrial_Appendage	9233	22	0.0362757212561392	1	ENSG00000084693:ENSG00000185324:ENSG00000177946:ENSG00000138028:ENSG00000003249:ENSG00000140995:ENSG00000113391:ENSG00000165660:ENSG00000119514:ENSG00000141013:ENSG00000123243:ENSG00000120071:ENSG00000138030:ENSG00000107902:ENSG00000186868:ENSG00000258839:ENSG00000203791:ENSG00000073969:ENSG00000158792:ENSG00000167523:ENSG00000075399:ENSG00000158805
DEG.twoside	Heart_Left_Ventricle	10067	26	0.00631086252562472	0.340786576383735	ENSG00000084693:ENSG00000185324:ENSG00000177946:ENSG00000131165:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000138080:ENSG00000044524:ENSG00000113391:ENSG00000165660:ENSG00000189319:ENSG00000141013:ENSG00000123243:ENSG00000120071:ENSG00000107902:ENSG00000186868:ENSG00000258839:ENSG00000203791:ENSG00000073969:ENSG00000158792:ENSG00000141002:ENSG00000119777:ENSG00000075399:ENSG00000158805
DEG.twoside	Kidney_Cortex	6910	14	0.254276586335163	1	ENSG00000138028:ENSG00000100592:ENSG00000165617:ENSG00000015413:ENSG00000113391:ENSG00000165660:ENSG00000189319:ENSG00000119514:ENSG00000120071:ENSG00000138030:ENSG00000073969:ENSG00000260259:ENSG00000108379:ENSG00000158805
DEG.twoside	Kidney_Medulla	95	0	1	1	
DEG.twoside	Liver	9595	23	0.029262920828359	1	ENSG00000084693:ENSG00000177946:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000138080:ENSG00000044524:ENSG00000113391:ENSG00000165660:ENSG00000189319:ENSG00000141013:ENSG00000120071:ENSG00000138030:ENSG00000084764:ENSG00000258839:ENSG00000203791:ENSG00000073969:ENSG00000260259:ENSG00000167523:ENSG00000141002:ENSG00000108379:ENSG00000158805
DEG.twoside	Lung	5173	8	0.654650510422297	1	ENSG00000138028:ENSG00000003249:ENSG00000015413:ENSG00000138080:ENSG00000107902:ENSG00000186868:ENSG00000260259:ENSG00000108379
DEG.twoside	Minor_Salivary_Gland	3769	6	0.616147461306559	1	ENSG00000138028:ENSG00000165617:ENSG00000119514:ENSG00000123243:ENSG00000138030:ENSG00000107902
DEG.twoside	Muscle_Skeletal	8051	22	0.00740041190956237	0.399622243116368	ENSG00000084693:ENSG00000185324:ENSG00000138028:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000138080:ENSG00000113391:ENSG00000189319:ENSG00000141013:ENSG00000123243:ENSG00000120071:ENSG00000138030:ENSG00000107902:ENSG00000186868:ENSG00000258839:ENSG00000203791:ENSG00000158792:ENSG00000141002:ENSG00000075399:ENSG00000158805
DEG.twoside	Nerve_Tibial	6820	14	0.237979067329027	1	ENSG00000178773:ENSG00000165617:ENSG00000003249:ENSG00000044524:ENSG00000113391:ENSG00000189319:ENSG00000187741:ENSG00000123243:ENSG00000107902:ENSG00000186868:ENSG00000203791:ENSG00000204991:ENSG00000108379:ENSG00000158805
DEG.twoside	Ovary	7253	20	0.0105135279427826	0.567730508910261	ENSG00000084693:ENSG00000221819:ENSG00000138028:ENSG00000178773:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000138080:ENSG00000189319:ENSG00000170820:ENSG00000141013:ENSG00000120071:ENSG00000107902:ENSG00000186868:ENSG00000258839:ENSG00000203791:ENSG00000073969:ENSG00000163792:ENSG00000108379:ENSG00000158805
DEG.twoside	Pancreas	10415	24	0.0397021735064359	1	ENSG00000084693:ENSG00000177946:ENSG00000131165:ENSG00000100592:ENSG00000165617:ENSG00000140995:ENSG00000015413:ENSG00000138080:ENSG00000044524:ENSG00000113391:ENSG00000165660:ENSG00000189319:ENSG00000123243:ENSG00000120071:ENSG00000107902:ENSG00000084764:ENSG00000258839:ENSG00000203791:ENSG00000073969:ENSG00000167523:ENSG00000204991:ENSG00000141002:ENSG00000075399:ENSG00000158805
DEG.twoside	Pituitary	7125	18	0.0373236815552952	1	ENSG00000185324:ENSG00000177946:ENSG00000178773:ENSG00000120088:ENSG00000100592:ENSG00000157851:ENSG00000044524:ENSG00000141013:ENSG00000123243:ENSG00000138030:ENSG00000186868:ENSG00000258839:ENSG00000073969:ENSG00000260259:ENSG00000158792:ENSG00000167523:ENSG00000204991:ENSG00000075399
DEG.twoside	Prostate	4077	8	0.373455446188696	1	ENSG00000185324:ENSG00000138028:ENSG00000138080:ENSG00000044524:ENSG00000123243:ENSG00000138030:ENSG00000258839:ENSG00000108379
DEG.twoside	Skin_Not_Sun_Exposed_Suprapubic	5468	14	0.0621682657329485	1	ENSG00000138028:ENSG00000178773:ENSG00000120088:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000138080:ENSG00000044524:ENSG00000119514:ENSG00000141013:ENSG00000123243:ENSG00000107902:ENSG00000186868:ENSG00000108379
DEG.twoside	Skin_Sun_Exposed_Lower_leg	5315	10	0.397819531993959	1	ENSG00000138028:ENSG00000178773:ENSG00000100592:ENSG00000165617:ENSG00000003249:ENSG00000044524:ENSG00000120071:ENSG00000107902:ENSG00000204991:ENSG00000108379
DEG.twoside	Small_Intestine_Terminal_Ileum	4170	10	0.152479229706895	1	ENSG00000138028:ENSG00000003249:ENSG00000015413:ENSG00000187741:ENSG00000119514:ENSG00000141013:ENSG00000138030:ENSG00000084764:ENSG00000186868:ENSG00000204991
DEG.twoside	Spleen	6383	17	0.0275222919064767	1	ENSG00000143994:ENSG00000185324:ENSG00000115163:ENSG00000178773:ENSG00000003249:ENSG00000015413:ENSG00000138080:ENSG00000189319:ENSG00000187741:ENSG00000119514:ENSG00000141013:ENSG00000123243:ENSG00000204991:ENSG00000163792:ENSG00000075399:ENSG00000108379:ENSG00000158805
DEG.twoside	Stomach	3731	7	0.43592168581658	1	ENSG00000100592:ENSG00000015413:ENSG00000189319:ENSG00000119514:ENSG00000186868:ENSG00000258839:ENSG00000075399
DEG.twoside	Testis	15330	28	0.306040238477626	1	ENSG00000143994:ENSG00000084693:ENSG00000186143:ENSG00000115163:ENSG00000177946:ENSG00000178773:ENSG00000165617:ENSG00000003249:ENSG00000140995:ENSG00000015413:ENSG00000157851:ENSG00000044524:ENSG00000113391:ENSG00000189319:ENSG00000187741:ENSG00000170820:ENSG00000141013:ENSG00000120071:ENSG00000185261:ENSG00000258839:ENSG00000203791:ENSG00000126856:ENSG00000260259:ENSG00000167523:ENSG00000204991:ENSG00000163792:ENSG00000075399:ENSG00000108379
DEG.twoside	Thyroid	6764	22	0.000712126692614421	0.0384548414011787	ENSG00000084693:ENSG00000221819:ENSG00000185324:ENSG00000138028:ENSG00000165617:ENSG00000015413:ENSG00000044524:ENSG00000189319:ENSG00000119514:ENSG00000141013:ENSG00000123243:ENSG00000120071:ENSG00000138030:ENSG00000107902:ENSG00000186868:ENSG00000258839:ENSG00000203791:ENSG00000260259:ENSG00000158792:ENSG00000167523:ENSG00000204991:ENSG00000158805
DEG.twoside	Uterus	6435	17	0.0295937775372565	1	ENSG00000084693:ENSG00000138028:ENSG00000178773:ENSG00000120088:ENSG00000003249:ENSG00000138080:ENSG00000044524:ENSG00000113391:ENSG00000189319:ENSG00000187741:ENSG00000119514:ENSG00000120071:ENSG00000138030:ENSG00000186868:ENSG00000203791:ENSG00000163792:ENSG00000108379
DEG.twoside	Vagina	3513	6	0.544201338785164	1	ENSG00000138028:ENSG00000100592:ENSG00000044524:ENSG00000120071:ENSG00000186868:ENSG00000163792
DEG.twoside	Whole_Blood	9013	16	0.442289412575359	1	ENSG00000084693:ENSG00000185324:ENSG00000177946:ENSG00000113391:ENSG00000165660:ENSG00000119514:ENSG00000120071:ENSG00000138030:ENSG00000107902:ENSG00000084764:ENSG00000258839:ENSG00000203791:ENSG00000073969:ENSG00000158792:ENSG00000119777:ENSG00000075399
