Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Brain_Amygdala	1.15848239166e-08	5.88533152401e-09	0.0245096744769
Brain_Cerebellum	8.41548570199e-09	7.4901335754e-09	0.130603515404
Brain_Spinal_cord_(cervical_c-1)	2.9060269885e-09	7.2947232144e-09	0.345177314571
Brain_Putamen_(basal_ganglia)	2.21632703087e-09	6.46996617653e-09	0.365966178665
Brain_Cerebellar_Hemisphere	2.08788601688e-09	7.12776887822e-09	0.384790580528
Brain_Cortex	2.52328529351e-11	6.26891346835e-09	0.498394231351
Brain_Anterior_cingulate_cortex_(BA24)	-2.32121516852e-10	5.73472414856e-09	0.516143375878
Brain_Frontal_Cortex_(BA9)	-1.78146144224e-09	5.7280122099e-09	0.622102983597
Brain_Hypothalamus	-2.89868022089e-09	6.05627953991e-09	0.683896898879
Brain_Substantia_nigra	-3.8378039363e-09	7.06418746741e-09	0.706530127699
Brain_Hippocampus	-3.54780834528e-09	6.12745350524e-09	0.71870611629
Brain_Caudate_(basal_ganglia)	-4.71671018987e-09	6.29482844844e-09	0.773161567949
Brain_Nucleus_accumbens_(basal_ganglia)	-1.09451513122e-08	6.47599267211e-09	0.954496711378
