Name	Coefficient	Coefficient_std_error	Coefficient_P_value	partition
Brain_Hypothalamus	-2.90185923698e-09	4.41159938188e-09	0.744660056468	23
Brain_Caudate_(basal_ganglia)	9.18860103329e-09	4.40861425177e-09	0.0185692651771	24
Brain_Substantia_nigra	9.99368991354e-09	5.54038255352e-09	0.0356320708094	24
Brain_Spinal_cord_(cervical_c-1)	8.28508303512e-09	5.22784869173e-09	0.056506142739	24
Brain_Hypothalamus	7.36930439065e-09	4.66059252384e-09	0.0569167586815	24
Brain_Hippocampus	1.69054680765e-09	4.73450309964e-09	0.360519876334	24
Brain_Putamen_(basal_ganglia)	1.10326333579e-09	4.91135467699e-09	0.411131523999	24
Brain_Amygdala	6.28446129485e-10	4.82066268281e-09	0.448138792086	24
Brain_Cerebellar_Hemisphere	3.18378609458e-10	5.42224773097e-09	0.47658872338	24
Brain_Cerebellum	-4.37647730894e-10	5.88614986681e-09	0.529634897653	24
Brain_Nucleus_accumbens_(basal_ganglia)	-7.22464013374e-10	4.75903865494e-09	0.560331134876	24
Brain_Anterior_cingulate_cortex_(BA24)	-1.42558863238e-09	4.99067292526e-09	0.612427121516	24
Brain_Frontal_Cortex_(BA9)	-1.55411559419e-09	5.096849881e-09	0.619785272685	24
Brain_Cortex	-3.12139033083e-09	4.72888959084e-09	0.745395014604	24
Brain_Cerebellum	8.5432539364e-09	4.96037207684e-09	0.0425075006294	25
Brain_Spinal_cord_(cervical_c-1)	7.35833681157e-09	4.5149716289e-09	0.0515757255672	25
Brain_Hippocampus	5.67870621946e-09	4.09926497202e-09	0.0829805836444	25
Brain_Substantia_nigra	6.07462053256e-09	4.57558582191e-09	0.0921525130033	25
Brain_Frontal_Cortex_(BA9)	3.90930695297e-09	4.06717366749e-09	0.168229539523	25
Brain_Anterior_cingulate_cortex_(BA24)	3.65982103501e-09	4.42001107142e-09	0.2038319271	25
Brain_Hypothalamus	3.71251965692e-09	4.62272824378e-09	0.210958056015	25
Brain_Cortex	2.29609047763e-09	4.11402012367e-09	0.28838341581	25
Brain_Amygdala	1.89968994706e-09	4.12325767331e-09	0.322497779341	25
Brain_Cerebellar_Hemisphere	1.55234776331e-10	5.15360726992e-09	0.487985046435	25
Brain_Putamen_(basal_ganglia)	-2.95019663169e-09	4.66784143731e-09	0.736315019613	25
Brain_Nucleus_accumbens_(basal_ganglia)	-4.45512024804e-09	4.45748012066e-09	0.841216608371	25
Brain_Caudate_(basal_ganglia)	-4.67485702886e-09	4.32179237155e-09	0.860305747725	25
Brain_Putamen_(basal_ganglia)	8.44734529694e-09	4.67181761313e-09	0.0352916076799	26
Brain_Cerebellar_Hemisphere	6.90437455722e-09	5.04192195485e-09	0.0854381709325	26
Brain_Cerebellum	6.83350838638e-09	5.69291733813e-09	0.115001205908	26
Brain_Frontal_Cortex_(BA9)	3.3299648398e-09	4.13739468105e-09	0.210454326691	26
Brain_Anterior_cingulate_cortex_(BA24)	2.68393023847e-09	3.68034465492e-09	0.232921143558	26
Brain_Amygdala	1.63950461507e-09	4.00301257925e-09	0.341061551207	26
Brain_Cortex	1.92007945536e-09	4.77278918417e-09	0.343732678315	26
Brain_Spinal_cord_(cervical_c-1)	1.85590912489e-09	4.97664694452e-09	0.354602651098	26
Brain_Nucleus_accumbens_(basal_ganglia)	-6.09435433004e-11	4.43697387978e-09	0.505479453415	26
Brain_Caudate_(basal_ganglia)	-9.4692541108e-11	4.25651313171e-09	0.508874339476	26
Brain_Hippocampus	-1.10444693641e-10	4.16440255158e-09	0.510579162972	26
Brain_Substantia_nigra	-5.16163834467e-10	4.58022855695e-09	0.544863382573	26
Brain_Hypothalamus	-7.64481207883e-09	4.18477288771e-09	0.966136316456	26
Brain_Putamen_(basal_ganglia)	8.19046125324e-09	5.14406304626e-09	0.0556680511237	27
Brain_Amygdala	6.8390639282e-09	4.40833909415e-09	0.0604038333423	27
Brain_Anterior_cingulate_cortex_(BA24)	5.88439646777e-09	4.28402615757e-09	0.084788091581	27
Brain_Hypothalamus	4.78954698052e-09	4.17533659204e-09	0.125669237588	27
Brain_Hippocampus	4.95385288494e-09	4.69882580938e-09	0.145878598127	27
Brain_Caudate_(basal_ganglia)	4.45989272334e-09	4.35441766267e-09	0.152865087134	27
Brain_Frontal_Cortex_(BA9)	3.85698354104e-09	4.58583389562e-09	0.20015581224	27
Brain_Nucleus_accumbens_(basal_ganglia)	2.98754317847e-09	3.99719065556e-09	0.227407835764	27
Brain_Cortex	1.5382769901e-09	4.88576952147e-09	0.376438359374	27
Brain_Spinal_cord_(cervical_c-1)	4.93115793022e-10	4.58224647731e-09	0.457150779299	27
Brain_Substantia_nigra	-2.72057982176e-09	4.45348268488e-09	0.729363186559	27
Brain_Cerebellar_Hemisphere	-4.45780717347e-09	4.57608645641e-09	0.835009647613	27
Brain_Cerebellum	-6.39309432477e-09	4.67724992439e-09	0.914163677897	27
Brain_Anterior_cingulate_cortex_(BA24)	7.78189334735e-09	4.44813378807e-09	0.0401045802699	28
Brain_Amygdala	7.2934514882e-09	4.94635003035e-09	0.0701719214437	28
Brain_Cerebellum	6.94330097834e-09	5.64941595128e-09	0.109530302642	28
Brain_Hippocampus	4.20560430323e-09	5.11423567371e-09	0.205443725687	28
Brain_Frontal_Cortex_(BA9)	2.70388579814e-09	4.3794584545e-09	0.268484847552	28
Brain_Cortex	1.51411408523e-09	5.72184443236e-09	0.395651131873	28
Brain_Spinal_cord_(cervical_c-1)	8.34292085909e-10	5.73555660511e-09	0.442173983714	28
Brain_Hypothalamus	3.86281305424e-10	4.50144141992e-09	0.465807614382	28
Brain_Cerebellar_Hemisphere	2.15994370848e-10	5.37186779871e-09	0.483963478413	28
Brain_Nucleus_accumbens_(basal_ganglia)	-7.12397324178e-10	5.03713536498e-09	0.55623450113	28
Brain_Caudate_(basal_ganglia)	-2.15643335971e-09	4.77382176519e-09	0.674264841458	28
Brain_Substantia_nigra	-3.94301812572e-09	5.30651221055e-09	0.771275106861	28
Brain_Putamen_(basal_ganglia)	-4.30408999524e-09	4.88109928527e-09	0.811054004025	28
