Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Brain_Caudate_(basal_ganglia)	9.18860103329e-09	4.40861425177e-09	0.0185692651771
Brain_Substantia_nigra	9.99368991354e-09	5.54038255352e-09	0.0356320708094
Brain_Spinal_cord_(cervical_c-1)	8.28508303512e-09	5.22784869173e-09	0.056506142739
Brain_Hypothalamus	7.36930439065e-09	4.66059252384e-09	0.0569167586815
Brain_Hippocampus	1.69054680765e-09	4.73450309964e-09	0.360519876334
Brain_Putamen_(basal_ganglia)	1.10326333579e-09	4.91135467699e-09	0.411131523999
Brain_Amygdala	6.28446129485e-10	4.82066268281e-09	0.448138792086
Brain_Cerebellar_Hemisphere	3.18378609458e-10	5.42224773097e-09	0.47658872338
Brain_Cerebellum	-4.37647730894e-10	5.88614986681e-09	0.529634897653
Brain_Nucleus_accumbens_(basal_ganglia)	-7.22464013374e-10	4.75903865494e-09	0.560331134876
Brain_Anterior_cingulate_cortex_(BA24)	-1.42558863238e-09	4.99067292526e-09	0.612427121516
Brain_Frontal_Cortex_(BA9)	-1.55411559419e-09	5.096849881e-09	0.619785272685
Brain_Cortex	-3.12139033083e-09	4.72888959084e-09	0.745395014604
