Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Brain_Caudate_(basal_ganglia)	9.60066925411e-09	4.24107416009e-09	0.0117952002268
Brain_Nucleus_accumbens_(basal_ganglia)	7.15785497198e-09	4.74914972107e-09	0.0658814129288
Brain_Cerebellum	7.27196839339e-09	5.14572567191e-09	0.0787976385782
Brain_Putamen_(basal_ganglia)	5.02329790863e-09	4.76508341537e-09	0.145898226988
Brain_Cortex	4.07330035528e-09	4.3820277622e-09	0.176302863771
Brain_Hypothalamus	3.68092343668e-09	3.98817083364e-09	0.17801394151
Brain_Anterior_cingulate_cortex_(BA24)	2.8849090194e-09	4.04981565053e-09	0.238122288822
Brain_Cerebellar_Hemisphere	3.08637902705e-09	4.43331444142e-09	0.243158466624
Brain_Hippocampus	-1.42761855432e-09	4.30121289311e-09	0.630021652276
Brain_Amygdala	-1.34573025741e-09	3.95291343366e-09	0.633237438853
Brain_Frontal_Cortex_(BA9)	-1.65283841473e-09	3.82361493325e-09	0.667227822698
Brain_Spinal_cord_(cervical_c-1)	-6.10488492628e-09	4.72296712674e-09	0.901924460259
Brain_Substantia_nigra	-6.94698089111e-09	4.65122972034e-09	0.932357206381
