Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Fetal_Intestine_Large__H3K36me3	6.52660226061e-08	5.45982333666e-08	0.115967916145
Left_Ventricle__H3K4me1	7.49330059111e-08	6.28170157568e-08	0.116458672406
Aorta__H3K27ac	7.27722457879e-08	6.10161213682e-08	0.116498843434
Left_Ventricle__H3K27ac	5.88720019627e-08	4.97393420797e-08	0.118283663256
Fetal_Muscle_Leg__H3K4me1	5.05513406731e-08	4.30761768731e-08	0.120290946612
Liver__H3K9ac	8.30655924251e-08	7.16664981714e-08	0.12321637335
Primary_neutrophils_from_peripheral_blood__H3K4me3	9.29903224386e-08	8.10398007734e-08	0.125594777208
Skeletal_Muscle_Female__H3K4me1	4.31623320045e-08	3.77137012681e-08	0.126213659145
Adipose_Nuclei__H3K4me3	9.90128916779e-08	8.74203827989e-08	0.128689773974
Foreskin_Keratinocyte_Primary_Cells_skin02__H3K4me3	1.98679231578e-07	1.75654348549e-07	0.129010577677
Esophagus__H3K4me1	9.59149053679e-08	8.51248341327e-08	0.129922859599
Cortex_derived_primary_cultured_neurospheres__H3K36me3	7.01709467571e-08	6.25883160832e-08	0.131111818301
Placenta_Amnion__H3K27ac	1.13108867944e-07	1.01241201e-07	0.131949769619
Lung_ENTEX__H3K27ac	3.99378650023e-08	3.68392370959e-08	0.139157535353
Brain_Dorsolateral_Prefrontal_Cortex__H3K4me3	1.7550618198e-07	1.65277945401e-07	0.144143932738
Duodenum_Smooth_Muscle__H3K36me3	8.3365384419e-08	7.87810508649e-08	0.144984228953
Brain_Inferior_Temporal_Lobe__H3K4me3	1.407782954e-07	1.35490014793e-07	0.149395211315
Colon_Smooth_Muscle__H3K27ac	5.21924049107e-08	5.07579657331e-08	0.151913682396
Fetal_Kidney__DNase	1.27286509765e-07	1.23960991878e-07	0.152250935548
Brain_Germinal_Matrix__H3K4me1	1.02543755335e-07	1.00011329077e-07	0.152605782203
Placenta_Amnion__H3K4me3	2.58171678639e-07	2.53071043537e-07	0.153827488862
Stomach_Smooth_Muscle__H3K27ac	4.61322596938e-08	4.52560484555e-08	0.15401576049
Aorta_ENTEX__H3K27ac	2.39555686668e-08	2.36916832142e-08	0.155975116942
Heart-Atrial_ENTEX__H3K36me3	5.1590630315e-08	5.11288954604e-08	0.156479931463
Mammary_ENTEX__H3K36me3	4.18571104749e-08	4.17448486949e-08	0.158005412338
Right_Ventricle__H3K36me3	6.67419616199e-08	6.65990290631e-08	0.158136501906
Adipose_Nuclei__H3K9ac	1.05796942083e-07	1.08289795983e-07	0.164289579044
Adrenal_gland_ENTEX__H3K4me3	1.21929963413e-07	1.26082231578e-07	0.166755274565
Stomach_Mucosa__H3K4me1	3.99890593511e-08	4.16694746742e-08	0.168609971017
Primary_hematopoietic_stem_cells__H3K4me3	1.94011188856e-07	2.0261545296e-07	0.169148892267
Aorta_ENTEX__H3K4me1	2.21400651314e-08	2.31313600993e-08	0.16924704233
Fetal_Heart__H3K9ac	5.64261761186e-08	5.8996908659e-08	0.169428532405
Heart-Atrial_ENTEX__H3K4me3	2.03630711561e-07	2.13610125626e-07	0.170223576315
Skeletal_Muscle_Male__H3K4me1	4.59285511484e-08	4.82099662699e-08	0.170376743109
Duodenum_Smooth_Muscle__H3K27ac	7.15299365847e-08	7.62472375575e-08	0.174088413573
Fetal_Lung__DNase	7.28983418436e-08	7.79754949594e-08	0.174923052906
Brain_Inferior_Temporal_Lobe__H3K9ac	8.68329767628e-08	9.30336814643e-08	0.175319670862
Lung__H3K27ac	5.84632026124e-08	6.32412167093e-08	0.177626613022
Esophagus__H3K36me3	6.82063759261e-08	7.39654455249e-08	0.178228200532
NHLF_Lung_Fibroblast_Primary_Cells__DNase	8.30261789133e-08	9.04144071731e-08	0.17923488245
Adipose_Nuclei__H3K27ac	3.16172896499e-08	3.45324803344e-08	0.179943298791
Pancreas__H3K4me1	4.61557677962e-08	5.08559557844e-08	0.182050501081
Fetal_Stomach__H3K36me3	3.47640778849e-08	3.84961027093e-08	0.183248491543
Foreskin_Melanocyte_Primary_Cells_skin01__H3K4me3	1.39775529559e-07	1.563497706e-07	0.185662939563
Brain_Inferior_Temporal_Lobe__H3K36me3	5.75025770385e-08	6.51470566233e-08	0.188710514262
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__H3K4me3	9.29557990961e-08	1.05538985388e-07	0.189220578152
Fetal_Brain_Male__H3K36me3	1.72804648966e-07	1.97272049386e-07	0.190522824455
Rectal_Smooth_Muscle__H3K27ac	4.29846932328e-08	4.93493979067e-08	0.191869510602
Rectal_Smooth_Muscle__H3K4me3	1.28563354385e-07	1.47894269836e-07	0.192343628575
Uterus_ENTEX__H3K4me3	1.8171915993e-07	2.12406461692e-07	0.196130126537
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__H3K4me1	3.15252066374e-08	3.68648091548e-08	0.196232065983
Brain_Hippocampus_Middle__H3K36me3	5.39944528944e-08	6.31806746269e-08	0.196385225347
Right_Ventricle__H3K4me3	1.73774044164e-07	2.03947176457e-07	0.197092010814
Nerve-Tibial_ENTEX__H3K27ac	2.34635992514e-08	2.75477016593e-08	0.197177999659
Aorta__H3K36me3	1.3273639426e-07	1.58451041869e-07	0.201096138492
Aorta__H3K4me1	9.1880064822e-08	1.10110240049e-07	0.202017370834
Esoph-Mucosa_ENTEX__H3K4me3	1.10492329193e-07	1.34306583695e-07	0.205342901672
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__DNase	1.09337074101e-07	1.33576616695e-07	0.20652601475
Ovary__H3K4me3	1.38093985923e-07	1.69772927976e-07	0.207993221183
Fetal_Muscle_Trunk__H3K4me1	2.97664903889e-08	3.68108435866e-08	0.209362923623
Skeletal_Muscle_Male__H3K9ac	6.18839658459e-08	7.68960677472e-08	0.210475017087
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K9ac	1.10300172114e-07	1.38504087362e-07	0.212909192878
Breast_Myoepithelial_Primary_Cells__H3K4me1	3.10722019284e-08	3.91769172264e-08	0.213852429006
Psoas_Muscle__DNase	7.47227087018e-08	9.69061621353e-08	0.220328823886
Aorta_ENTEX__H3K4me3	5.62320454449e-08	7.45948013079e-08	0.225474662
Fetal_Lung__H3K9ac	9.66485736297e-08	1.29705512503e-07	0.228093992332
Esoph-Mucosa_ENTEX__H3K4me1	3.69363785902e-08	4.99778006038e-08	0.229936586647
Placenta__H3K4me3	1.52979681495e-07	2.12072700007e-07	0.235345593344
Right_Ventricle__H3K27ac	4.33366252422e-08	6.34141846313e-08	0.247180190698
Fetal_Heart__H3K4me3	6.09356046308e-08	8.91844868049e-08	0.247223364594
Stomach_ENTEX__H3K4me3	7.96481181742e-08	1.17688177982e-07	0.249275165866
Psoas_Muscle__H3K36me3	7.90318221092e-08	1.16916914287e-07	0.249531215894
Ganglion_Eminence_derived_primary_cultured_neurospheres__H3K4me3	9.3030729677e-08	1.37833763084e-07	0.249854154956
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K4me1	3.11717653195e-08	4.67383856478e-08	0.252404775997
Lung_ENTEX__H3K36me3	3.11017202516e-08	4.68242551126e-08	0.253273981593
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K4me1	3.51436361076e-08	5.36593456332e-08	0.256253286954
Esoph-Mucosa_ENTEX__H3K36me3	3.89453648478e-08	6.08597272149e-08	0.261112261495
Brain_Angular_Gyrus__H3K36me3	5.00494979243e-08	7.89549159697e-08	0.263073139131
Mammary_ENTEX__H3K27ac	2.5277361351e-08	4.07211731828e-08	0.267384542718
Foreskin_Keratinocyte_Primary_Cells_skin02__H3K36me3	2.94755579051e-08	4.88769635355e-08	0.273235637799
Small_Intestine__H3K4me1	5.52152247668e-08	9.16899020363e-08	0.273522083898
Psoas_Muscle__H3K4me1	4.66037297503e-08	7.76116213737e-08	0.274095324737
Heart-Atrial_ENTEX__H3K4me1	1.33705622018e-07	2.30965468497e-07	0.281328745369
Adipose_Nuclei__H3K4me1	2.62949986888e-08	4.62961309109e-08	0.28502631108
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K27ac	3.44304340072e-08	6.20771834226e-08	0.289570764824
Esoph-GJ_ENTEX__H3K4me3	8.00143040991e-08	1.45836686308e-07	0.291620464985
Cortex_derived_primary_cultured_neurospheres__H3K4me1	2.65449989411e-08	4.84191291331e-08	0.291765718092
Rectal_Smooth_Muscle__H3K4me1	3.21866320266e-08	6.09356066645e-08	0.298677733005
Vagina_ENTEX__H3K4me3	9.55105351071e-08	1.81162493984e-07	0.299024157243
Fetal_Stomach__H3K27ac	2.96133680283e-08	5.67455724029e-08	0.300883146795
Foreskin_Keratinocyte_Primary_Cells_skin02__H3K4me1	3.05820120572e-08	5.95850989664e-08	0.303888461951
Fetal_Muscle_Trunk__H3K4me3	1.26713258255e-07	2.57279370178e-07	0.311178609063
Brain_Hippocampus_Middle__H3K27ac	1.82549175521e-08	3.73934016183e-08	0.312709216806
Brain_Substantia_Nigra__H3K27ac	1.69521407006e-08	3.52306802161e-08	0.315195880641
Brain_Dorsolateral_Prefrontal_Cortex__H3K9ac	6.50876418439e-08	1.36713380168e-07	0.317005733162
Esoph-Muscularis_ENTEX__H3K4me3	7.06369785323e-08	1.50440966849e-07	0.319344398707
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K4me3	6.09309916356e-08	1.29907119529e-07	0.319522293322
Primary_monocytes_from_peripheral_blood__DNase	5.44043450705e-08	1.17822262734e-07	0.32213056322
Brain_Substantia_Nigra__H3K36me3	4.88391985407e-08	1.06419908527e-07	0.323142521242
Fetal_Adrenal_Gland__H3K4me1	1.89725461211e-08	4.2057497295e-08	0.325955233763
Brain_Anterior_Caudate__H3K36me3	2.7238263962e-08	6.12940336994e-08	0.328381451283
Stomach_Smooth_Muscle__H3K36me3	2.93542372684e-08	6.64524512011e-08	0.329341231719
Primary_T_cells_from_cord_blood__H3K36me3	3.76170239269e-08	8.84155206743e-08	0.335251691131
Liver__H3K4me3	2.97542836201e-08	7.01999795529e-08	0.335837489605
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K4me3	5.84363301661e-08	1.40374053254e-07	0.338598864086
Pancreas__DNase	4.89986230708e-08	1.18965051127e-07	0.340215853585
Brain_Hippocampus_Middle__H3K4me1	1.36434915693e-08	3.40489869328e-08	0.344319829538
Brain_Cingulate_Gyrus__H3K9ac	4.43938082273e-08	1.119317733e-07	0.345825734424
Colon-Sigm_ENTEX__H3K4me1	9.04560338545e-08	2.32801924208e-07	0.348803185362
Esoph-Muscularis_ENTEX__H3K36me3	2.17107047347e-08	5.63468146848e-08	0.350005759638
Brain_Inferior_Temporal_Lobe__H3K27ac	1.36914807695e-08	3.58070613018e-08	0.351094145524
Esoph-Mucosa_ENTEX__H3K27ac	2.06943955408e-08	5.54989983439e-08	0.354619354817
Fetal_Intestine_Small__H3K36me3	1.17281387484e-08	3.27971939924e-08	0.360322911791
Spleen__H3K36me3	1.72212156471e-08	4.91353985908e-08	0.362987407283
Ovary__DNase	2.89804796702e-08	8.35931909328e-08	0.364414105828
Lung__H3K36me3	2.62910547204e-08	7.60514473097e-08	0.364783749269
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K27ac	2.03955170445e-08	5.90907704408e-08	0.364988655266
Placenta__H3K27ac	1.20570219283e-08	3.74645232593e-08	0.373792619401
Nerve-Tibial_ENTEX__H3K36me3	1.99567435382e-08	6.29694044539e-08	0.375649261585
Fetal_Adrenal_Gland__H3K36me3	1.55019091463e-08	5.03344424414e-08	0.379049474125
Primary_B_cells_from_cord_blood__H3K4me1	1.40260982812e-08	4.63082266999e-08	0.380988496112
Spleen_ENTEX__H3K4me3	1.88238327707e-08	6.2490876239e-08	0.381621350365
Primary_monocytes_from_peripheral_blood__H3K27ac	1.95925138748e-08	6.6480102397e-08	0.384106775708
Aorta_ENTEX__H3K36me3	1.1721301138e-08	4.0434428695e-08	0.385952423027
Brain_Anterior_Caudate__H3K9ac	2.70640891947e-08	9.5516550834e-08	0.388456384702
Brain_Cingulate_Gyrus__H3K36me3	2.04866351804e-08	7.26777288813e-08	0.389016512746
Mammary_ENTEX__H3K4me3	3.04177428312e-08	1.09557815314e-07	0.390643972765
Brain_Inferior_Temporal_Lobe__H3K4me1	1.52280383877e-08	5.49037512283e-08	0.390752308117
Skeletal_Muscle_Female__H3K36me3	1.40101777999e-08	5.13758997976e-08	0.392542142364
Spleen_ENTEX__H3K4me1	3.10734881983e-08	1.1633333943e-07	0.394693260327
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__H3K4me1	1.09054162677e-08	4.09142396155e-08	0.39491040992
Fetal_Brain_Male__H3K4me3	8.54818713723e-08	3.24267315184e-07	0.396038129455
Gastric__H3K27ac	2.50966783858e-08	9.76762899099e-08	0.398613602925
Primary_Natural_Killer_cells_from_peripheral_blood__H3K36me3	9.77396056133e-09	4.05724072666e-08	0.404815664894
Primary_hematopoietic_stem_cells_short_term_culture__H3K4me1	1.11203106437e-08	4.6492993939e-08	0.405482034929
Spleen__H3K4me3	2.8194333489e-08	1.18731881299e-07	0.406149121154
Breast_Myoepithelial_Primary_Cells__H3K9ac	2.90042890076e-08	1.23824133511e-07	0.407400196828
Mammary_ENTEX__H3K4me1	2.02080484488e-08	9.57206249176e-08	0.416398813831
Primary_hematopoietic_stem_cells__H3K4me1	1.7191388784e-08	8.18165250996e-08	0.416786528594
Primary_monocytes_from_peripheral_blood__H3K4me1	6.8024675158e-09	3.42462882988e-08	0.42127463864
Brain_Angular_Gyrus__H3K27ac	8.75350051374e-09	4.43025212596e-08	0.421685001971
Brain_Dorsolateral_Prefrontal_Cortex__H3K27ac	9.55391760013e-09	4.88844996727e-08	0.422524805006
Primary_neutrophils_from_peripheral_blood__H3K4me1	6.34074593523e-09	3.25000871748e-08	0.42265758508
Adrenal_gland_ENTEX__H3K27ac	6.45274063108e-09	3.63612078612e-08	0.429572669543
Esoph-Muscularis_ENTEX__H3K4me1	7.11156599962e-09	4.06647017139e-08	0.430585774854
Gastric__H3K4me1	1.4558272542e-08	9.11562397799e-08	0.436556016891
Duodenum_Smooth_Muscle__H3K4me1	1.16839036846e-08	7.32563760811e-08	0.436640104753
Fetal_Stomach__DNase	1.9071227911e-08	1.22272519804e-07	0.43802709965
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K4me1	6.73062399199e-09	4.39744913509e-08	0.439176480894
liver_ENTEX__H3K27ac	4.68394967951e-09	3.14587522683e-08	0.440819513039
Aorta__H3K4me3	3.56499595491e-08	2.42747349956e-07	0.441621126307
Ovary__H3K27ac	8.95561970263e-09	6.3168394543e-08	0.443629362491
Primary_T_helper_naive_cells_from_peripheral_blood_2__H3K36me3	6.17427503471e-09	4.56148745249e-08	0.446164962076
Brain_Dorsolateral_Prefrontal_Cortex__H3K36me3	9.8113293326e-09	7.28536818019e-08	0.446435723892
Lung__H3K4me3	2.61206042311e-08	2.01943563498e-07	0.448541913551
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K36me3	1.59921763138e-08	1.29948388478e-07	0.451027575949
Esoph-Muscularis_ENTEX__H3K27ac	6.63993430818e-09	5.51204171928e-08	0.452058456265
Spleen__H3K4me1	6.65390369443e-09	5.62796632494e-08	0.45294299789
Brain_Cingulate_Gyrus__H3K4me1	5.22824051741e-09	4.51132301135e-08	0.453869260805
Brain_Substantia_Nigra__H3K9ac	1.26858805981e-08	1.09880656877e-07	0.454043652217
Colon_Smooth_Muscle__H3K36me3	8.46167934745e-09	7.40558846695e-08	0.454515556257
Heart-LV_ENTEX__H3K4me1	7.69494581597e-09	6.85134414564e-08	0.455287642335
Primary_hematopoietic_stem_cells_short_term_culture__H3K4me3	1.80302668403e-08	1.63781698075e-07	0.456170113832
Primary_mononuclear_cells_from_peripheral_blood__H3K36me3	4.25668658575e-09	3.89927453414e-08	0.456535367332
Pancreatic_Islets__H3K36me3	9.18606290432e-09	9.12600622132e-08	0.459910943668
Brain_Cingulate_Gyrus__H3K27ac	3.8977752294e-09	3.95524036488e-08	0.460748931236
Placenta__H3K36me3	4.84629521298e-09	5.20852411927e-08	0.462933723093
NHLF_Lung_Fibroblast_Primary_Cells__H3K4me1	6.02855689288e-09	7.00237553892e-08	0.465696234314
Fetal_Heart__H3K4me1	2.4453429801e-09	3.06416969836e-08	0.468196402828
Brain_Substantia_Nigra__H3K4me3	4.84382882177e-09	1.20878462842e-07	0.484017904991
Fetal_Thymus__H3K27ac	1.03980529125e-09	5.25744610535e-08	0.492110328024
Foreskin_Melanocyte_Primary_Cells_skin01__H3K36me3	1.63323630213e-09	8.89557351692e-08	0.492675790842
Pancreatic_Islets__H3K4me3	3.46703375438e-09	1.98147325709e-07	0.493019962422
Thymus__H3K27ac	6.23999700716e-10	8.79508037313e-08	0.497169579304
Primary_T_helper_17_cells_PMA-I_stimulated__H3K36me3	2.56818149548e-10	4.76827552821e-08	0.497851317058
Spleen_ENTEX__H3K36me3	1.49525706007e-10	3.02232009947e-08	0.498026288387
Placenta__H3K4me1	1.83513221263e-10	4.38979474771e-08	0.498332246177
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__DNase	3.68768914151e-11	1.14337467651e-07	0.499871330447
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K36me3	-2.44816400944e-10	2.81821559849e-08	0.50346553986
Fetal_Thymus__H3K4me1	-6.05164137989e-10	3.32926340578e-08	0.507251221596
Stomach_ENTEX__H3K4me1	-1.05245284598e-09	5.11623388534e-08	0.508206003435
Brain_Substantia_Nigra__H3K4me1	-9.67316043144e-10	3.91109786084e-08	0.509865872513
Small_Intestine__H3K27ac	-2.44014955629e-09	7.93427638113e-08	0.512267349209
Rectal_Smooth_Muscle__H3K9ac	-5.38503652962e-09	1.72637499549e-07	0.512442084881
liver_ENTEX__H3K4me3	-2.8374676238e-09	8.21095952716e-08	0.513783535769
Fetal_Lung__H3K4me3	-6.01661559481e-09	1.30265392831e-07	0.51841954457
Thyroid_gland_ENTEX__H3K36me3	-2.52657832358e-09	5.01943251657e-08	0.520072656243
Gastric__H3K36me3	-3.41852230563e-09	6.62778731373e-08	0.520567778734
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K9ac	-4.69289290543e-09	9.02032549928e-08	0.520745916198
Stomach_Smooth_Muscle__H3K9ac	-8.76394817984e-09	1.42635144815e-07	0.524496843403
Colon_Smooth_Muscle__H3K4me1	-2.64752120641e-09	4.18917460136e-08	0.525196024609
Primary_monocytes_from_peripheral_blood__H3K36me3	-2.19921044657e-09	3.22485499034e-08	0.527185050509
Breast_Myoepithelial_Primary_Cells__H3K4me3	-9.38670733188e-09	1.32269877589e-07	0.528287722311
Stomach_Mucosa__H3K9ac	-8.52794801217e-09	1.06796457128e-07	0.531822655803
Testis_ENTEX__H3K27ac	-2.48189788826e-09	2.85452770271e-08	0.534642785615
Nerve-Tibial_ENTEX__H3K4me3	-1.41161496827e-08	1.60017453669e-07	0.53514762378
Esophagus__H3K27ac	-6.07186520002e-09	6.80122832307e-08	0.535568719959
Brain_Angular_Gyrus__H3K9ac	-8.91717772193e-09	9.91849085897e-08	0.535818479902
Stomach_ENTEX__H3K27ac	-4.24290433353e-09	4.41623348413e-08	0.538269568783
Primary_T_regulatory_cells_from_peripheral_blood__H3K36me3	-3.65973369587e-09	3.59066309468e-08	0.540591347987
NHLF_Lung_Fibroblast_Primary_Cells__H3K27ac	-6.7884183709e-09	6.11569907446e-08	0.54419177735
Vagina_ENTEX__H3K36me3	-1.5441129202e-08	1.37542330109e-07	0.544693179517
Nerve-Tibial_ENTEX__H3K4me1	-5.85753703245e-09	4.03577373541e-08	0.55769997844
HMEC_Mammary_Epithelial_Primary_Cells__H3K9ac	-1.94769773967e-08	1.19815591795e-07	0.564566752595
Primary_B_cells_from_peripheral_blood__H3K4me3	-3.08414988394e-08	1.87040528687e-07	0.565485530572
Duodenum_Mucosa__H3K4me1	-9.68465912109e-09	5.32869304973e-08	0.572108766436
Pancreatic_Islets__H3K27ac	-2.38162658276e-08	1.2523981941e-07	0.57541019298
Foreskin_Melanocyte_Primary_Cells_skin03__H3K36me3	-7.09105902861e-09	3.65757584191e-08	0.576862412386
Ovary_ENTEX__H3K4me3	-4.02261729183e-08	2.06094353992e-07	0.577375267762
NHLF_Lung_Fibroblast_Primary_Cells__H3K4me3	-4.06573071797e-08	2.03870390194e-07	0.579035719068
Foreskin_Melanocyte_Primary_Cells_skin01__H3K4me1	-1.89381883268e-08	9.05979859925e-08	0.582789707083
Fetal_Kidney__H3K36me3	-3.2722786635e-08	1.54362605346e-07	0.583941212232
Pancreatic_Islets__H3K9ac	-4.68282074669e-08	2.20319017851e-07	0.584159951009
Foreskin_Melanocyte_Primary_Cells_skin03__H3K4me1	-8.00567504869e-09	3.60350335104e-08	0.587906760084
NHLF_Lung_Fibroblast_Primary_Cells__H3K9ac	-3.72509023819e-08	1.66687643633e-07	0.588417970763
Foreskin_Fibroblast_Primary_Cells_skin02__H3K4me3	-1.5941145018e-08	6.32573818908e-08	0.599481207985
Pancreas__H3K36me3	-2.1320761654e-08	8.291447299e-08	0.601465274149
HMEC_Mammary_Epithelial_Primary_Cells__H3K4me1	-1.41031742023e-08	5.27163140597e-08	0.605469284993
