Name	Coefficient	Coefficient_std_error	Coefficient_P_value	partition
Right_Ventricle__H3K4me1	1.07630092692e-08	6.86757749971e-08	0.437731948329	9
Ganglion_Eminence_derived_primary_cultured_neurospheres__H3K4me1	1.0814841279e-08	7.03454755011e-08	0.438907776356	9
Brain_Dorsolateral_Prefrontal_Cortex__H3K36me3	1.12877685532e-08	7.40245350383e-08	0.439401478628	9
Duodenum_Mucosa__H3K9ac	1.97771776296e-08	1.32845345066e-07	0.440826648382	9
Colonic_Mucosa__H3K36me3	1.22617294583e-08	8.32067285715e-08	0.44142210766	9
Vagina_ENTEX__H3K27ac	6.89500329635e-09	4.79705950127e-08	0.442855279088	9
Esophagus__H3K27ac	1.01488404597e-08	7.59565334326e-08	0.446853988771	9
Esophagus__H3K4me1	1.14269953865e-08	8.89292311183e-08	0.44887847689	9
Fetal_Thymus__H3K4me3	1.81483633158e-08	1.4363075473e-07	0.449725738159	9
Brain_Angular_Gyrus__H3K36me3	9.17010292916e-09	7.82281818279e-08	0.45334186929	9
Prostate_ENTEX__H3K4me3	2.42666127684e-08	2.07794170101e-07	0.453516415479	9
Duodenum_Smooth_Muscle__H3K36me3	8.65895107094e-09	7.42679737007e-08	0.453592225076	9
Fetal_Thymus__H3K27ac	5.94455414182e-09	5.23455720369e-08	0.454791852594	9
Heart-Atrial_ENTEX__H3K27ac	3.16904483288e-09	3.65583150546e-08	0.465461088051	9
Fetal_Stomach__H3K27ac	5.10562759578e-09	6.31892153029e-08	0.467800887906	9
Adipose_Nuclei__H3K9ac	9.56096137759e-09	1.35085345201e-07	0.471787542326	9
Skeletal_Muscle_Female__H3K36me3	2.99320918688e-09	5.07739125458e-08	0.476495283788	9
Adipose_Nuclei__H3K4me1	2.96870323386e-09	5.40160025151e-08	0.47808528543	9
Gastric__H3K27ac	2.25275077269e-09	1.04754961882e-07	0.49142142531	9
Rectal_Mucosa_Donor_31__H3K36me3	8.27315409608e-10	5.81784061965e-08	0.49432710529	9
Foreskin_Fibroblast_Primary_Cells_skin01__H3K4me3	7.44530712578e-10	9.52789000141e-08	0.496882607194	9
Pancreas__H3K4me3	-4.0412359129e-09	2.03295826458e-07	0.507929890764	9
Primary_T_cells_from_cord_blood__H3K36me3	-2.35525671665e-09	9.4067843612e-08	0.509987614107	9
Thyroid_gland_ENTEX__H3K4me3	-4.03062283378e-09	1.56359584029e-07	0.51028275822	9
Nerve-Tibial_ENTEX__H3K36me3	-1.83620905877e-09	5.6296797433e-08	0.513009826467	9
Colon-TV_ENTEX__H3K4me3	-6.05774003495e-09	1.77253065139e-07	0.513631461127	9
Colon-TV_ENTEX__H3K4me1	-4.61896153595e-09	1.30213971126e-07	0.514148348829	9
liver_ENTEX__H3K27ac	-1.29037580613e-09	3.35580362718e-08	0.515336375277	9
Foreskin_Fibroblast_Primary_Cells_skin01__H3K27ac	-3.06759805478e-09	5.76334327467e-08	0.521224086675	9
NHLF_Lung_Fibroblast_Primary_Cells__H3K9ac	-1.4639752531e-08	2.46248883554e-07	0.523703570055	9
Psoas_Muscle__H3K36me3	-8.15735644391e-09	1.17049460317e-07	0.527780409858	9
Psoas_Muscle__H3K4me1	-6.16160732787e-09	7.99733342651e-08	0.530706434065	9
Ganglion_Eminence_derived_primary_cultured_neurospheres__H3K36me3	-4.04084522521e-09	5.16365107704e-08	0.531187625429	9
Brain_Substantia_Nigra__H3K36me3	-8.40189262055e-09	9.61188689683e-08	0.534827777822	9
Cortex_derived_primary_cultured_neurospheres__H3K4me1	-4.3330447429e-09	4.79565960216e-08	0.535996833554	9
liver_ENTEX__H3K4me3	-9.5383611203e-09	8.82793332814e-08	0.543020992771	9
Fetal_Lung__DNase	-9.81563660594e-09	8.77793691784e-08	0.54451760175	9
Fetal_Muscle_Trunk__H3K4me1	-4.64892916299e-09	4.09093109731e-08	0.545238363519	9
Fetal_Intestine_Small__H3K36me3	-3.95860440354e-09	3.40826548526e-08	0.546232053019	9
Brain_Hippocampus_Middle__H3K36me3	-7.08607982389e-09	6.07083236089e-08	0.546460362935	9
Fetal_Kidney__H3K4me3	-2.80402345871e-08	2.19022186192e-07	0.550935259677	9
Brain_Inferior_Temporal_Lobe__H3K36me3	-7.86355435018e-09	6.12977341817e-08	0.55103811789	9
Rectal_Mucosa_Donor_31__H3K4me3	-2.13095238124e-08	1.60722816249e-07	0.55273942155	9
Osteoblast_Primary_Cells__H3K4me3	-1.98858596186e-08	1.47821682065e-07	0.553506673585	9
Primary_T_helper_memory_cells_from_peripheral_blood_2__H3K4me3	-2.53463756845e-08	1.67780235852e-07	0.560039317475	9
Colon_Smooth_Muscle__H3K36me3	-1.0890163635e-08	7.05876276197e-08	0.561304983245	9
Colon-TV_ENTEX__H3K36me3	-1.23070091452e-08	7.07055553835e-08	0.569090846649	9
Primary_monocytes_from_peripheral_blood__H3K4me3	-4.47402950869e-08	2.07928710128e-07	0.585183124849	9
Primary_Natural_Killer_cells_from_peripheral_blood__DNase	-3.11924335638e-08	1.39187176858e-07	0.588661895156	9
Duodenum_Smooth_Muscle__H3K4me3	-1.96238343428e-08	8.66228348651e-08	0.589610608554	9
Spleen__H3K36me3	-1.48115213851e-08	6.17717254763e-08	0.594748947751	9
Esoph-Mucosa_ENTEX__H3K36me3	-1.92618286444e-08	7.55700607795e-08	0.600594824482	9
Fetal_Lung__H3K4me3	-4.44960847333e-08	1.70354873493e-07	0.603029484354	9
Breast_Myoepithelial_Primary_Cells__H3K36me3	-1.08927987719e-08	4.16939964383e-08	0.603052378676	9
Primary_monocytes_from_peripheral_blood__DNase	-3.76571206536e-08	1.39632906955e-07	0.606299305809	9
Placenta_Amnion__H3K4me1	-1.39261254132e-08	5.10227409938e-08	0.607550168993	9
Skeletal_Muscle_Female__H3K27ac	-1.31595817546e-08	4.65304246993e-08	0.611341328872	9
NHLF_Lung_Fibroblast_Primary_Cells__H3K36me3	-3.13971928069e-08	1.07794996865e-07	0.614576677283	9
Mammary_ENTEX__H3K4me3	-3.64538295103e-08	1.24867140996e-07	0.61483410657	9
liver_ENTEX__H3K4me1	-5.11728407134e-08	1.73182391591e-07	0.616188387362	9
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K36me3	-3.98391303803e-08	1.30560537363e-07	0.619869909664	9
Gastric__H3K4me1	-2.90734138639e-08	9.44871662823e-08	0.620843533587	9
Adrenal_gland_ENTEX__H3K4me3	-4.26539537723e-08	1.2765167324e-07	0.630864293529	9
Primary_monocytes_from_peripheral_blood__H3K36me3	-1.11928318009e-08	3.34647201214e-08	0.630986262027	9
SI-Term-Ileum_ENTEX__H3K27ac	-1.5953014497e-08	4.75624285657e-08	0.631342882769	9
Fetal_Heart__H3K9ac	-2.13513456111e-08	6.35594103633e-08	0.631537181827	9
Primary_T_killer_naive_cells_from_peripheral_blood__H3K27ac	-3.79733480496e-08	1.11554593397e-07	0.633222895683	9
Brain_Cingulate_Gyrus__H3K36me3	-2.50473068691e-08	7.16289509577e-08	0.636711066834	9
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K27ac	-1.88093313454e-08	5.2138211224e-08	0.640860209796	9
Primary_mononuclear_cells_from_peripheral_blood__H3K36me3	-1.70366136612e-08	4.67280446967e-08	0.642291546044	9
Brain_Anterior_Caudate__H3K36me3	-2.55978714859e-08	6.78524032239e-08	0.647009111671	9
NHEK-Epidermal_Keratinocyte_Primary_Cells__H3K9ac	-3.12657881926e-08	8.2278967417e-08	0.648026302611	9
skeletal_muscle_ENTEX__H3K36me3	-1.28300187262e-08	3.31039610732e-08	0.650831930192	9
Skeletal_Muscle_Male__H3K36me3	-2.54479370891e-08	6.49672973507e-08	0.65236145811	9
Gastric__DNase	-6.72998311734e-08	1.6709876247e-07	0.656435697697	9
Uterus_ENTEX__H3K4me3	-1.09361272358e-07	2.65115941162e-07	0.660014817943	9
Foreskin_Keratinocyte_Primary_Cells_skin03__H3K27ac	-2.44098392838e-08	5.45682271011e-08	0.672680498972	9
Stomach_ENTEX__H3K4me3	-7.00901328221e-08	1.56104288742e-07	0.673282570865	9
Thyroid_gland_ENTEX__H3K36me3	-2.52808138216e-08	5.58967424745e-08	0.674465296668	9
Primary_T_cells_effector_memory_enriched_from_peripheral_blood__H3K4me3	-7.4906958739e-08	1.61680543327e-07	0.678426131682	9
Foreskin_Melanocyte_Primary_Cells_skin01__DNase	-4.00112092374e-08	8.32020260117e-08	0.684703458326	9
Fetal_Brain_Male__H3K36me3	-8.94214407183e-08	1.82194564985e-07	0.688216720945	9
Right_Atrium__H3K36me3	-6.03877466133e-08	1.20379738616e-07	0.692040939734	9
NHLF_Lung_Fibroblast_Primary_Cells__H3K4me3	-1.37120561863e-07	2.67180940784e-07	0.696098610441	9
Fetal_Stomach__DNase	-7.07123827957e-08	1.36681759877e-07	0.697544261549	9
Prostate_ENTEX__H3K27ac	-3.0960112068e-08	5.85266921922e-08	0.701594263849	9
Stomach_Smooth_Muscle__H3K36me3	-3.3836113779e-08	6.37181979859e-08	0.702300129944	9
Spleen__H3K4me1	-3.19045003318e-08	5.92580762507e-08	0.704849257718	9
Aorta_ENTEX__H3K36me3	-2.19362893528e-08	3.89289453775e-08	0.713451271599	9
Primary_neutrophils_from_peripheral_blood__H3K36me3	-1.6619148219e-08	2.92496419188e-08	0.715044630734	9
Stomach_Smooth_Muscle__H3K9ac	-7.8690416582e-08	1.3715663187e-07	0.716923608412	9
Heart-Atrial_ENTEX__H3K4me1	-1.35519002919e-07	2.31971221789e-07	0.720459171185	9
Fetal_Adrenal_Gland__H3K4me1	-2.62233857437e-08	4.44243578646e-08	0.722502871147	9
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K9ac	-9.70433152705e-08	1.63416108077e-07	0.723691034707	9
Fetal_Adrenal_Gland__H3K27ac	-2.46829346622e-08	4.1499042307e-08	0.724005812528	9
Stomach_ENTEX__H3K4me1	-3.30837689564e-08	5.4611612748e-08	0.727676543195	9
Primary_Natural_Killer_cells_from_peripheral_blood__H3K4me3	-1.14280605705e-07	1.87817796491e-07	0.728560532327	9
Fetal_Thymus__DNase	-5.56542750612e-08	9.02502138527e-08	0.731272608236	9
Ovary__H3K4me3	-1.34221538977e-07	2.16083009964e-07	0.732751934297	9
Thymus__H3K27ac	-5.48132674155e-08	8.81429705787e-08	0.732985571068	9
Skeletal_Muscle_Female__H3K4me3	-7.37457545179e-08	1.16893180721e-07	0.735941021591	9
Liver__H3K36me3	-2.42159781168e-08	3.79572397271e-08	0.738256807411	9
Mammary_ENTEX__H3K27ac	-2.74362588607e-08	4.1954902566e-08	0.743426841144	9
Fetal_Lung__H3K9ac	-9.74160855371e-08	1.48420853114e-07	0.744200650243	9
Rectal_Smooth_Muscle__H3K9ac	-1.38287675593e-07	2.10661103173e-07	0.744231455883	9
Skeletal_Muscle_Male__H3K4me1	-3.18445698578e-08	4.80900877029e-08	0.746073900975	9
Primary_T_killer_naive_cells_from_peripheral_blood__H3K36me3	-5.05970915683e-08	7.63297176622e-08	0.746294818599	9
Fetal_Heart__H3K4me3	-6.55371914152e-08	9.81134787939e-08	0.74792470546	9
Skeletal_Muscle_Female__H3K4me1	-2.62593089203e-08	3.85141158036e-08	0.752320446811	9
Sigmoid_Colon__H3K36me3	-4.93516002871e-08	7.22257003229e-08	0.752790387478	9
Colon-Sigm_ENTEX__H3K36me3	-4.96374577692e-08	7.24206783261e-08	0.753455642828	9
SI-Term-Ileum_ENTEX__H3K4me3	-9.42028578883e-08	1.3709013865e-07	0.754009041997	9
Prostate_ENTEX__H3K36me3	-2.70959245736e-07	3.91703397203e-07	0.755451563159	9
Skeletal_Muscle_Male__H3K9ac	-4.63063946718e-08	6.66865735602e-08	0.756280721126	9
Primary_Natural_Killer_cells_from_peripheral_blood__H3K27ac	-4.70904200116e-08	6.62005387276e-08	0.761560074268	9
Pancreas_ENTEX__H3K4me3	-1.08779223904e-07	1.52140558464e-07	0.762692888354	9
Primary_T_helper_cells_from_peripheral_blood__H3K36me3	-2.77780512341e-08	3.85778670483e-08	0.764253357856	9
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__DNase	-8.84039416332e-08	1.21220283139e-07	0.767085841344	9
Sigmoid_Colon__H3K4me1	-1.06765696189e-07	1.46324577809e-07	0.767197857567	9
Primary_T_helper_cells_from_peripheral_blood__H3K4me3	-1.20290197491e-07	1.63363433167e-07	0.769236544493	9
Heart-LV_ENTEX__H3K4me1	-5.67704489169e-08	7.63115296133e-08	0.771540637896	9
Lung__H3K4me3	-1.59318278354e-07	2.0323125333e-07	0.783458255109	9
Primary_T_helper_naive_cells_from_peripheral_blood_1__H3K36me3	-5.09489191958e-08	6.42460350958e-08	0.78611931087	9
Rectal_Mucosa_Donor_31__H3K27ac	-5.25770642064e-08	6.57181611918e-08	0.788155776867	9
Primary_B_cells_from_cord_blood__H3K36me3	-9.08857684495e-08	1.13437971319e-07	0.788490191297	9
Primary_T_killer_naive_cells_from_peripheral_blood__H3K4me3	-1.6607474239e-07	2.03328845027e-07	0.792972648784	9
Primary_T_helper_naive_cells_from_peripheral_blood_1__H3K4me3	-1.38070774756e-07	1.67973914969e-07	0.794455142024	9
Lung_ENTEX__H3K4me1	-3.65757897039e-08	4.43671366404e-08	0.795140784387	9
liver_ENTEX__H3K36me3	-4.4266108242e-08	5.32734586581e-08	0.796991255752	9
Primary_mononuclear_cells_from_peripheral_blood__H3K27ac	-1.17034337419e-07	1.40035500396e-07	0.798351552756	9
Placenta__H3K4me3	-1.90336307514e-07	2.26554476086e-07	0.799583604917	9
Primary_T_helper_cells_from_peripheral_blood__H3K27ac	-6.87708092456e-08	8.14624055703e-08	0.800722017902	9
Primary_hematopoietic_stem_cells__H3K4me1	-6.42705306101e-08	7.60067573277e-08	0.801109161368	9
Liver__H3K4me3	-6.6449083109e-08	7.83147404871e-08	0.801916751356	9
Spleen_ENTEX__H3K36me3	-2.39646700198e-08	2.80062633813e-08	0.803915269737	9
Fetal_Intestine_Small__H3K4me3	-1.77404629454e-07	2.03240631226e-07	0.808635684995	9
Sigmoid_Colon__H3K4me3	-2.28752009647e-07	2.60113290469e-07	0.810416516865	9
Small_Intestine__DNase	-9.00085655331e-08	1.02335891716e-07	0.810445869094	9
Psoas_Muscle__H3K27ac	-6.0913709246e-08	6.86375777578e-08	0.812586723534	9
Rectal_Mucosa_Donor_29__H3K4me1	-7.49429306389e-08	8.39211456711e-08	0.814075713168	9
Adrenal_gland_ENTEX__H3K27ac	-3.46302155264e-08	3.85848082184e-08	0.815276333395	9
Fetal_Heart__H3K4me1	-2.86935763774e-08	3.18514002557e-08	0.816167984519	9
Fetal_Thymus__H3K4me1	-3.03032713986e-08	3.32229850738e-08	0.819146608576	9
Colonic_Mucosa__H3K4me3	-1.50860140646e-07	1.63635032928e-07	0.821717606203	9
Lung_ENTEX__H3K27ac	-3.45534559567e-08	3.67861610097e-08	0.826213130087	9
Lung_ENTEX__H3K4me3	-1.84914304068e-07	1.96481480639e-07	0.826680471722	9
Foreskin_Melanocyte_Primary_Cells_skin01__H3K27ac	-1.33284968497e-07	1.4086854746e-07	0.827967926129	9
Primary_T_helper_naive_cells_from_peripheral_blood_2__H3K36me3	-4.63319786672e-08	4.89307893215e-08	0.828152080759	9
Duodenum_Mucosa__H3K4me1	-6.21336770396e-08	6.5091445838e-08	0.830099820814	9
Skin_tissue_ENTEX__H3K4me3	-1.73106113167e-07	1.78957997476e-07	0.833303017078	9
Primary_T_cells_from_peripheral_blood__H3K4me3	-1.44052426065e-07	1.48909420641e-07	0.833323670526	9
Primary_T_helper_naive_cells_from_peripheral_blood_2__H3K4me3	-1.6306444968e-07	1.66870814351e-07	0.835762389719	9
Primary_T_killer_naive_cells_from_peripheral_blood__H3K9ac	-1.65289302555e-07	1.67391847828e-07	0.838286356663	9
Spleen__H3K4me3	-1.1845590409e-07	1.19816048217e-07	0.838582319238	9
Heart-LV_ENTEX__H3K27ac	-4.29521926685e-08	4.31454671293e-08	0.84025838608	9
NHDF-Ad_Adult_Dermal_Fibroblast_Primary_Cells__H3K4me3	-2.19214483381e-07	2.17066122422e-07	0.843727743445	9
Colonic_Mucosa__H3K9ac	-1.79803308778e-07	1.77924309162e-07	0.843886625665	9
Foreskin_Melanocyte_Primary_Cells_skin03__H3K27ac	-6.38706682367e-08	6.27209322493e-08	0.84573965413	9
Primary_B_cells_from_cord_blood__H3K4me3	-1.96453659388e-07	1.90159460461e-07	0.849221350857	9
skeletal_muscle_ENTEX__H3K4me1	-2.63397571023e-08	2.51676709661e-08	0.85235128176	9
Testis_ENTEX__H3K27ac	-3.53981508577e-08	3.30373615765e-08	0.858018264483	9
Colon-TV_ENTEX__H3K27ac	-4.43261351735e-08	4.11625623706e-08	0.859227605891	9
Right_Ventricle__H3K27ac	-7.06170642805e-08	6.54420469861e-08	0.859723490872	9
Fetal_Adrenal_Gland__H3K4me3	-2.51056944903e-07	2.3245887449e-07	0.859930212976	9
Colonic_Mucosa__H3K4me1	-9.34646663983e-08	8.58113677054e-08	0.861964388129	9
Pancreas_ENTEX__H3K36me3	-5.14496172949e-08	4.68875759591e-08	0.863744306248	9
Mammary_ENTEX__H3K4me1	-1.15013249198e-07	1.04180613134e-07	0.865198959796	9
Placenta_Amnion__H3K4me3	-2.72243675917e-07	2.465552408e-07	0.865244499998	9
Pancreas__H3K36me3	-8.08998456974e-08	7.29927729021e-08	0.86613964523	9
Primary_T_helper_memory_cells_from_peripheral_blood_1__H3K36me3	-6.70474466795e-08	5.98418260169e-08	0.868730693533	9
Primary_T_killer_memory_cells_from_peripheral_blood__H3K4me3	-2.04576395651e-07	1.82187740715e-07	0.869257430217	9
Testis_ENTEX__H3K36me3	-2.80839801718e-07	2.48360392806e-07	0.87092516414	9
Primary_T_killer_memory_cells_from_peripheral_blood__H3K36me3	-8.58906116225e-08	7.55358711762e-08	0.872248361706	9
Placenta_Amnion__H3K27ac	-1.34315029784e-07	1.17796208373e-07	0.872905212032	9
Rectal_Mucosa_Donor_29__H3K36me3	-6.95256105441e-08	6.07693935907e-08	0.873706689368	9
Primary_T_helper_cells_PMA-I_stimulated__H3K36me3	-4.41476888762e-08	3.84325091506e-08	0.874661572461	9
Primary_T_cells_from_peripheral_blood__H3K4me1	-5.74122908799e-08	4.93915992378e-08	0.87746141654	9
Primary_T_cells_from_cord_blood__H3K4me3	-2.28651798208e-07	1.95750294283e-07	0.878612539814	9
Primary_T_regulatory_cells_from_peripheral_blood__H3K27ac	-6.05642651352e-08	5.18238514324e-08	0.87872891165	9
Left_Ventricle__H3K27ac	-5.98374634885e-08	5.10962764267e-08	0.879215257679	9
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__H3K27ac	-6.83909120762e-08	5.82035295225e-08	0.880008707663	9
Spleen_ENTEX__H3K27ac	-3.65945079516e-08	3.07439618443e-08	0.883035558982	9
Foreskin_Melanocyte_Primary_Cells_skin01__H3K4me3	-2.16140918253e-07	1.8077033667e-07	0.884086508484	9
Primary_T_regulatory_cells_from_peripheral_blood__H3K4me1	-5.89093548754e-08	4.9116935602e-08	0.884807850657	9
Fetal_Adrenal_Gland__DNase	-1.44178548279e-07	1.18816634556e-07	0.887521899071	9
Rectal_Mucosa_Donor_29__H3K4me3	-1.54005402071e-07	1.26032049525e-07	0.889137541094	9
Esoph-Muscularis_ENTEX__H3K4me1	-5.28860114936e-08	4.24509924678e-08	0.893583529254	9
Rectal_Mucosa_Donor_29__H3K27ac	-8.56575575871e-08	6.86739043003e-08	0.893857833782	9
Rectal_Mucosa_Donor_31__H3K9ac	-1.21100450911e-07	9.6359905067e-08	0.895578175278	9
Nerve-Tibial_ENTEX__H3K4me3	-2.21633917371e-07	1.76236862547e-07	0.895730170883	9
Primary_T_helper_naive_cells_from_peripheral_blood_1__H3K4me1	-6.06252515865e-08	4.8199259369e-08	0.895768789537	9
Colonic_Mucosa__H3K27ac	-1.12875232838e-07	8.97034502442e-08	0.895861142978	9
Fetal_Kidney__H3K9ac	-2.60709327025e-07	2.05309833537e-07	0.897928047041	9
Primary_Natural_Killer_cells_from_peripheral_blood__H3K36me3	-5.77901828393e-08	4.46966875771e-08	0.901984278383	9
Vagina_ENTEX__H3K36me3	-2.26698299566e-07	1.74785253852e-07	0.902686203213	9
Primary_T_helper_naive_cells_from_peripheral_blood_1__H3K27ac	-1.50746081786e-07	1.14765481623e-07	0.905495118673	9
Primary_T_helper_naive_cells_from_peripheral_blood_2__H3K4me1	-5.90400623932e-08	4.46291478523e-08	0.907066288586	9
Fetal_Intestine_Small__H3K27ac	-7.3405236796e-08	5.54369329389e-08	0.907268657881	9
Placenta_Amnion__H3K36me3	-7.78257567166e-08	5.81008944425e-08	0.909794927008	9
Foreskin_Melanocyte_Primary_Cells_skin03__H3K4me3	-2.22198314956e-07	1.65366360971e-07	0.910472924598	9
Small_Intestine__H3K4me3	-3.21565832658e-07	2.3742737396e-07	0.912191704671	9
Primary_B_cells_from_cord_blood__H3K4me1	-5.95801533842e-08	4.39407383976e-08	0.912437787481	9
Rectal_Mucosa_Donor_31__H3K4me1	-7.79584357277e-08	5.69970975344e-08	0.914306629085	9
Fetal_Intestine_Large__H3K4me3	-2.82169584407e-07	2.06018921176e-07	0.914598701218	9
Placenta__DNase	-1.17392597471e-07	8.53158185047e-08	0.915585611085	9
Colon-Sigm_ENTEX__H3K4me1	-4.25484699497e-07	3.09164716143e-07	0.915626254235	9
Esoph-Muscularis_ENTEX__H3K4me3	-2.14877846592e-07	1.54533476272e-07	0.917810515479	9
Primary_T_helper_cells_PMA-I_stimulated__H3K4me3	-1.32446264146e-07	9.51445338994e-08	0.918046873614	9
Primary_T_helper_naive_cells_from_peripheral_blood__H3K9ac	-1.96958807647e-07	1.40343887333e-07	0.919751411781	9
Sigmoid_Colon__H3K27ac	-1.25224740802e-07	8.85346477636e-08	0.921379967362	9
Primary_T_cells_effector_memory_enriched_from_peripheral_blood__H3K27ac	-9.88470873389e-08	6.9121435124e-08	0.923648621921	9
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__DNase	-1.91115932601e-07	1.33115077996e-07	0.924458933636	9
Ovary_ENTEX__H3K36me3	-2.74219902463e-07	1.88770722645e-07	0.926841076114	9
Ovary_ENTEX__H3K4me3	-3.22879738612e-07	2.22162007759e-07	0.926937064443	9
Primary_T_helper_naive_cells_from_peripheral_blood_2__H3K27ac	-8.98898847102e-08	6.14982211427e-08	0.928083678203	9
Primary_T_regulatory_cells_from_peripheral_blood__H3K36me3	-5.68590124931e-08	3.87796486171e-08	0.928704119965	9
Fetal_Intestine_Large__H3K27ac	-7.54689547702e-08	5.12772060649e-08	0.929460348265	9
Primary_T_helper_cells_from_peripheral_blood__H3K4me1	-6.32656399561e-08	4.27354183038e-08	0.930617130357	9
Primary_T_cells_from_peripheral_blood__H3K27ac	-9.78550019457e-08	6.46632794585e-08	0.934898383679	9
Esoph-GJ_ENTEX__H3K4me3	-2.10393407282e-07	1.38753670522e-07	0.935279352269	9
Primary_T_helper_memory_cells_from_peripheral_blood_1__H3K4me3	-2.14409172816e-07	1.40733301143e-07	0.936184935807	9
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Male__H3K4me1	-5.69133209957e-08	3.70480365434e-08	0.937755753082	9
Duodenum_Mucosa__H3K4me3	-1.74460213227e-07	1.13110246121e-07	0.938510683045	9
Primary_hematopoietic_stem_cells_short_term_culture__H3K4me3	-2.49092360684e-07	1.61434704442e-07	0.938583568774	9
Primary_T_killer_memory_cells_from_peripheral_blood__H3K4me1	-8.21631960476e-08	5.31760387655e-08	0.938841004781	9
Primary_T_cells_effector_memory_enriched_from_peripheral_blood__H3K4me1	-1.02226997776e-07	6.58204946993e-08	0.939802531586	9
Primary_T_helper_17_cells_PMA-I_stimulated__H3K4me3	-1.81053653355e-07	1.15058669733e-07	0.942207339889	9
Placenta__H3K36me3	-8.26219911261e-08	5.23099722062e-08	0.942885764694	9
Colon-Sigm_ENTEX__H3K4me3	-4.00599582168e-07	2.52819899558e-07	0.943462910258	9
Primary_T_killer_memory_cells_from_peripheral_blood__H3K27ac	-1.25992605856e-07	7.95041668715e-08	0.943486107192	9
Primary_T_regulatory_cells_from_peripheral_blood__H3K4me3	-1.63076925434e-07	1.02834096458e-07	0.943610542554	9
Primary_T_killer_naive_cells_from_peripheral_blood__H3K4me1	-6.69156579366e-08	4.20750393951e-08	0.944126367256	9
Primary_B_cells_from_peripheral_blood__H3K4me3	-2.87696944597e-07	1.80713914866e-07	0.944307891503	9
Psoas_Muscle__DNase	-1.54031762023e-07	9.55836072705e-08	0.946463215276	9
SI-Term-Ileum_ENTEX__H3K4me1	-1.17831571228e-07	7.21912840234e-08	0.948682716093	9
Primary_T_helper_memory_cells_from_peripheral_blood_2__H3K27ac	-1.10648108133e-07	6.76464630099e-08	0.949046930331	9
Primary_mononuclear_cells_from_peripheral_blood__H3K4me1	-2.4240710864e-07	1.46382557334e-07	0.951137426079	9
Primary_mononuclear_cells_from_peripheral_blood__H3K9ac	-2.07690685988e-07	1.25255807291e-07	0.951354606003	9
Fetal_Intestine_Small__DNase	-2.41605794944e-07	1.44610954055e-07	0.952612445834	9
Primary_T_cells_from_peripheral_blood__H3K36me3	-7.0367392294e-08	4.18728872026e-08	0.953569975264	9
Spleen_ENTEX__H3K4me1	-1.90578190877e-07	1.12998591707e-07	0.954155397679	9
Primary_hematopoietic_stem_cells_G-CSF-mobilized_Female__H3K4me1	-5.63946837423e-08	3.30290769955e-08	0.956128490142	9
Fetal_Intestine_Small__H3K4me1	-7.75512029612e-08	4.48701967849e-08	0.958036850429	9
Primary_T_helper_cells_PMA-I_stimulated__H3K4me1	-6.31143191189e-08	3.60753159502e-08	0.959899011357	9
Fetal_Intestine_Large__H3K4me1	-7.85422254366e-08	4.46714054467e-08	0.960645085708	9
Primary_T_helper_cells_PMA-I_stimulated__H3K27ac	-7.94838103656e-08	4.39429717706e-08	0.964758540794	9
Primary_T_cells_from_cord_blood__H3K4me1	-1.3334116677e-07	7.3568621566e-08	0.965043456757	9
Rectal_Mucosa_Donor_29__H3K9ac	-2.87453435442e-07	1.53924504306e-07	0.969083840387	9
Primary_T_cells_from_peripheral_blood__DNase	-1.97336358884e-07	1.04216873608e-07	0.970855385034	9
Adrenal_gland_ENTEX__H3K4me1	-9.46840307742e-08	4.92844019609e-08	0.972645264886	9
Primary_B_cells_from_peripheral_blood__H3K4me1	-7.35121230731e-08	3.75893748574e-08	0.974747525357	9
Primary_T_helper_memory_cells_from_peripheral_blood_2__H3K36me3	-1.47968517513e-07	7.53715335204e-08	0.975187854487	9
skeletal_muscle_ENTEX__H3K4me3	-1.40848228653e-07	7.12737743042e-08	0.97593154901	9
Primary_T_cells_from_cord_blood__DNase	-2.94809378928e-07	1.47835693065e-07	0.976933214042	9
Skeletal_Muscle_Female__H3K9ac	-1.92689504364e-07	9.59145558908e-08	0.977729863885	9
Placenta__H3K4me1	-9.91300323169e-08	4.92767670186e-08	0.977874171991	9
Primary_T_cells_effector_memory_enriched_from_peripheral_blood__H3K36me3	-1.05822647685e-07	5.22199130264e-08	0.978642227473	9
Primary_T_helper_memory_cells_from_peripheral_blood_1__H3K4me1	-8.24710781378e-08	3.95683605776e-08	0.981432113717	9
Fetal_Intestine_Large__DNase	-2.4647552878e-07	1.1674514471e-07	0.982623607414	9
Primary_B_cells_from_peripheral_blood__H3K36me3	-6.35950611145e-08	2.97887160248e-08	0.983614218974	9
Primary_T_helper_17_cells_PMA-I_stimulated__H3K4me1	-9.40253866805e-08	4.3987779852e-08	0.983722719083	9
Primary_hematopoietic_stem_cells_short_term_culture__H3K4me1	-1.00587065292e-07	4.66265598432e-08	0.984508507254	9
