Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Fetal_Brain_Female__H3K4me3	1.46152934014e-06	2.70176556279e-07	3.15944293832e-08
Fetal_Brain_Female__H3K4me1	5.14787719258e-07	1.14966919235e-07	3.77252347247e-06
Brain_Germinal_Matrix__H3K4me3	1.16012019539e-06	2.6353179711e-07	5.35788667909e-06
Fetal_Brain_Male__H3K4me1	2.95117849419e-07	7.0819523692e-08	1.54194089971e-05
Ganglion_Eminence_derived_primary_cultured_neurospheres__H3K4me3	7.55071221686e-07	1.90121203578e-07	3.57069166449e-05
Fetal_Brain_Female__DNase	5.4930704317e-07	1.445593784e-07	7.23856063904e-05
Artery-Coronary_ENTEX__H3K4me3	4.18855586829e-07	1.139218576e-07	0.000118138999142
Artery-Coronary_ENTEX__H3K27ac	2.22991835613e-07	6.09527626558e-08	0.000126879102911
Fetal_Lung__H3K4me1	2.00779409512e-07	5.50328838487e-08	0.000131963210867
Fetal_Brain_Male__DNase	4.89780914436e-07	1.41129737822e-07	0.000259812619228
Brain_Angular_Gyrus__H3K4me3	7.35529227164e-07	2.20563320568e-07	0.000426840964321
Cortex_derived_primary_cultured_neurospheres__H3K4me3	8.56489613574e-07	2.70149321869e-07	0.000761066551964
Fetal_Muscle_Leg__DNase	3.08867198896e-07	1.03086416256e-07	0.00136684935424
Fetal_Stomach__H3K4me1	1.74289463276e-07	5.89858858746e-08	0.00156453371097
Cortex_derived_primary_cultured_neurospheres__H3K36me3	3.87425336867e-07	1.31714657468e-07	0.00163366786557
Fetal_Brain_Female__H3K36me3	4.12284257763e-07	1.43852106883e-07	0.00207828322071
Nerve-Tibial_ENTEX__H3K4me1	1.49328829106e-07	5.46291430002e-08	0.00313324454818
Brain_Dorsolateral_Prefrontal_Cortex__H3K27ac	2.09377178146e-07	7.88625505613e-08	0.00396585176847
Ovary__H3K4me1	2.11204777888e-07	8.03921985347e-08	0.00430478861114
Brain_Inferior_Temporal_Lobe__H3K4me3	4.66144105802e-07	1.7992126832e-07	0.00478734034939
Brain_Cingulate_Gyrus__H3K4me3	5.78194192407e-07	2.23577979728e-07	0.00485348990459
